input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-1.0087174,-1.2027518,0.16774084,4.3676224,5.032469,-0.5097725,-1.4615064,-1.3943604,-1.4167719
0.42607963,-1.219036,1.3535129,4.824881,-2.2103791,0.19326216,0.63450366,0.61481583,0.818336
-0.41042048,-0.8545698,0.098090716,2.9480011,1.0710186,-0.15320899,-0.40480867,-0.38409996,-0.3827451
-0.8828827,0.18176939,1.3959333,1.740813,0.6295868,-0.19460627,-0.510245,-0.4848183,-0.610452
-0.83768195,1.7294773,0.49094644,1.0835342,0.10176101,-0.17906883,-0.32351422,-0.31270996,-0.31839684
0.4782716,-1.5593855,-1.129395,5.7195435,-4.200835,0.30106187,1.1465405,1.0662048,0.6091244
1.8245441,0.6461034,0.3079633,1.0425118,-0.684153,0.28144416,0.7709691,0.7425662,0.7393058
-1.749435,1.0307177,1.3694365,1.1316624,0.51496017,-0.23543268,-0.730764,-0.6994716,-0.8894702
0.9972744,0.8457101,0.58778876,1.186015,-0.3469566,0.14765318,0.43426642,0.42216274,0.4426575
0.41667658,-0.13704045,1.1240594,2.0135438,-0.4531296,0.061724007,0.27409926,0.2729706,0.31620437
-2.1403453,-0.7286311,-0.8307967,2.684756,4.585393,-0.6344338,-1.9923488,-1.8653768,-1.2531737
-0.34559357,-1.6774837,1.0694224,8.401018,4.378969,-0.20348603,-0.94814926,-0.9151938,-1.1365097
-1.4382994,1.3708603,1.7009729,1.119486,0.29549968,-0.17141359,-0.5971538,-0.5722401,-0.732375
-0.98019975,0.7268065,1.0029536,1.3699791,0.35914472,-0.1811294,-0.46428305,-0.442298,-0.5141371
-0.37730485,-1.7220348,-0.03963162,8.283219,4.8509765,-0.3723561,-1.0868121,-1.0674788,-1.0047582
0.9227047,-0.7895299,-0.61069083,2.415897,-1.9882877,0.27252483,0.8602446,0.82100606,0.62616974
-1.2442763,-1.3214232,0.5565044,5.281398,7.689522,-0.5838319,-2.1049592,-2.0112379,-2.2621508
1.784074,0.84421194,-1.1442474,0.9344931,-0.510464,0.13789877,0.7193653,0.6703,0.38977885
0.044385243,0.9391065,0.22764759,1.2609345,-0.033664357,-0.015455961,0.025219873,0.024991255,0.029361118
0.5710395,1.0815688,-0.20201151,1.0656719,-0.17502046,0.095643654,0.23537827,0.22355273,0.20040308
0.31593645,1.2614281,-0.109504156,1.0732526,-0.10642552,0.044332847,0.12954809,0.12162378,0.11681034
-1.4390486,0.38117135,-0.30116823,1.2534645,0.68865776,-0.22778232,-0.6942273,-0.658822,-0.5643575
-0.83081514,-0.5076738,-1.3288127,1.8864074,1.0760338,-0.106820665,-0.6319881,-0.60546005,-0.34199095
-0.079225264,-0.9802555,1.6729578,3.9421294,0.30471826,-0.076934814,-0.10234711,-0.08795597,-0.12376657
0.6458256,0.2606852,-0.039495572,1.3928838,-0.3648137,0.12957877,0.3396216,0.3285925,0.30229592
-1.8482093,-1.0252243,-1.4014323,3.1030703,5.5013113,-0.6573707,-2.2334144,-2.1045372,-1.0548801
-0.5428673,1.5653139,0.7734751,1.1907215,0.05689207,-0.13581243,-0.2261909,-0.2179409,-0.23241745
1.0879958,-0.47835785,-0.76286983,1.830635,-1.4204702,0.2404693,0.79538995,0.7559298,0.54003084
-0.3954183,0.9381875,-0.6369907,1.1235155,0.11946285,-0.071264,-0.15131295,-0.14910293,-0.10662712
1.8618481,-1.4387361,-0.33223978,4.7123456,-10.639633,0.8646265,3.4118268,3.2542424,2.7344942
-2.4402742,0.39420998,-0.39258364,1.1788797,1.2323289,-0.29215539,-1.127654,-1.0589243,-0.88038594
-1.7221853,-0.3019178,-0.9969619,1.6688647,1.7590595,-0.25641948,-1.152537,-1.0885572,-0.6820889
-1.7139128,1.3338616,1.4660053,1.0556728,0.37052518,-0.20927578,-0.6831724,-0.65460324,-0.8316319
1.7728052,1.4961805,-0.48306245,0.83893746,-0.33820605,0.20940371,0.6016879,0.5707351,0.44294775
-0.4452686,-0.9820698,1.741537,3.9421802,1.6475847,-0.21039492,-0.54265875,-0.5126383,-0.71434796
1.3831962,1.6314136,-0.16175927,0.868382,-0.27939814,0.20542446,0.4685317,0.44702825,0.39453876
0.794493,-1.2324393,0.27956164,4.243983,-3.9446115,0.38386875,1.1652491,1.1187657,1.1707554
-0.9102328,-0.5176062,-1.2611666,1.9071661,1.1990752,-0.12965596,-0.6971326,-0.66644347,-0.3857852
-1.4587523,0.23713098,-0.8069179,1.2790568,0.7823646,-0.18696567,-0.7436592,-0.7057872,-0.4931168
0.09980343,0.47944677,1.5657573,1.6732045,-0.09237969,-0.05974108,0.04045336,0.047577865,0.047664184
2.3861885,-0.31889147,0.39338115,1.8318384,-3.0809631,0.5785279,1.5212852,1.4466981,1.5470388
-0.45979697,-1.14175,1.6707698,4.5785565,2.2250733,-0.22584063,-0.6501628,-0.61646026,-0.8559058
1.6257589,0.21989405,1.5804753,1.5512229,-1.2233245,0.30168098,0.86569434,0.83446324,1.0733151
-1.5131989,1.3544662,0.18967225,0.97858375,0.30075887,-0.24178275,-0.5743135,-0.5487309,-0.54059845
1.2688183,1.2927847,-1.643122,0.8306521,-0.28059936,0.06144652,0.47681645,0.43048003,0.19640128
-0.97825146,-0.6416591,0.33231124,2.5331483,1.8881946,-0.32048622,-0.8289873,-0.7880913,-0.839792
-0.8308659,-0.31329283,0.1591126,1.9798441,0.9566052,-0.21618441,-0.5633459,-0.53460956,-0.53604895
0.03897711,0.35893676,-1.2340335,1.225709,0.0063866302,0.02234286,0.033787794,0.02407027,0.012335751
0.575354,-0.03974894,-0.5941586,1.4966565,-0.42252737,0.1285286,0.34067273,0.32491532,0.24918596
-0.6548778,-0.8793523,-0.51725477,2.7906568,1.6620672,-0.19990173,-0.65876883,-0.62892926,-0.5088577
0.7791419,-0.49345338,1.72725,2.6267047,-1.4367201,0.18700653,0.637438,0.6195896,0.82082665
0.2008926,-1.5053955,-1.3439678,5.2972183,-1.7106929,0.18098524,0.4702267,0.4177846,0.1933658
-1.485354,-1.2484884,1.574383,5.0920854,7.864362,-0.38541073,-2.307802,-2.2166457,-3.0251708
-0.0575985,-0.16127893,-0.13261719,1.7824435,0.050450385,-0.007867515,-0.025780194,-0.021268068,-0.020957585
0.17332394,1.503063,-1.5049475,0.82023144,-0.055510566,0.006169375,0.083216004,0.063391276,0.030594748
0.13976945,-1.7242781,1.1902298,9.1436405,-1.5080732,0.061066628,0.3789364,0.35770786,0.46505487
-1.0368073,-0.8775789,-0.998101,2.6184766,2.4853177,-0.27209795,-1.0573436,-1.0074732,-0.64593685
1.6115351,-1.2836256,-0.5682737,4.0665665,-7.8034487,0.6273637,2.497588,2.3773518,1.8155017
0.3396749,0.6441495,-0.42293411,1.2001004,-0.13125667,0.06359173,0.16364568,0.15464869,0.13002242
0.70425755,0.70494276,0.426253,1.270257,-0.27916342,0.10869023,0.32449895,0.3158964,0.3224041
0.4222324,-0.41447872,-0.8182257,1.830744,-0.48888832,0.12160179,0.30846283,0.29251745,0.20370351
-0.3053333,1.3404932,-1.2793207,0.9157849,0.06515014,-0.043499187,-0.09042821,-0.09752623,-0.0538432
-1.3168894,-0.37182704,1.4801524,2.337456,1.9830499,-0.34366181,-0.9697638,-0.9271963,-1.2499888
1.1886885,0.6160116,-1.2350466,1.0181862,-0.41833416,0.12319143,0.5277517,0.48894897,0.27953032
-0.49579516,0.8007028,1.3735124,1.4699744,0.15515004,-0.1294156,-0.2496143,-0.23505333,-0.2843332
0.5706446,1.445871,0.30681452,1.0765889,-0.16565475,0.07753858,0.21898958,0.21014231,0.21312128
0.78811526,1.6125603,-0.04432062,0.95059836,-0.19932698,0.1272071,0.2799797,0.26596552,0.24929146
0.023561087,1.4894397,-1.355182,0.84749275,-0.023650989,-0.0072302967,0.029556647,0.014457852,0.008896042
-0.3425612,-0.9455327,-0.024867829,3.152258,1.0354536,-0.13209912,-0.36386085,-0.34595075,-0.33347583
-0.17313749,0.49101412,-0.14200678,1.3712108,0.07431812,-0.038035884,-0.0739798,-0.070123866,-0.05903843
-1.0935153,0.0058973795,1.3826034,1.8507527,0.97967434,-0.24360941,-0.66745985,-0.6362711,-0.8160893
1.1034964,-1.2671263,1.5497205,4.978851,-6.034835,0.53931963,1.7308453,1.649194,2.2898748
-0.19650416,0.8231073,0.87908447,1.425455,0.042504963,-0.08285862,-0.094444565,-0.08678638,-0.09692359
0.68481684,-0.7588995,1.5498288,3.1596382,-1.7757998,0.21746695,0.67385477,0.6536931,0.8670654
