epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.6245054006576538,0.34120458364486694,0.0006,16,80,1280
2,0.2160632163286209,0.11901290714740753,0.0006,16,80,1280
3,0.11296170949935913,0.10114242881536484,0.0006,16,80,1280
4,0.0963648110628128,0.08623427152633667,0.0006,16,80,1280
5,0.0856587290763855,0.07947731018066406,0.0006,16,80,1280
6,0.08064709603786469,0.07939304411411285,0.0006,16,80,1280
7,0.07777052372694016,0.07563615590333939,0.0006,16,80,1280
8,0.07448946684598923,0.07267863303422928,0.0006,16,80,1280
9,0.07221919298171997,0.0717046707868576,0.0006,16,80,1280
10,0.07082563638687134,0.07079519331455231,0.0006,16,80,1280
11,0.07016495615243912,0.06948836147785187,0.0006,16,80,1280
12,0.06889550387859344,0.07126165181398392,0.0006,16,80,1280
13,0.06835988163948059,0.06942039728164673,0.0006,16,80,1280
14,0.0675024762749672,0.07123580574989319,0.0006,16,80,1280
15,0.06666270643472672,0.06910702586174011,0.0006,16,80,1280
16,0.06608062982559204,0.06781204044818878,0.0005099999999999999,16,80,1280
17,0.06528005748987198,0.06855355203151703,0.0005099999999999999,16,80,1280
18,0.06542828679084778,0.06824763119220734,0.0005099999999999999,16,80,1280
19,0.06440215557813644,0.06777438521385193,0.0005099999999999999,16,80,1280
20,0.06464783102273941,0.06790418177843094,0.0005099999999999999,16,80,1280
21,0.06524327397346497,0.06745640933513641,0.0005099999999999999,16,80,1280
22,0.06426016241312027,0.06687318533658981,0.0005099999999999999,16,80,1280
23,0.0644756555557251,0.06829455494880676,0.0005099999999999999,16,80,1280
24,0.06395278871059418,0.06708160042762756,0.0005099999999999999,16,80,1280
25,0.06461930274963379,0.06760534644126892,0.0005099999999999999,16,80,1280
26,0.06343881785869598,0.07016895711421967,0.0005099999999999999,16,80,1280
27,0.0639297291636467,0.06737017631530762,0.0005099999999999999,16,80,1280
28,0.06375386565923691,0.06657248735427856,0.0005099999999999999,16,80,1280
29,0.06342561542987823,0.06850263476371765,0.0005099999999999999,16,80,1280
30,0.06354514509439468,0.0671633780002594,0.0005099999999999999,16,80,1280
31,0.06307688355445862,0.06728675961494446,0.0005099999999999999,16,80,1280
32,0.06384805589914322,0.06702636182308197,0.0004334999999999999,16,80,1280
33,0.0631389319896698,0.06773409247398376,0.0004334999999999999,16,80,1280
34,0.06344441324472427,0.07027815282344818,0.0004334999999999999,16,80,1280
35,0.06439442932605743,0.0666571706533432,0.0004334999999999999,16,80,1280
36,0.06337866932153702,0.06713120639324188,0.0004334999999999999,16,80,1280
37,0.06356767565011978,0.06684398651123047,0.0004334999999999999,16,80,1280
38,0.0632888600230217,0.06691348552703857,0.0004334999999999999,16,80,1280
