=== [Causal Discovery] Fold 5 (5/5) ===
Step: load extraction data
Loading extraction data from: outputs/experiments/layered_sparse_nonlinear_sem_nodes_12_shallow_mlp_align_observable_state/5/alignment_results.csv
Step: prepare ground-truth data
Running sample_150__baseline_150
Saved metadata to outputs/experiments/layered_sparse_nonlinear_sem_nodes_12_shallow_mlp_align_observable_state/5/metadata.json
CI(0, 1 | ()) p=0.8756 -> indep=True
CI(0, 2 | ()) p=0.1242 -> indep=True
CI(1, 2 | ()) p=0.4965 -> indep=True
CI(0, 3 | ()) p=0.6265 -> indep=True
CI(1, 3 | ()) p=0.4721 -> indep=True
CI(2, 3 | ()) p=0.1975 -> indep=True
CI(0, 4 | ()) p=0.2409 -> indep=True
CI(1, 4 | ()) p=0.1659 -> indep=True
CI(2, 4 | ()) p=0.9367 -> indep=True
CI(3, 4 | ()) p=0.9496 -> indep=True
CI(0, 5 | ()) p=0.01135 -> indep=True
CI(1, 5 | ()) p=0.004387 -> indep=False
CI(2, 5 | ()) p=0.1473 -> indep=True
CI(3, 5 | ()) p=0.5249 -> indep=True
CI(4, 5 | ()) p=0.8366 -> indep=True
CI(0, 6 | ()) p=0.5644 -> indep=True
CI(1, 6 | ()) p=0.04215 -> indep=True
CI(2, 6 | ()) p=0.2121 -> indep=True
CI(3, 6 | ()) p=0.9266 -> indep=True
CI(4, 6 | ()) p=8.648e-05 -> indep=False
CI(5, 6 | ()) p=0.001548 -> indep=False
CI(0, 7 | ()) p=0.1752 -> indep=True
CI(1, 7 | ()) p=0.7404 -> indep=True
CI(2, 7 | ()) p=0.01382 -> indep=True
CI(3, 7 | ()) p=1.482e-06 -> indep=False
CI(4, 7 | ()) p=0.2747 -> indep=True
CI(5, 7 | ()) p=0.3335 -> indep=True
CI(6, 7 | ()) p=0.00411 -> indep=False
CI(0, 8 | ()) p=0.7358 -> indep=True
CI(1, 8 | ()) p=0.3429 -> indep=True
CI(2, 8 | ()) p=0.3346 -> indep=True
CI(3, 8 | ()) p=0.6616 -> indep=True
CI(4, 8 | ()) p=0.7189 -> indep=True
CI(5, 8 | ()) p=0.3528 -> indep=True
CI(6, 8 | ()) p=0.2792 -> indep=True
CI(7, 8 | ()) p=6.891e-05 -> indep=False
CI(0, 9 | ()) p=0 -> indep=False
CI(1, 9 | ()) p=0.008309 -> indep=False
CI(2, 9 | ()) p=0.6838 -> indep=True
CI(3, 9 | ()) p=0.9297 -> indep=True
CI(4, 9 | ()) p=0.4479 -> indep=True
CI(5, 9 | ()) p=0.001727 -> indep=False
CI(6, 9 | ()) p=0.4489 -> indep=True
CI(7, 9 | ()) p=0.0207 -> indep=True
CI(8, 9 | ()) p=0.2276 -> indep=True
CI(0, 10 | ()) p=0.421 -> indep=True
CI(1, 10 | ()) p=0.2361 -> indep=True
CI(2, 10 | ()) p=0 -> indep=False
CI(3, 10 | ()) p=0.02934 -> indep=True
CI(4, 10 | ()) p=0.9777 -> indep=True
CI(5, 10 | ()) p=0.0867 -> indep=True
CI(6, 10 | ()) p=0.378 -> indep=True
CI(7, 10 | ()) p=5.601e-13 -> indep=False
CI(8, 10 | ()) p=0.00838 -> indep=False
CI(9, 10 | ()) p=0.146 -> indep=True
CI(0, 11 | ()) p=0.9106 -> indep=True
CI(1, 11 | ()) p=0.6566 -> indep=True
CI(2, 11 | ()) p=0.2852 -> indep=True
CI(3, 11 | ()) p=0.3458 -> indep=True
CI(4, 11 | ()) p=0 -> indep=False
CI(5, 11 | ()) p=0.7443 -> indep=True
CI(6, 11 | ()) p=0.003094 -> indep=False
CI(7, 11 | ()) p=0.0001946 -> indep=False
CI(8, 11 | ()) p=0 -> indep=False
CI(9, 11 | ()) p=0.6649 -> indep=True
CI(10, 11 | ()) p=0.03753 -> indep=True
CI(4, 6 | (5,)) p=1.601e-05 -> indep=False
CI(5, 6 | (4,)) p=1.024e-05 -> indep=False
CI(3, 7 | (6,)) p=1.153e-07 -> indep=False
CI(6, 7 | (3,)) p=7.62e-05 -> indep=False
CI(0, 9 | (1,)) p=0 -> indep=False
CI(0, 9 | (5,)) p=0 -> indep=False
CI(1, 9 | (0,)) p=2.3e-06 -> indep=False
CI(1, 9 | (5,)) p=0.03363 -> indep=True
CI(5, 9 | (0,)) p=0 -> indep=False
CI(2, 10 | (8,)) p=0 -> indep=False
CI(2, 10 | (7,)) p=0 -> indep=False
CI(7, 10 | (8,)) p=2.629e-11 -> indep=False
CI(7, 10 | (2,)) p=4.441e-16 -> indep=False
CI(8, 10 | (2,)) p=2.003e-05 -> indep=False
CI(8, 10 | (7,)) p=0.4972 -> indep=True
CI(4, 11 | (8,)) p=0 -> indep=False
CI(4, 11 | (6,)) p=1.688e-14 -> indep=False
CI(4, 11 | (7,)) p=6.661e-16 -> indep=False
CI(6, 11 | (8,)) p=0.003726 -> indep=False
CI(6, 11 | (4,)) p=0.2635 -> indep=True
CI(7, 11 | (8,)) p=0.23 -> indep=True
CI(8, 11 | (4,)) p=0 -> indep=False
Saved adjacency matrix to outputs/experiments/layered_sparse_nonlinear_sem_nodes_12_shallow_mlp_align_observable_state/5/learned_graph_adj.npy
CI(0, 1 | ()) p=0.1072 -> indep=True
CI(0, 2 | ()) p=0.007573 -> indep=False
CI(1, 2 | ()) p=0.8521 -> indep=True
CI(0, 3 | ()) p=0.3557 -> indep=True
CI(1, 3 | ()) p=0.2105 -> indep=True
CI(2, 3 | ()) p=0.01479 -> indep=True
CI(0, 4 | ()) p=0.8814 -> indep=True
CI(1, 4 | ()) p=0.09846 -> indep=True
CI(2, 4 | ()) p=0.9365 -> indep=True
CI(3, 4 | ()) p=0.3709 -> indep=True
CI(0, 5 | ()) p=2.041e-06 -> indep=False
CI(1, 5 | ()) p=0.2009 -> indep=True
CI(2, 5 | ()) p=0.3542 -> indep=True
CI(3, 5 | ()) p=0.1797 -> indep=True
CI(4, 5 | ()) p=0.5672 -> indep=True
CI(0, 6 | ()) p=0.1691 -> indep=True
CI(1, 6 | ()) p=1.057e-05 -> indep=False
CI(2, 6 | ()) p=0.4572 -> indep=True
CI(3, 6 | ()) p=0.3814 -> indep=True
CI(4, 6 | ()) p=0.2646 -> indep=True
CI(5, 6 | ()) p=5.382e-05 -> indep=False
CI(0, 7 | ()) p=0.167 -> indep=True
CI(1, 7 | ()) p=0.3773 -> indep=True
CI(2, 7 | ()) p=0.000412 -> indep=False
CI(3, 7 | ()) p=0.0006303 -> indep=False
CI(4, 7 | ()) p=0.1659 -> indep=True
CI(5, 7 | ()) p=0.4115 -> indep=True
CI(6, 7 | ()) p=2.267e-07 -> indep=False
CI(0, 8 | ()) p=0.7415 -> indep=True
CI(1, 8 | ()) p=0.4022 -> indep=True
CI(2, 8 | ()) p=0.1103 -> indep=True
CI(3, 8 | ()) p=0.54 -> indep=True
CI(4, 8 | ()) p=0.3964 -> indep=True
CI(5, 8 | ()) p=0.7602 -> indep=True
CI(6, 8 | ()) p=0.1858 -> indep=True
CI(7, 8 | ()) p=2.8e-09 -> indep=False
CI(0, 9 | ()) p=0.05424 -> indep=True
CI(1, 9 | ()) p=0.5369 -> indep=True
CI(2, 9 | ()) p=0.5632 -> indep=True
CI(3, 9 | ()) p=0.3018 -> indep=True
CI(4, 9 | ()) p=0.1385 -> indep=True
CI(5, 9 | ()) p=0.2062 -> indep=True
CI(6, 9 | ()) p=0.2492 -> indep=True
CI(7, 9 | ()) p=0.7265 -> indep=True
CI(8, 9 | ()) p=0.6864 -> indep=True
CI(0, 10 | ()) p=0.4011 -> indep=True
CI(1, 10 | ()) p=0.6225 -> indep=True
CI(2, 10 | ()) p=0.0001073 -> indep=False
CI(3, 10 | ()) p=0.8077 -> indep=True
CI(4, 10 | ()) p=0.8405 -> indep=True
CI(5, 10 | ()) p=0.6487 -> indep=True
CI(6, 10 | ()) p=0.0679 -> indep=True
