input_0,input_1,input_2,output_0,output_1,output_2
-0.0596793995797868,6.262116637753974,1.2216485858682917,-0.030094118549015066,-0.030385716529144062,-0.037757416031300964
-0.436331056211901,5.165476844749454,1.2808295684969184,-0.15293664823316844,-0.1530367390192796,-0.17923945230950056
-1.5735619560208716,2.4920503944228196,1.416704129471163,-0.6235768135186347,-0.6227526943478779,-0.77057916368647
0.7345514158176428,4.751267110971978,1.2454206970035169,0.17933353250875791,0.1775388760404944,0.17069966819855067
-0.3574916611067757,6.931712765495863,1.215254874533303,-0.0682003812845427,-0.06795759979573376,-0.04867203293537008
-0.6328955745581559,7.051707191734857,1.2241042192977587,-0.13768881893576376,-0.13705357639860105,-0.11656465888257551
-0.37318114776249867,2.199200920084577,1.3644304104838612,-0.34622390883415427,-0.34700127759282,-0.5165321764588257
-0.03822655450381127,5.2691729284854985,1.2609634607383668,-0.026758515078130284,-0.02737956720547391,-0.03787053868993105
0.6913524880813603,6.981013948797145,1.1488307890296532,0.12484518125634016,0.12385658166360106,0.09215122223473231
-0.07209247789446838,5.968164343434927,1.2379047650658757,-0.011804425950756352,-0.012202510437141226,-0.005882713437885757
0.832015445690357,7.206803641031591,1.1347971753636588,0.17389279512657763,0.17277147821901961,0.14988303151200585
-0.3218001934692826,4.497936037503159,1.3025467578446606,-0.12368347325960202,-0.1241369547092135,-0.1516443243831588
-0.31279135142762354,2.207564172904699,1.3955632315174362,-0.12436391669922589,-0.1255278367053757,-0.15886978206506974
0.11384697703968305,7.032809423391063,1.1817283531021647,0.01592970090745997,0.0156473013763362,0.010419815049700729
0.23963570289857206,7.156673748258452,1.1679115154196984,0.03302190500341795,0.03263716694481258,0.01749245323149618
-0.4914916512215656,2.7074124590518487,1.3521628799262078,-0.36011251107452324,-0.36060510298171045,-0.5183136886484581
0.6956181110441378,6.267965090353272,1.1923846157056175,0.21286373529417324,0.21151976669815314,0.23599140191257126
-0.517945800260371,6.360824114797012,1.2442564847517124,-0.12331382243065295,-0.1230171153750171,-0.11376469756907719
0.9441869391996061,6.72941449690501,1.154546568559316,0.2367822823149267,0.23531745964246892,0.23404950753483258
0.08703164564586388,6.835990095881707,1.1921028616969203,0.014909597720736256,0.01459273849884792,0.012924618387489487
-0.3177907789603912,1.1888178883285132,1.3802522956036962,-0.469163582241885,-0.47011653735726666,-0.7319279962716819
-0.25867167910667904,6.276279796711539,1.2344213862609579,-0.05991999031875887,-0.05998098268673209,-0.05315024783262408
-0.22753403083753052,1.1061130714206158,1.4464113615464662,-0.04339937407709102,-0.04510110753598511,-0.04135997276144138
-0.19123929818152086,7.405225292198158,1.1873355863965385,-0.027332085620702128,-0.02715696191208309,-0.008392253650032492
0.26972916263734675,3.3973094017767127,1.3439109041141484,0.18005941223558378,0.17827153091754366,0.24874372967475186
-0.6049863191346533,6.814900989580786,1.2334708343498484,-0.12437237036644985,-0.1238553250577694,-0.09972427930275748
-0.21700688571491764,6.603292220330121,1.2197850436090116,-0.04424112929841378,-0.04426329268979341,-0.03362378054939405
0.41689802597486875,6.659930328091202,1.1793931132796869,0.07755310584192796,0.0767872459357959,0.06003392149513592
-0.44856902316215574,4.966181349804411,1.289123214624355,-0.15898472556546345,-0.1591257495446159,-0.18757325976973185
-0.055114279704689774,0.5159551518441878,1.4566621380484661,-0.03186715687433902,-0.03392459066257121,-0.052908087167496426
-0.5149301859401441,-1.1459950128518361,1.5155817610235014,-0.34107968855134346,-0.3427627607794247,-0.4903994742773932
0.7305550525018999,5.768301441856618,1.2130188732181086,0.2329586004462723,0.23139911324791235,0.2623492408328374
-0.8773193769643135,6.318290869023237,1.257481404850773,-0.2528686689858952,-0.25206243182699106,-0.26723963022261926
-1.6473464828456537,6.1931708445837685,1.3108118642323223,-0.38910961292378304,-0.38743490236525113,-0.36170387874053606
-0.056501481764837345,4.925286983726203,1.2821734109008485,0.005698484212061705,0.004939621864395711,0.018405841098197123
