input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-0.49125358,0.08341276,1.211243,1.7417327,0.37236437,-0.08998132,-0.2833361,-0.26622298,-0.36101323
-0.011401493,-1.336791,1.6529636,5.6132717,0.048981532,-0.02818805,-0.019023683,-0.028169788,-0.04578072
-0.49674943,1.1509509,-1.625649,0.9026533,0.10176832,-0.069360554,-0.19252948,-0.17836154,-0.103987515
0.4646692,-1.0388578,0.7941656,3.927941,-1.9244252,0.17086095,0.570443,0.54829437,0.66437805
-1.2221236,0.3800022,1.0989821,1.3831413,0.6634401,-0.20621511,-0.5898457,-0.5587438,-0.7238885
-0.51569295,0.39814547,0.9476505,1.4973459,0.24970682,-0.07592133,-0.26643658,-0.24973205,-0.31544882
0.62431556,0.2407107,-0.3988958,1.376461,-0.29833987,0.1291334,0.30817878,0.30342007,0.25294572
-0.51414007,-0.86260015,-0.5536584,2.7011657,1.2855092,-0.16833591,-0.524531,-0.50724095,-0.40094173
-0.06276417,-1.6878076,-1.6301726,6.0181746,0.15334105,0.023189127,-0.121520504,-0.15433249,-0.10658782
-0.3419402,-1.6214103,0.44381157,7.162446,3.2872818,-0.21197444,-0.8233442,-0.81723815,-0.87692827
1.2581906,-0.28159773,1.4887308,2.0718794,-1.7993829,0.2824898,0.8289103,0.7936887,1.0958624
-1.4591339,-0.37246013,-0.4169229,1.7345874,1.8453535,-0.32490063,-0.9965849,-0.9505952,-0.7547401
-1.983788,-0.1509403,0.9407508,1.9318354,2.3615499,-0.5681178,-1.1914499,-1.1314493,-1.4213231
0.085551694,-0.59406954,1.4949784,2.7463248,-0.18361685,8.59499e-05,0.06455414,0.06604387,0.06925185
0.93887275,0.67477906,-0.29903898,1.1407754,-0.24067612,0.15720272,0.40597272,0.39772984,0.35147202
-1.4578946,1.086587,-1.1887974,0.8581455,0.25131413,-0.19103584,-0.55288064,-0.5306513,-0.3283137
-2.1251223,-0.9105819,-0.36183175,3.0949244,6.2718334,-0.8909335,-2.311829,-2.1746356,-1.7671952
1.2803961,0.87972313,-0.32068545,0.9702056,-0.24753684,0.1849671,0.5163658,0.5022663,0.44268245
0.5859413,-1.4699135,1.384051,6.8401756,-4.8816338,0.1603514,1.1901941,1.147351,1.5887774
-0.45947054,-1.716684,1.0312192,8.053053,4.88148,-0.11685443,-1.2166334,-1.1996579,-1.4913437
-0.17559718,0.017864691,-1.4840367,1.2999632,0.13470867,-0.0019691586,-0.10930942,-0.100202374,-0.07041186
-0.9475064,1.6130453,-0.90598094,0.9135675,0.08878766,-0.1762833,-0.35531104,-0.3367475,-0.2425586
-0.6138616,-0.08185751,-0.375751,1.5728782,0.49099216,-0.12170686,-0.36829168,-0.3515287,-0.30003792
-1.1014245,-1.0756855,-1.089035,3.0684586,3.5404334,-0.50557554,-1.360164,-1.3001479,-0.7823476
-1.6371458,-1.2931195,1.3106179,4.9754558,7.9205,-0.38416183,-2.580213,-2.4509513,-3.243225
1.5891955,0.7465881,-0.23511162,0.9024438,-0.3848228,0.19692372,0.6396982,0.61722666,0.55115384
-0.21848884,1.4528517,-1.5957624,0.8850226,0.05407366,-0.015404094,-0.085754044,-0.07399052,-0.045151487
0.55515605,-1.2703022,0.6866981,5.080131,-3.3633862,0.26933166,0.88923246,0.853,1.020663
-0.33356524,-1.0464306,-0.4275202,3.3106565,1.1365724,-0.127677,-0.40681684,-0.39819673,-0.33211607
-1.1256729,0.047507495,-0.9700771,1.2852268,0.7202698,-0.19924903,-0.605591,-0.58140135,-0.38255012
-1.7560128,-1.5959127,-0.0929852,5.4972,11.096447,-1.0036306,-3.9109383,-3.6513014,-3.4247148
-1.826745,-0.2725063,-1.2160996,1.4948418,1.8087897,-0.29320052,-1.1467828,-1.1014282,-0.6018975
-1.841831,0.62062174,0.020201255,0.9572207,0.63817126,-0.23805614,-0.77066094,-0.7336321,-0.68087393
0.054250374,1.5217601,0.8520924,1.3147514,0.013313994,-0.0005235076,0.012067728,0.019188695,0.023227498
1.6189928,0.3895529,-1.282239,1.084485,-0.6238198,0.19033064,0.7234525,0.69351286,0.39346695
-0.43087086,-1.0640398,-0.23926577,3.4438388,1.5533296,-0.17363478,-0.5358266,-0.5212922,-0.46069837
1.3466079,-1.2077041,1.6666002,5.123401,-7.3818035,0.43979743,2.0508385,1.9660875,2.8291662
0.5305272,-1.1645167,1.3683406,4.786379,-2.7804165,0.15008634,0.748522,0.721667,0.9877582
0.18810344,-1.3940765,-0.58803684,4.9581375,-1.2801437,0.15904619,0.353316,0.31972268,0.24243377
1.4281621,-0.1461777,0.20740205,1.4723167,-1.3637094,0.29804134,0.8220449,0.7909446,0.79876477
0.027929336,-0.19235699,-0.41368523,1.7339187,-0.02129978,0.018414382,0.008618362,0.011922405,0.0015478879
-0.2600836,-0.50303227,-0.45350504,2.0677016,0.38100073,-0.054787844,-0.20387256,-0.19582427,-0.16881645
-0.53512853,0.86417866,-1.7024989,0.93439484,0.13839206,-0.0708978,-0.21865168,-0.20413241,-0.11599396
-0.3757254,-0.9317853,-0.49601448,2.9208155,1.055771,-0.1263957,-0.4097051,-0.39877233,-0.32532948
-1.6908383,-0.016425716,-1.6906936,1.2588335,1.1037186,-0.19557899,-0.9048195,-0.8751892,-0.40681845
-1.7326548,0.21134576,-0.3689391,1.145303,0.98274547,-0.25413334,-0.8459932,-0.80772084,-0.64850074
-1.5870262,1.4584304,-1.4408163,0.79308057,0.18200383,-0.18624504,-0.55458003,-0.53268546,-0.303525
1.4928963,0.5663689,-1.3042052,1.0186002,-0.4496159,0.20229833,0.6268552,0.6041978,0.34861988
0.25436604,1.3649168,1.2263068,1.3487186,-0.013400629,0.01622571,0.09674321,0.10002176,0.12736513
1.5752894,-0.9647336,0.35094064,3.2261024,-5.7270155,0.7466421,1.7761077,1.6984774,1.8224572
-1.0684829,0.88080776,1.6655073,1.2922344,0.36876747,-0.12963614,-0.45914346,-0.43217656,-0.6250294
1.2480869,0.86083436,0.56734276,1.0688821,-0.28469455,0.1439285,0.51646274,0.49974072,0.564331
-0.038452923,-0.09117766,-0.12743999,1.7095587,0.03110063,-0.0060532168,-0.031740014,-0.02644873,-0.031795636
-0.2487778,-1.706338,-1.4356512,6.281001,1.8026206,-0.24108537,-0.607642,-0.61474997,-0.34311858
-0.18242097,-0.06660942,0.120569184,1.7274133,0.14478603,-0.03892684,-0.117134824,-0.10868449,-0.11531972
0.030775407,0.41113973,-0.62956685,1.3195311,0.003138721,0.013175145,0.0040823333,0.010200841,0.0034976453
-2.5077622,0.19980551,-1.4350595,1.1885258,1.3468075,-0.1447158,-1.2165004,-1.1740291,-0.56628674
-0.7960347,-0.7015622,0.21683033,2.5445185,1.7093282,-0.22327965,-0.70774806,-0.67819244,-0.6956373
-0.52733636,-0.9101962,1.5566592,3.501946,1.6757996,-0.15921336,-0.5618762,-0.543484,-0.78841233
-1.2885846,-0.71849424,1.1557022,2.9541264,3.1317778,-0.40192878,-1.163643,-1.1125714,-1.474622
-0.51423943,0.26113516,-0.6014862,1.3338923,0.2558988,-0.09743254,-0.269067,-0.2549448,-0.20409325
-0.55880594,0.26246774,0.9989317,1.569134,0.32536986,-0.08951968,-0.29917783,-0.28134865,-0.3601566
-0.14581159,0.2568217,-0.009722664,1.4987524,0.07617468,-0.031146169,-0.0860782,-0.07758321,-0.07985463
0.97476923,0.023824358,-0.27583054,1.4218781,-0.6588856,0.19618589,0.52425516,0.5099549,0.44101655
-0.5541229,1.3710641,1.1493094,1.2387406,0.09452461,-0.026469693,-0.23642056,-0.21923268,-0.28481126
-0.24583508,0.67217785,1.7284961,1.5277412,0.1188501,-0.021452278,-0.12502539,-0.11239844,-0.17462413
0.793457,1.5125532,0.36548913,1.1360453,-0.047951683,0.07917349,0.3157856,0.3104805,0.3399744
0.112803355,-0.11444411,0.07071389,1.7738731,-0.101012655,0.021616146,0.060026586,0.06233405,0.053543195
-0.9380307,-0.10256732,0.10590175,1.6076057,0.82451975,-0.1776442,-0.5599118,-0.5339879,-0.5271758
1.8377361,1.4100628,-1.4844091,0.7982987,-0.20994437,0.19431406,0.6306102,0.60826343,0.35038692
1.1875637,0.6638473,1.2553635,1.2466855,-0.42289317,0.12545204,0.5199904,0.5003032,0.65089697
0.42535758,1.5425686,-0.16749276,1.1613029,-0.008127317,0.05896715,0.16777273,0.16954514,0.16412155
-1.2157686,1.3327205,0.9038134,1.0190908,0.18060476,-0.1012782,-0.47736627,-0.45049152,-0.5513203
0.117186084,-1.6939785,1.1811627,8.800798,-1.3858862,0.029686928,0.31754452,0.28376424,0.4113667
-2.5358725,0.5763744,0.36108437,1.0887904,1.1363792,-0.4326224,-1.0358692,-0.9813914,-1.0061558
0.4877894,0.41630197,0.061139658,1.4120579,-0.19022879,0.07764644,0.229807,0.2282033,0.22129102
0.48798966,-0.5303842,-0.96572113,1.9530019,-0.6778461,0.18604398,0.35655808,0.3438828,0.21431233
-1.5597506,0.8003036,-1.2860783,0.90364724,0.3780146,-0.18488131,-0.62287825,-0.5995751,-0.34945858
-0.9512615,1.2974701,-1.7304515,0.847564,0.14285083,-0.13231586,-0.34241027,-0.32492045,-0.17586285
-0.04082112,-1.3151894,1.6067196,5.4458385,0.23323762,-0.033460617,-0.06649421,-0.07397648,-0.110670894
1.1624056,-0.75235474,0.7719114,2.8372579,-3.1449003,0.41923374,1.0799211,1.0391536,1.2501185
-0.022391839,-0.12767605,-1.6470811,1.3580897,0.052356802,0.04687231,-0.03262088,-0.026511885,-0.034943342
-0.010221973,-1.4069464,0.19019559,5.5171256,0.036677733,-0.01262033,-0.014060497,-0.031712648,-0.0203235
0.17995238,0.9970039,-1.5383888,0.96198475,0.00069898367,0.07206249,0.05570393,0.06252999,0.030514508
-0.26957408,-1.5878475,0.8976699,7.1253376,2.5198965,-0.11155629,-0.61592263,-0.61866266,-0.73992944
1.4444095,-0.1663054,-0.39358202,1.4211059,-1.2972729,0.26591125,0.8354493,0.80330205,0.6531159
1.17252,-0.9954503,0.9586669,3.7894602,-4.745121,0.49910963,1.3952074,1.3414141,1.6998714
-2.3914552,-0.6118108,-0.72666323,2.2613897,4.409366,-0.6721467,-1.9719402,-1.8645804,-1.2480719
-1.5482825,1.5354962,1.1027615,0.9277761,0.19702166,-0.12819572,-0.56683713,-0.53514045,-0.6842184
-1.2304776,-1.4961101,-1.4577585,4.5017424,6.6075187,-1.0364827,-2.3487635,-2.2314951,-1.1699903
-0.45045093,-1.6385235,0.13177286,7.041645,4.2634478,-0.3349815,-1.1088643,-1.0863001,-1.0732303
0.63854694,0.8849268,1.2056723,1.378263,-0.1528188,0.050554544,0.27265698,0.2680335,0.34158903
0.7426684,0.83519924,-1.5637127,0.97797406,-0.1319503,0.17708384,0.27856952,0.2761573,0.14687751
-1.2692382,1.1516944,0.94121784,1.0428908,0.24594823,-0.122986674,-0.5067411,-0.47865716,-0.59138227
1.3321978,1.1512209,-1.212116,0.8812913,-0.17789847,0.21254155,0.48970872,0.47724658,0.30775422
0.61621416,1.3746885,-0.3792748,1.0974311,-0.035755903,0.1058929,0.24311833,0.24217218,0.21781139
2.4671714,1.311259,0.019223094,0.63621163,-0.31033754,0.17956756,0.81029195,0.76168704,0.7398219
0.13142367,0.4689605,-0.26883692,1.3715285,-0.03681457,0.022213802,0.05322513,0.05776965,0.047760293
-0.63197494,0.47581425,-1.5633825,1.0551292,0.23617451,-0.09715294,-0.28767902,-0.27244878,-0.15692848
-1.3931173,-0.273745,1.120156,2.0526953,1.8414645,-0.36782312,-0.9100751,-0.8665988,-1.138732
-1.1030205,-1.1558111,-0.16529438,3.8523135,4.662815,-0.5097716,-1.5193905,-1.4460214,-1.2934631
-0.33828333,0.5092586,0.371992,1.4164168,0.12977578,-0.057349443,-0.1746955,-0.16222274,-0.1780316
0.96180195,0.624577,0.6945332,1.2825787,-0.3146036,0.117046386,0.42957336,0.41849202,0.48404968
-0.12604621,0.5194956,0.092637666,1.407101,0.051286705,-0.029466085,-0.071848184,-0.06312463,-0.06657584
0.14466622,-1.4662548,0.75933135,6.3817506,-1.2052708,0.061410725,0.29311252,0.26666382,0.34325844
-0.17369674,-1.5008574,-0.5849503,5.572469,1.1639466,-0.13700041,-0.34582627,-0.35528752,-0.27468517
0.66224366,1.1700131,0.1938535,1.1984824,-0.07340042,0.08027291,0.27161455,0.2687164,0.27963954
0.60144836,1.3921146,-0.115291476,1.142961,-0.034739986,0.086703494,0.24028061,0.23912838,0.23195924
-0.77308893,-0.5489719,-0.64910984,2.0178738,1.1863027,-0.19919808,-0.60644674,-0.582534,-0.43887186
0.65595126,-0.5096801,-0.23162554,2.0902262,-1.0075632,0.19771948,0.4902913,0.47471556,0.41252393
0.60129994,0.61581254,-0.94849247,1.1427387,-0.15042013,0.13890518,0.2539801,0.25222248,0.17510836
0.67490065,0.5946131,0.57491636,1.3811266,-0.22129977,0.08190234,0.30625188,0.30142123,0.33763415
-0.62260985,0.08957949,0.5235861,1.5938144,0.42772108,-0.109133884,-0.3506369,-0.33220264,-0.375969
-1.0540671,-0.016023513,-0.11706907,1.4666605,0.80451477,-0.19092143,-0.5975564,-0.5703536,-0.5197302
-0.24929833,0.94917,-0.77898586,1.1278093,0.069843814,-0.050049204,-0.11373854,-0.10288576,-0.079355
0.2890537,0.44047147,0.80349094,1.5489523,-0.122142844,0.027319,0.13144821,0.13329518,0.15241371
-0.024739504,-0.90740573,1.6309506,3.5802207,0.07205834,-0.031058729,-0.030350603,-0.02924944,-0.06396136
-0.49042597,-1.4296968,1.5766544,5.886997,3.3937914,-0.10722709,-0.88684404,-0.872753,-1.2375121
0.9548805,-0.24288824,-1.5868505,1.5004134,-0.799751,0.25111872,0.5620771,0.53848135,0.24831043
1.5897217,-1.2876428,1.2678407,5.1073303,-9.24679,0.7341342,2.6305854,2.5188944,3.3775508
1.3585567,1.2374204,-0.6571185,0.86764514,-0.15224673,0.1995726,0.5076799,0.49427554,0.39636147
-0.004719777,-1.4406655,1.2557311,6.2616806,0.012394831,-0.014480948,-0.008292725,-0.023183357,-0.016871572
-0.30485064,1.3520159,-0.32445544,1.1540005,0.0510941,-0.06732356,-0.13336505,-0.121453755,-0.107301325
1.0964482,1.3064352,-0.32622448,0.9633852,-0.10063365,0.1672861,0.42362463,0.41449085,0.37405133
0.013489579,0.7657159,1.3030645,1.4830014,0.012066096,-3.0487776e-05,-0.006442908,0.001050204,-0.0065152645
-0.2956248,1.407892,-0.10531353,1.1852527,0.045214444,-0.061936446,-0.13115908,-0.11918122,-0.11251314
1.2652154,1.0319061,1.2948836,1.1015067,-0.27685088,0.09998583,0.50974584,0.4885382,0.641385
2.2655923,-0.19665907,-0.7858923,1.5641706,-2.2061462,0.13341197,1.343679,1.2657253,0.82537
1.9942546,-0.97932357,1.6936167,4.0479236,-7.9934797,0.8454555,2.4298165,2.2921681,3.3135293
0.6182383,-1.1445369,-0.34209618,3.8057964,-2.7147443,0.35162818,0.8437289,0.80433124,0.68058056
1.815122,0.7601262,-0.7992061,0.87540835,-0.43689084,0.17668499,0.714297,0.68637073,0.49360877
0.33285162,-1.0102824,-1.4561039,2.7815437,-0.9461586,0.23459595,0.35991144,0.33564594,0.1437584
0.26170185,-1.3901818,-0.30205855,5.159817,-1.7879534,0.19250253,0.48755735,0.451487,0.3931123
-0.44435558,-0.74907196,0.3149919,2.7158575,1.0276307,-0.12880047,-0.41420424,-0.39936948,-0.4263149
0.4728285,0.62659407,-0.17001665,1.3017186,-0.12523046,0.079300545,0.20894778,0.20850742,0.19072469
0.87566435,0.012512456,1.340842,1.7854059,-0.77335465,0.13843146,0.49245757,0.47795805,0.627569
0.29838136,0.297814,-0.8661631,1.3052025,-0.11340076,0.08304626,0.13492265,0.13663206,0.09243111
-0.518921,0.81235296,-1.6750723,0.95065075,0.14183462,-0.069614746,-0.2157587,-0.20142433,-0.11550878
-0.7801183,1.351513,0.42230967,1.1157415,0.09703844,-0.084790945,-0.32710552,-0.30759665,-0.33510208
-0.51567733,1.2598109,1.2886696,1.2754486,0.10807985,-0.024215728,-0.22329243,-0.20658937,-0.27705193
1.3541267,-1.6309084,0.64115137,6.51491,-11.226694,0.9024279,3.2954526,3.179732,3.7160351
-0.70189464,-0.82059777,0.9694426,3.0688431,1.9131094,-0.20826167,-0.6904406,-0.66386217,-0.8428057
-1.6018949,-1.5131687,1.6619772,5.6708283,8.971395,-0.088679194,-3.0955353,-2.9360852,-4.0059705
-1.0253632,0.33637184,1.3669428,1.5018481,0.60728073,-0.17838839,-0.51355064,-0.48570338,-0.6687806
1.3348402,-0.1794748,-1.1717958,1.4552491,-1.1106384,0.24342537,0.7798212,0.7462043,0.43033308
-0.7519043,-1.7156442,-0.23299503,7.163874,7.1222467,-0.6723486,-2.0211303,-1.9359634,-1.7172741
-0.81007445,0.6828697,-1.075429,1.0536379,0.23392199,-0.14369379,-0.3540272,-0.33696124,-0.22489718
-1.7459321,-0.85641205,-0.8591174,2.5940123,4.30487,-0.6281078,-1.7636359,-1.6732025,-1.0826705
-1.2825794,0.31012508,0.94643384,1.3842869,0.7457607,-0.22175407,-0.62963444,-0.5970436,-0.74595696
-1.3333702,-0.83473855,-0.7386964,2.5347385,3.184397,-0.4620923,-1.318414,-1.2564667,-0.87299806
0.49796572,-1.2427711,0.72822136,4.9300795,-2.8873646,0.22687241,0.77052945,0.73839444,0.8920465
-0.2444352,-0.7872192,0.22605786,2.8066487,0.5940281,-0.073346734,-0.23715794,-0.23038748,-0.24241853
-1.134874,-1.699224,0.93182534,6.8452587,9.284084,-0.17823625,-2.8318312,-2.6891599,-3.2545352
0.2255626,0.36951193,-1.2258521,1.1985846,-0.063534886,0.07878639,0.0910296,0.09477774,0.051557437
0.30372155,0.6154571,0.61236286,1.4554319,-0.09216494,0.027809113,0.13213547,0.13412155,0.14898877
-0.24508743,-0.5483056,0.19059324,2.3102403,0.40641892,-0.062030137,-0.1990571,-0.19089428,-0.2013016
-1.825065,-1.4242381,-0.8700487,4.4916677,9.362907,-1.3805858,-3.3130324,-3.1072729,-2.1613362
-0.3185624,-0.5526608,0.9667565,2.4934607,0.5710157,-0.086402744,-0.25939116,-0.24749485,-0.3210054
-0.11521591,-0.7448033,-0.3929445,2.5244577,0.24528912,-0.017867398,-0.11027755,-0.10852695,-0.09996104
0.20412953,-0.5798414,1.4458865,2.7187982,-0.4198767,0.027936697,0.16114646,0.15940395,0.19836195
-1.9656667,-0.1586344,0.100115955,1.597709,2.0810943,-0.43383437,-1.1586396,-1.0989677,-1.051882
1.5250738,1.2294374,-1.5749335,0.8561635,-0.20115912,0.21413535,0.53912944,0.522891,0.28708375
0.21581921,-1.0852871,0.07346331,3.760127,-0.8947047,0.104779616,0.276729,0.25925708,0.25405157
3.6158457,-1.2290263,-0.8647113,4.2323585,-10.656082,1.0304334,5.365825,5.025989,3.5974262
0.5376703,-1.7128702,-1.0094305,6.948697,-5.3858433,0.67073286,1.5017847,1.4078286,0.9271992
0.67411345,0.33431497,1.4962331,1.6283855,-0.3815817,0.07726221,0.33337724,0.32611912,0.43289548
-0.4166586,-0.12505743,-0.3798561,1.6430951,0.35333204,-0.083449006,-0.25947738,-0.24684325,-0.21420048
-1.1456958,-0.46081707,1.3128488,2.405818,1.937813,-0.31988636,-0.8528693,-0.8146185,-1.1183853
-0.05665259,-0.07230517,-1.6922476,1.3073977,0.07378036,0.038394526,-0.050965056,-0.04380951,-0.043366864
-1.4770632,0.24463773,1.4098614,1.5597954,1.0472996,-0.32541728,-0.74652207,-0.70852333,-0.9857342
-1.3263663,-1.2679565,0.15572537,4.544659,6.727272,-0.6096032,-2.0754924,-1.9652629,-1.9739653
0.99915886,-0.93606526,-0.050574873,3.0765378,-3.244388,0.43913108,1.0898612,1.0471324,0.98422045
-0.081122994,1.4913402,-1.4693881,0.912969,0.040466182,0.008397739,-0.03665824,-0.026486188,-0.01691296
-0.6301665,-0.5231169,0.5638151,2.3038893,1.0577271,-0.1559062,-0.4922017,-0.47097757,-0.53912276
-0.99393296,-0.8964387,-1.2221066,2.5017135,2.3653135,-0.353072,-1.0212969,-0.9809305,-0.56371045
-0.1937954,0.565481,-1.2582823,1.1168234,0.08393596,-0.020207178,-0.09777458,-0.08756619,-0.06093877
-1.3419496,0.92317855,1.3004767,1.1539788,0.3981567,-0.16854495,-0.5538236,-0.5230598,-0.7032506
0.54277444,-0.9559826,-0.09750753,3.2033587,-1.777292,0.24348354,0.6053094,0.57976246,0.5344048
-0.3944615,1.5819968,-1.5983739,0.86793584,0.06357642,-0.053373154,-0.14390376,-0.13050798,-0.07697844
-0.052876055,1.2313187,1.484895,1.3763607,0.036460027,0.008185476,-0.032265063,-0.023482345,-0.037919305
0.73623174,-1.5556054,1.1200057,7.352647,-6.7671747,0.3007841,1.6789478,1.62044,2.1338792
-1.1512115,-0.27580184,1.4808595,2.156711,1.537605,-0.3055463,-0.76529235,-0.72973496,-1.0362221
1.3110826,-0.10970297,-1.3328556,1.4011154,-0.9673423,0.2386601,0.7338279,0.7019412,0.37553662
0.27378955,0.560874,-0.3394514,1.3181965,-0.0729928,0.0507307,0.11843619,0.12108093,0.1030585
0.7675904,-1.4756589,-1.280789,4.904825,-4.951894,0.6946943,1.5181454,1.428677,0.8050615
0.82153,-0.6718216,-1.0884011,2.1326098,-1.4398344,0.29520902,0.67767876,0.64779156,0.38517308
-0.6052914,0.9634299,1.7074271,1.3625443,0.19897959,-0.04532835,-0.26817888,-0.2493203,-0.36524367
0.80363727,1.56288,-0.2962141,1.0407053,-0.034161873,0.1286778,0.31233925,0.3084626,0.2859689
0.8868765,-1.3940005,-0.706358,4.7969704,-5.4988937,0.68329,1.6212052,1.5425683,1.1350416
-0.68534875,0.31072187,0.50204813,1.4377254,0.34816915,-0.10722241,-0.35456836,-0.33543873,-0.37585676
0.4549076,1.030571,-0.66181266,1.1234374,-0.049748257,0.09435879,0.18116696,0.18257654,0.14664899
0.87175256,1.3013902,1.6428653,1.2343013,-0.13777205,0.045018613,0.3481254,0.33661464,0.46337086
-1.5368642,-0.36725038,-0.14699602,1.789845,2.0198028,-0.3526861,-1.046037,-0.9953999,-0.8785774
-1.1539888,-0.7443542,-0.46396738,2.4087734,2.481081,-0.35798413,-1.0567424,-1.0089947,-0.796096
-0.9637193,1.4970341,-1.321262,0.8727741,0.112640046,-0.16417709,-0.3503554,-0.33246738,-0.20659259
0.74871564,0.27072895,-1.0073795,1.2388144,-0.3182504,0.17360827,0.35247552,0.3456262,0.22693501
-1.3290004,-0.46802992,0.49636945,2.152452,2.1517,-0.34370923,-0.9790378,-0.9319396,-1.0364901
1.1434464,-0.5470704,-1.0136461,1.9115638,-1.6890762,0.30671656,0.85933214,0.82130176,0.5067068
0.8410419,1.286397,-0.51551074,1.026308,-0.071704276,0.14964183,0.3282811,0.32394207,0.27684134
1.4534389,1.5776608,-1.0123839,0.7966807,-0.09941416,0.21736449,0.5083849,0.49524453,0.35718924
2.4258792,1.632895,0.23905373,0.57913125,-0.18849969,0.18249494,0.76949006,0.7217975,0.7567615
0.46116617,0.84001243,1.255472,1.4354281,-0.11378262,0.036238223,0.19641759,0.19539559,0.24882369
2.0117364,-0.8980205,0.43547985,3.0265818,-6.6733713,0.90877074,2.1157815,2.0057423,2.188906
-0.4855187,0.707797,-0.44082117,1.2071986,0.14095628,-0.09184444,-0.22697143,-0.21313119,-0.18115383
2.9837513,1.1721265,-1.5653377,1.0441228,-0.6773691,-0.07105541,1.1146438,1.0409182,0.5241689
0.5896245,-1.3726343,1.130266,5.9993505,-4.2679687,0.22516683,1.0677494,1.0276935,1.3599448
-1.4605731,-1.6554567,0.3736344,6.176489,10.539148,-0.5476402,-3.4956508,-3.28079,-3.490016
-0.4160323,-0.20157866,1.7255732,2.1341863,0.48996657,-0.09911814,-0.2764516,-0.25993887,-0.40033603
-0.47192544,1.4051208,-3.772744e-05,1.1623935,0.059278503,-0.08142993,-0.2038705,-0.18937266,-0.18454319
0.3902735,-0.73425514,0.98450136,2.9670048,-0.9928169,0.09853922,0.35598457,0.34526014,0.42460066
-0.3408384,-0.056371525,-0.9255722,1.4764416,0.2584419,-0.06012982,-0.2051908,-0.19418791,-0.14232229
-0.43263054,-0.5046134,-0.91992277,1.9177169,0.6043253,-0.09664186,-0.33176982,-0.3192016,-0.22703867
1.7910365,1.0110834,-0.7035457,0.8061714,-0.30500174,0.18545328,0.6669299,0.6423033,0.4899544
-0.13644737,1.196999,-0.5249704,1.1526296,0.041293688,-0.03413313,-0.06442861,-0.0548561,-0.045327216
0.9076409,0.2722022,-0.60794187,1.2578382,-0.40749454,0.17969216,0.4367785,0.42664668,0.33046818
-0.16337092,0.27828255,0.614263,1.5827723,0.08526029,-0.034603417,-0.09662139,-0.0871126,-0.10610591
0.51496315,1.6954929,0.3529837,1.2081854,-0.012338936,0.04374581,0.20430486,0.20403665,0.22484039
-1.0102537,0.7308388,-1.2251049,0.99360615,0.27071288,-0.16428441,-0.42529583,-0.40656078,-0.25346226
-0.7806623,1.445659,-0.14592367,1.0548475,0.08186779,-0.12533548,-0.32037514,-0.30201444,-0.28012806
-0.43463996,-0.519754,-1.0455061,1.9005475,0.61279124,-0.095253244,-0.33578014,-0.32319596,-0.22002758
