input_0,input_1,input_2,input_3,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.09777157,-0.8999378,0.72044396,-0.16568534,0.22585374,0.046301074,0.0,0.0,0.0,0.105506,0.019363195,0.342907,0.6900327,0.0,0.18922266,0.0,0.17528746,1.1043769,0.0,0.30435807,0.0,1.0087543,0.030790038,0.0,0.013637044,0.0,0.0,0.0,0.3895249,0.56406397,0.0,0.0,0.059372928,0.0,0.535222,0.0,0.34208867,0.40362108,0.7141453,0.3800215,0.0,0.0,0.63519406,0.6015848,0.5747404,0.0,0.21345279,0.10644712,0.0,0.3341443,0.58121586,0.0,0.5368454,0.40561715,0.15190165,0.0,0.3283711,0.9169734,0.23774096,0.71021545,0.0,0.4157439,0.0,0.0,0.18784854,0.14387096,0.43207026,0.0065363497,-0.21670035,-0.54062104,0.36610782
-0.33720648,0.6307538,0.02483322,0.6225847,0.0,0.0,0.27116704,0.09773365,0.17475183,0.07223491,0.0,0.39133164,0.85306215,0.0,0.30119675,0.1329485,0.0,0.5633245,0.0,0.0,0.66904885,0.0,0.77452826,0.35693043,0.2843225,0.0,0.0,0.06715885,0.28465325,0.0,0.0,0.0,0.43908933,0.0,0.0,0.67543626,0.2859645,0.53725284,0.30073124,0.10682181,0.0,0.0,0.2358392,0.35770324,0.4556113,0.0,0.6290767,0.4887547,0.0,0.37176654,0.235075,0.47085482,0.28296918,0.41394058,0.0,0.0,0.11055674,0.38687807,0.0,0.54253185,0.0,0.08381321,0.0,0.3040961,0.9027791,0.64919376,0.029055588,0.0,0.37613714,0.5557328,0.19047035
1.644316,-0.892834,-1.1806332,-1.6141865,0.0,1.437777,0.0,0.0,0.44692475,0.9436474,0.8716026,0.8465301,0.0,0.49760595,1.1769798,0.0,0.24536416,0.06335336,0.66866046,0.35228556,0.0,1.2466598,0.0,0.32591903,0.0,0.86180353,0.8776988,0.6346837,0.0,1.8408499,0.7005142,0.0,0.0,0.0,0.84299374,0.0,0.12581049,0.49547994,0.36401016,1.0743698,0.0,1.31622,0.86184555,0.7919371,0.3286264,0.0,0.0,0.8485045,0.0,0.047056887,1.0275156,0.0,0.5715547,1.4028707,0.0,0.0,1.1733533,1.3628281,1.460883,0.1544368,0.0,0.96326876,0.0,1.2565159,1.0124533,0.2420415,1.3065275,0.0,-0.7809934,-1.1202426,-1.4204243
1.0777669,-1.1535819,0.07157551,-2.348576,0.0,0.66094434,0.0,0.0,0.0,0.14787687,0.566752,0.77867734,0.0,0.0,0.3823468,0.0,0.68983376,0.41121334,0.0,0.5496326,0.0,1.7669082,0.0,0.013043717,0.0,0.55196035,0.5229751,0.3960833,0.0,1.8251687,0.1959405,0.0,0.0,0.0,1.2983959,0.0,0.17208596,0.2632415,0.35957554,0.70336384,0.0,0.7896328,1.0181612,0.8908851,0.6867663,0.0,0.044262446,0.5535456,0.0,0.11590479,0.94043195,0.0,0.45305198,0.9903203,0.025784492,0.0,0.8666766,1.037896,1.1581416,0.2524025,0.0,0.8536581,0.0,0.67227906,0.5807059,0.0,1.2140043,0.0,-0.40435892,-1.0973369,-0.78354764
-1.0071892,1.769473,1.5895673,1.1045369,0.70416486,0.0,1.5913031,1.042078,0.0,0.0,0.0,0.0,1.9560974,0.0,0.0,1.4020864,0.0,0.8150595,0.0,0.0,1.6609662,0.0,2.4820337,0.67776585,0.09498029,0.0,0.0,0.0,1.1142068,0.0,0.0,0.0,1.5689231,0.99269986,0.0,1.6466088,0.47727573,2.0819097,0.3897233,0.0,0.0,0.0,0.9260944,1.3596226,1.9972957,0.0,1.4152081,1.5337077,0.0,1.119907,0.72058415,1.5751641,0.7679756,0.2934668,0.0,0.0,0.0,0.050282672,0.0,1.4218782,0.0,0.0,0.0,0.1920321,1.8170669,1.8071685,0.0,0.0,1.9742775,1.5354714,1.4659884
0.37341815,-0.103526264,-0.8506846,0.28243822,0.0,0.6126577,0.0,0.0,0.624275,0.7860882,0.0,0.59673715,0.04162091,0.13095069,0.9701173,0.0,0.0,0.4163921,0.4872782,0.002916405,0.0,0.21001922,0.0,0.2152315,0.29174918,0.0,0.034543127,0.38246274,0.0,0.57705486,0.3145809,0.0,0.0,0.0,0.0,0.0,0.26655984,0.2791748,0.30219632,0.63161516,0.0,0.27878267,0.22191079,0.20659591,0.023941662,0.0,0.0335773,0.33443254,0.0,0.20682548,0.30079314,0.0,0.42166293,0.6523304,0.0,0.0,0.6202049,0.80505764,0.44604316,0.2679863,0.0,0.5679922,0.0,0.5581314,0.7941115,0.42791405,0.29289988,0.0042296946,-0.45263875,-0.19830583,-0.50911254
-0.8360973,1.1245422,0.593787,0.4799595,0.0,0.0,0.8993407,0.5410926,0.0,0.0,0.0,0.35853767,1.2957988,0.0,0.0,0.5070165,0.0,0.5727381,0.0,0.0,1.0869159,0.0,1.3079174,0.49185702,0.21167704,0.0,0.0,0.0,0.5222641,0.0,0.0,0.0,0.8718272,0.32506207,0.0,1.1552233,0.39465424,0.97114277,0.29237115,0.0,0.0,0.0,0.3447969,0.69741577,0.93742186,0.0,0.9174918,0.87123966,0.0,0.6443067,0.26590738,0.91750604,0.39296094,0.3770577,0.0,0.0,0.018050462,0.17884499,0.0,0.8988488,0.0,0.0,0.0,0.37253967,1.2947223,1.0365003,0.010270804,0.0,0.91913074,1.0845675,0.56445694
0.7754882,-0.8958779,-1.5126737,-1.4762137,0.0,1.1797538,0.0,0.0,0.21831432,1.0173763,0.43138605,1.1744733,0.0,0.15867576,1.2697546,0.0,0.0,0.053012013,0.501192,0.63672197,0.0,0.7064519,0.0,0.10881134,0.038217343,0.66622055,0.8479097,0.9351392,0.0,2.0296457,0.83865166,0.0,0.0,0.0,0.5210944,0.0,0.42340446,0.22940347,0.41716853,1.0725124,0.0,1.2563207,0.49868822,0.16822177,0.17801869,0.0,0.0,0.3442459,0.0,0.22774406,0.73811597,0.0,0.30916995,1.4732763,0.0,0.0,1.2252717,1.3374463,1.1420949,0.09253943,0.0,1.0322566,0.0,1.2342975,1.1200047,0.10900627,1.2080401,0.006768331,-1.3143816,-0.89050597,-1.610507
-2.257447,2.2176118,0.71512854,3.1874785,0.8200946,0.0,2.490562,1.8380435,0.30189306,0.0,0.0,0.008673549,2.8840137,0.0,0.0,0.8342609,0.0,0.9529605,0.0,0.0,2.7720532,0.0,3.3420553,0.44308078,1.0492041,0.0,0.0,0.0,1.5860417,0.0,0.0,1.1617625,2.8496172,1.3090793,0.0,1.9555992,1.3510104,2.4292212,0.7682721,0.0,0.0,0.0,0.69367576,1.3088353,2.9480402,0.0,1.6318238,1.6815294,0.0,1.8636546,0.01599589,2.1833682,0.7896252,1.5530877,0.0,0.0,0.0,0.8631007,0.0,1.8499266,0.0,0.0,0.0,1.0616722,2.3719733,2.5159512,0.0,0.0,1.3162392,2.3015778,1.6238781
0.28627828,-0.15923686,-0.37107277,-0.5664564,0.0,0.26946586,0.0,0.0,0.0073129367,0.3438905,0.0,0.6732142,0.01587236,0.0,0.57891667,0.0,0.0,0.39613476,0.0,0.11792004,0.0,0.5694819,0.0,0.2216883,0.025627613,0.0,0.019287616,0.36103743,0.0,0.7874577,0.113109745,0.0,0.0,0.0,0.22106266,0.11133644,0.20248418,0.11663556,0.24703658,0.3737189,0.0,0.30849114,0.24321698,0.24607486,0.18718532,0.0,0.10249463,0.2290834,0.0,0.12860258,0.37297994,0.10802666,0.20231342,0.3831054,0.0,0.0,0.49261522,0.57782775,0.42343548,0.28273267,0.0,0.4952641,0.0,0.36467725,0.6284469,0.18335131,0.46880728,0.007091731,-0.25803936,-0.19511847,-0.4484731
0.22090095,-0.4547957,0.47466344,-0.74171036,0.0,0.002540364,0.0,0.0,0.0,0.0,0.0,0.46083385,0.29494014,0.0,0.16145329,0.0,0.23490348,0.72313064,0.0,0.15655488,0.0,1.0259924,0.0,0.0,0.0,0.0,0.0,0.08191977,0.022693653,0.6581185,0.0,0.0,0.0,0.0,0.55725664,0.10627164,0.18982373,0.18019815,0.37045255,0.31251988,0.0,0.034356292,0.48258772,0.5859071,0.42811126,0.0,0.13611446,0.22466026,0.0,0.14692143,0.48154646,0.013194643,0.34913135,0.25628898,0.008320764,0.0,0.3213712,0.6716434,0.3798554,0.51228,0.0,0.44153708,0.0,0.12964936,0.31117648,0.11016841,0.4799794,0.00526084,-0.029216528,-0.40243006,0.037017763
0.31603718,-0.08618852,0.15626831,0.92852855,0.39005557,0.26251876,0.0,0.0,0.4461238,0.43089992,0.0,0.11055741,0.62543607,0.22657254,0.52883863,0.11200796,0.0,0.87333274,0.39777672,0.0,0.17699315,0.47295502,0.58480275,0.05609612,0.19862936,0.0,0.0,0.0,0.37793913,0.0,0.0,0.0,0.17366105,0.0,0.0,0.13072576,0.19055043,0.80565983,0.6040766,0.5080912,0.0,0.0,0.58431304,0.57216346,0.52265275,0.0,0.2966637,0.34251404,0.0,0.34910384,0.53885084,0.0,0.6496174,0.28090185,0.0,0.0,0.28615946,0.8235532,0.0,0.6346747,0.0,0.2237753,0.0,0.04014171,0.3978839,0.500947,0.10958448,0.0,0.11434304,-0.25677443,0.5294546
-0.5272369,0.3097132,-0.019591723,0.50126356,0.0,0.0,0.16061193,0.097304314,0.0,0.14975944,0.0,0.5037161,0.88302344,0.0,0.35650882,0.0,0.0,0.6445175,0.0,0.0,0.56233215,0.0068049133,0.55987704,0.13555086,0.34854728,0.0,0.0,0.1709729,0.28148645,0.0017361343,0.0,0.0,0.45080826,0.0,0.0,0.5565032,0.4080327,0.4292108,0.4165965,0.20224456,0.0,0.0,0.15208285,0.17842978,0.37471306,0.0,0.41860664,0.25737885,0.0,0.40997463,0.13556278,0.34750557,0.29192677,0.48410463,0.0,0.0,0.15197736,0.6350667,0.0,0.53580564,0.0,0.15789102,0.0,0.2759526,0.7609292,0.5473465,0.054587558,0.0,-0.027958453,0.37491506,0.15459578
0.90408605,-0.38935173,0.13067673,-1.1059124,0.0,0.38512,0.0,0.0,0.0,0.13177997,0.23213208,0.46913022,0.0,0.0,0.35389262,0.0,0.4334729,0.46423048,0.0,0.04788678,0.0,1.2282603,0.0,0.26966554,0.0,0.14257616,0.07513189,0.1340482,0.0,0.8574618,0.0,0.0,0.0,0.0,0.7054678,0.0,0.008754279,0.242569,0.21596107,0.3597782,0.0,0.30815062,0.646328,0.74315137,0.4152834,0.0,0.12097262,0.51752955,0.0,0.03438059,0.67631567,0.017390497,0.36114216,0.3688429,0.0,0.0,0.5055785,0.5962461,0.7257821,0.31428847,0.0,0.49501848,0.0,0.3018377,0.47970372,0.15747342,0.6459824,0.0,0.11834286,-0.5321301,-0.30672777
-1.0520334,1.2312088,0.34875077,0.6713943,0.0,0.0,1.0411544,0.6441568,0.0,0.0,0.0,0.45171827,1.3747953,0.0,0.0,0.35639203,0.0,0.5190929,0.0,0.0,1.2459221,0.0,1.3376149,0.49571523,0.361304,0.0,0.0,0.03953827,0.50971055,0.0,0.0,0.0,1.0017644,0.31574795,0.0,1.2202082,0.4697141,0.92227495,0.33816755,0.0,0.0,0.0,0.266205,0.65223455,0.96273863,0.0,0.9354932,0.8683616,0.0,0.7103739,0.15267256,0.9846665,0.35813084,0.52998567,0.0,0.0,0.03578791,0.22828424,0.0,0.9151645,0.0,0.0,0.0,0.5448484,1.3797433,1.1240585,0.01811257,0.0,0.7946305,1.1971537,0.48850596
0.47238162,0.055467296,0.7752489,-1.7994944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306794,0.0,0.0,0.0,0.35706407,0.57904613,0.3834331,0.0,0.0,0.0,1.326673,0.0,0.45170802,0.0,0.0,0.0,0.057304375,0.0,0.70197594,0.0,0.0,0.0,0.0,0.8054639,0.41550303,0.0,0.29099602,0.040334236,0.097002596,0.0,0.16108568,0.61560494,0.99754333,0.45486677,0.0,0.23256028,0.78754914,0.0,0.15583336,0.6964883,0.1983805,0.28258395,0.06967344,0.0,0.0,0.35018826,0.28159738,0.5670386,0.38193682,0.0,0.48948908,0.0,0.09525288,0.58006144,0.2902618,0.6561409,0.084968865,0.645669,-0.15480007,-0.100342676
-0.6257745,0.36736003,0.25030792,0.978242,0.18204328,0.0,0.33085734,0.27327693,0.0424211,0.09907825,0.0,0.31951213,1.1709268,0.0,0.26515839,0.03668748,0.0,0.82394576,0.0,0.0,0.7570942,0.0,0.97566205,0.067079835,0.4058387,0.0,0.0,0.0,0.55588824,0.0,0.0,0.045152158,0.77763104,0.082194656,0.0,0.6234728,0.52378654,0.72772086,0.5672803,0.24839841,0.0,0.0,0.32775682,0.35373965,0.74557585,0.0,0.59912586,0.29432076,0.0,0.59216225,0.21328956,0.5037617,0.42282635,0.5855211,0.0,0.0,0.0906769,0.7129553,0.0,0.72329247,0.0,0.005206868,0.0,0.26672342,0.8069101,0.70239997,0.0,0.0,0.099985346,0.45055574,0.49636376
0.0029622815,-0.22215052,0.43088838,-0.7755035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53771317,0.39014527,0.0,0.098124295,0.0,0.09049487,0.6375349,0.0,0.1317309,0.0,0.8508924,0.0,0.07283363,0.0,0.0,0.0,0.1369205,0.013637006,0.5955383,0.0,0.0,0.0,0.0,0.43011957,0.2805499,0.21484622,0.15885228,0.32276797,0.23389117,0.0,0.020786092,0.36596134,0.5261683,0.3570517,0.0,0.1793212,0.24982446,0.0,0.14515346,0.36374018,0.058181748,0.25328553,0.2515537,0.0,0.0,0.24079385,0.5864555,0.2886869,0.4996218,0.0,0.42281562,0.0,0.15472451,0.40113723,0.14441063,0.46923172,0.053220227,0.0082202405,-0.208795,-0.014809266
-1.0785086,1.5409806,1.0035706,0.92691004,0.30744794,0.0,1.3737493,0.8874627,0.0,0.0,0.0,0.16190225,1.7157974,0.0,0.0,0.90439576,0.0,0.67611176,0.0,0.0,1.5019779,0.0,1.971986,0.590845,0.23797914,0.0,0.0,0.0,0.8436973,0.0,0.0,0.0,1.3414167,0.6984427,0.0,1.4701313,0.47534177,1.5442181,0.36564234,0.0,0.0,0.0,0.6088191,1.0398726,1.5231594,0.0,1.2125236,1.2310464,0.0,0.9508496,0.43796182,1.314404,0.5901361,0.42745188,0.0,0.0,0.0,0.14124817,0.0,1.2069242,0.0,0.0,0.0,0.38834593,1.6354408,1.4948881,0.0,0.0,1.4288404,1.4089788,1.0138227
1.3465438,-1.0536488,-2.151771,-1.5862862,0.0,1.7737234,0.0,0.0,0.69658977,1.4469723,0.8286906,1.2602286,0.0,0.57975197,1.6988143,0.0,0.0,0.0,0.9454639,0.6626609,0.0,0.7502583,0.0,0.22638685,0.026568867,1.0404813,1.2250376,1.1025817,0.0,2.375797,1.179799,0.0,0.0,0.0,0.5736675,0.0,0.4360087,0.4694296,0.49910936,1.4740349,0.0,1.6965022,0.6962792,0.36820936,0.15282801,0.0,0.0,0.680449,0.0,0.21649586,0.97633165,0.0,0.51514494,1.9542966,0.0,0.0,1.5178275,1.741542,1.550102,0.08384363,0.0,1.2830709,0.0,1.6990485,1.3902607,0.2584111,1.4932553,0.030811459,-1.5789598,-1.1880873,-2.0399222
-0.21468495,0.7763003,-0.1800625,0.32715365,0.0,0.0,0.23415059,0.0,0.22175276,0.06743367,0.0,0.49348333,0.63832587,0.0,0.34314254,0.11719458,0.0,0.37445152,0.0,0.0,0.6054518,0.0,0.57546765,0.5254024,0.22586702,0.0,0.0,0.16667092,0.076432064,0.0,0.0,0.0,0.20938246,0.0,0.0,0.70784223,0.1603062,0.40456307,0.14442287,0.022615688,0.0,0.0,0.14814611,0.33174947,0.27426255,0.0,0.5946215,0.59399503,0.0,0.2386208,0.19677228,0.42565084,0.15818149,0.33995396,0.0,0.0,0.12848555,0.23045482,0.0,0.4148559,0.0,0.16570365,0.0,0.35933334,0.9453645,0.60999596,0.10266042,0.053698853,0.46864122,0.60843194,-0.044274047
1.1658155,-1.3221312,-0.7797051,-0.58950543,0.0,1.4025725,0.0,0.0,0.4021531,1.0799409,0.91792065,0.60955644,0.0,0.87721443,1.1720068,0.0,0.13389239,0.6005498,0.96176827,0.4381237,0.0,1.1287874,0.0,0.0,0.0,0.6237663,0.54634905,0.4223997,0.0,1.4874746,0.6234958,0.0,0.0,0.0,0.70025784,0.0,0.26458395,0.83024204,0.7726144,1.3832662,0.0,1.077756,0.8817668,0.70506376,0.36459076,0.0,0.0,0.5682841,0.0,0.20683463,0.8762847,0.0,0.95859563,1.1729411,0.10384616,0.0,1.0867729,1.672186,1.3161751,0.48521507,0.0,0.9297031,0.0,1.071925,0.51822615,0.17594218,1.0691366,0.0020607412,-1.084802,-1.307861,-0.7657788
1.6438061,-1.8225902,-0.42419595,-1.4832003,0.0,1.5837994,0.0,0.0,0.01984756,0.9276836,1.3102822,0.593994,0.0,0.99666095,1.0128285,0.0,0.68390214,0.64445436,0.8977838,0.61002785,0.0,1.8211291,0.0,0.0,0.0,0.91690123,0.7612777,0.36789766,0.0,1.9404612,0.60613424,0.0,0.0,0.0,1.2935568,0.0,0.21642435,0.9958163,0.84853435,1.5089849,0.0,1.3416928,1.3054351,1.1108263,0.6236461,0.0,0.0,0.79352057,0.0,0.22860734,1.1822507,0.0,1.1171734,1.3502524,0.32215637,0.0,1.2344551,1.940846,1.7545016,0.5278651,0.0,1.0490006,0.0,1.1623279,0.37944916,0.0,1.4835553,0.0,-1.1090786,-1.7804624,-0.83832806
