epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,0.3702971339225769,0.28492528200149536,0.38050362141927085,0.33173724365234375,0.6244334728552463,0.7017121504967279,0.0008,17.969377042000005,16,16,60,960
2,0.1558845192193985,0.09968279302120209,0.2753052571614583,0.20963765462239584,0.8436110464510584,0.8956289815836272,0.0008,0.07810200000000123,32,16,60,960
3,0.13931891322135925,0.09137438237667084,0.25429890950520834,0.20461480712890626,0.8605521475638263,0.9043070207911253,0.0008,0.07156933299999935,48,16,60,960
4,0.13179384171962738,0.08462844043970108,0.24909674072265625,0.19595143636067708,0.8696579492254901,0.9113300528044908,0.0008,0.07415941699999706,64,16,60,960
5,0.12235075235366821,0.07918097078800201,0.2416358642578125,0.18812394205729166,0.8775247060183226,0.9170571290581567,0.0008,0.07938229099999461,80,16,60,960
6,0.11969244480133057,0.08132784068584442,0.23899566650390625,0.19548331705729166,0.8803456107289296,0.9147841207944543,0.0008,0.07425412500000306,96,16,60,960
7,0.11946161091327667,0.08157198131084442,0.23879508463541665,0.18737652587890624,0.8800889672966572,0.9145498654544941,0.0008,0.07475474999999676,112,16,60,960
8,0.11685512214899063,0.08187111467123032,0.23549879964192708,0.19749082438151042,0.8833852426907265,0.914222668703283,0.0008,0.07915433299999819,128,16,60,960
9,0.11366814374923706,0.07609763741493225,0.23261993408203124,0.18181559244791667,0.8859851327650285,0.9203028169885863,0.0008,0.07380079099999648,144,16,60,960
10,0.11487812548875809,0.07626013457775116,0.23390283203125,0.18168221028645834,0.8855105469589337,0.9201178385241582,0.0008,0.07536204200000185,160,16,60,960
11,0.11220674216747284,0.07454223930835724,0.23347894287109375,0.18386405436197917,0.8873012551194484,0.9219352577888934,0.0008,0.07601462499999911,176,16,60,960
12,0.11150668561458588,0.07740190625190735,0.23178196207682292,0.182654052734375,0.8883296089149034,0.9189225165390932,0.00068,0.07423020800000302,192,16,60,960
13,0.10155346244573593,0.07360710203647614,0.2222034708658854,0.1795494384765625,0.8980088053690882,0.9229036976121789,0.00068,0.07434816699999658,208,16,60,960
14,0.10784490406513214,0.07309198379516602,0.22755173746744792,0.17944217936197918,0.8922105232743633,0.9234442271133182,0.00068,0.08055633300000409,224,16,60,960
15,0.10846850275993347,0.07280531525611877,0.22781892903645834,0.18027768961588542,0.89146310485484,0.9237419790295872,0.00068,0.0746451669999999,240,16,60,960
16,0.10206235945224762,0.07464441657066345,0.22254398600260417,0.18320646158854167,0.8976168316718864,0.9218228833185558,0.00068,0.07534529100000498,256,16,60,960
17,0.10216715931892395,0.07271039485931396,0.22318155924479166,0.17785982259114583,0.8978612059759996,0.9238436554758835,0.00068,0.0771643750000024,272,16,60,960
18,0.1066855639219284,0.07324780523777008,0.2257313435872396,0.18149723307291668,0.8934796825453669,0.9232707712347048,0.00068,0.07400849999999792,288,16,60,960
19,0.10942667722702026,0.07206694781780243,0.2304771728515625,0.17771626790364584,0.8902607085398511,0.9244924632372601,0.00068,0.07421195799999936,304,16,60,960
20,0.10796960443258286,0.07589258253574371,0.22747910563151041,0.18600944010416667,0.891827641698221,0.9204720755817851,0.00068,0.07977670799999714,320,16,60,960
21,0.10321898758411407,0.07368738949298859,0.2229610799153646,0.18101326497395834,0.8970143994037023,0.9227945788309081,0.00068,0.0757876249999967,336,16,60,960
22,0.10251015424728394,0.07194708287715912,0.2209007568359375,0.1808515625,0.8973519350251712,0.9246322716757633,0.00068,0.07721945800000185,352,16,60,960
23,0.09968375414609909,0.07218091189861298,0.21828843180338542,0.17970338948567707,0.9002914056514636,0.9243676884218004,0.00068,0.07719595800000434,368,16,60,960
24,0.10458473861217499,0.0714055597782135,0.2212086181640625,0.18007230631510418,0.8962089392227979,0.925196266609049,0.0005780000000000001,0.07415012499999563,384,16,60,960
25,0.10189805179834366,0.07206813991069794,0.22023777262369792,0.18030466715494792,0.8982977916947904,0.9244806108267359,0.0005780000000000001,0.07952274999999531,400,16,60,960
26,0.09800298511981964,0.07252869755029678,0.21815277099609376,0.177657470703125,0.9016853462761225,0.9240276763847037,0.0005780000000000001,0.07882895799999545,416,16,60,960
27,0.10282234102487564,0.07067863643169403,0.2222955322265625,0.17736517333984375,0.8976382761671141,0.9259533313516493,0.0005780000000000001,0.07384366700000555,432,16,60,960
28,0.10104668885469437,0.07111194729804993,0.21913812255859375,0.17997294108072917,0.8988224861799311,0.925497391248959,0.0005780000000000001,0.07948479199999525,448,16,60,960
29,0.10426869988441467,0.07230919599533081,0.222877197265625,0.1829063720703125,0.8955212864058705,0.9242338274675728,0.0005780000000000001,0.07539312499999795,464,16,60,960
30,0.10107240080833435,0.07229577749967575,0.21967771402994793,0.18153519694010417,0.8987091744273664,0.9242405675951015,0.0005780000000000001,0.07429279099999775,480,16,60,960
31,0.09791472554206848,0.06928718090057373,0.21675614420572917,0.1747325439453125,0.902057843422839,0.9274321057559057,0.0005780000000000001,0.07364666699999844,496,16,60,960
32,0.10076303035020828,0.07017628848552704,0.2212196248372396,0.175748779296875,0.8989058298226994,0.9264827691669972,0.0005780000000000001,0.07833879100000019,512,16,60,960
33,0.09886056184768677,0.07547466456890106,0.21930875651041667,0.19021866861979167,0.9012112479561886,0.9209220894792133,0.0005780000000000001,0.07308816700000165,528,16,60,960
34,0.09852316230535507,0.07207529991865158,0.21740848795572917,0.18008955891927084,0.9010508603766091,0.92450380495146,0.0005780000000000001,0.07463820899999973,544,16,60,960
35,0.09657402336597443,0.07177005708217621,0.21563193766276043,0.17879866536458333,0.9034817155508914,0.9248112866966558,0.0005780000000000001,0.0776617499999972,560,16,60,960
36,0.09944035857915878,0.0696847215294838,0.2182803955078125,0.17588106282552082,0.9006730649727941,0.9269973861494367,0.0004913000000000001,0.07432208400000206,576,16,60,960
37,0.09336232393980026,0.06904978305101395,0.2131843058268229,0.17452286783854168,0.9070473270580893,0.9276742822086443,0.0004913000000000001,0.07363983299999433,592,16,60,960
38,0.09707779437303543,0.06924717128276825,0.21611307779947916,0.17675785319010417,0.9032125352419895,0.9274748340150305,0.0004913000000000001,0.07829279100000264,608,16,60,960
