,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,0.0,5.0,4.0,0.0,2.0,2.0,7.0,5.0,5.0,0.4444444444444444,1.0,0.6153846153846153,0.3333333333333333,0.75,0.46153846153846156,1.0,1.0
2,0.0,5.0,4.0,0.0,1.0,3.0,6.0,5.0,5.0,0.4444444444444444,1.0,0.6153846153846153,0.3888888888888889,0.875,0.5384615384615385,1.0,1.0
3,0.0,6.0,4.0,0.0,3.0,1.0,9.0,6.0,6.0,0.4,1.0,0.5714285714285715,0.25,0.625,0.35714285714285715,0.5,0.75
4,0.0,6.0,4.0,0.0,3.0,1.0,9.0,6.0,6.0,0.4,1.0,0.5714285714285715,0.25,0.625,0.35714285714285715,0.5,0.75
5,1.0,3.0,4.0,0.0,1.0,3.0,5.0,4.0,4.0,0.5714285714285714,0.8,0.6666666666666666,0.5,0.7,0.5833333333333334,1.0,1.0
mean,0.2,5.0,4.0,0.0,2.0,2.0,7.2,5.2,5.2,0.45206349206349206,0.96,0.608058608058608,0.34444444444444444,0.7150000000000001,0.45952380952380956,0.8,0.9
std,0.447213595499958,1.224744871391589,0.0,0.0,1.0,1.0,1.7888543819998317,0.8366600265340756,0.8366600265340756,0.07033017907833898,0.08944271909999157,0.039451756828824146,0.1050426133399391,0.1039831717154271,0.1031112759102869,0.27386127875258304,0.13693063937629152
