epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.999626874923706,1.071597695350647,0.0008,16,60,960
2,0.9836066365242004,1.0382744073867798,0.0008,16,60,960
3,0.8831963539123535,0.823371410369873,0.0008,16,60,960
4,0.5648366808891296,0.481743186712265,0.0008,16,60,960
5,0.334341824054718,0.26558804512023926,0.0008,16,60,960
6,0.22849032282829285,0.18983662128448486,0.0008,16,60,960
7,0.1818026453256607,0.15324704349040985,0.0008,16,60,960
8,0.15641094744205475,0.13797242939472198,0.0008,16,60,960
9,0.14743739366531372,0.12446191906929016,0.0008,16,60,960
10,0.14086617529392242,0.12202848494052887,0.0008,16,60,960
11,0.1397026777267456,0.12279534339904785,0.0008,16,60,960
12,0.13395507633686066,0.11580011248588562,0.00068,16,60,960
13,0.13905520737171173,0.11400596797466278,0.00068,16,60,960
14,0.13243597745895386,0.11408336460590363,0.00068,16,60,960
15,0.1328190565109253,0.11404125392436981,0.00068,16,60,960
16,0.13035336136817932,0.11271145939826965,0.00068,16,60,960
17,0.1296718716621399,0.10944013297557831,0.00068,16,60,960
18,0.1287020891904831,0.10698211193084717,0.00068,16,60,960
19,0.12833614647388458,0.1050291359424591,0.00068,16,60,960
20,0.12785090506076813,0.10700482875108719,0.00068,16,60,960
21,0.12453451007604599,0.10374884307384491,0.00068,16,60,960
22,0.12548795342445374,0.10250335931777954,0.00068,16,60,960
23,0.12478577345609665,0.10054013133049011,0.00068,16,60,960
24,0.12303140014410019,0.10100649297237396,0.0005780000000000001,16,60,960
25,0.1222497820854187,0.09802332520484924,0.0005780000000000001,16,60,960
26,0.1214146837592125,0.09937665611505508,0.0005780000000000001,16,60,960
27,0.11732332408428192,0.0978030115365982,0.0005780000000000001,16,60,960
28,0.11691455543041229,0.09559201449155807,0.0005780000000000001,16,60,960
29,0.11578592658042908,0.09756910800933838,0.0005780000000000001,16,60,960
30,0.11584296077489853,0.0944644957780838,0.0005780000000000001,16,60,960
31,0.11620239168405533,0.09185291826725006,0.0005780000000000001,16,60,960
32,0.11027341336011887,0.09185568988323212,0.0005780000000000001,16,60,960
33,0.11023247987031937,0.09192006289958954,0.0005780000000000001,16,60,960
34,0.11280559748411179,0.09290798008441925,0.0005780000000000001,16,60,960
35,0.10989665985107422,0.08878037333488464,0.0005780000000000001,16,60,960
36,0.10843759775161743,0.08892930299043655,0.0004913000000000001,16,60,960
37,0.10816541314125061,0.08788080513477325,0.0004913000000000001,16,60,960
38,0.1081070750951767,0.0867561548948288,0.0004913000000000001,16,60,960
39,0.10870185494422913,0.08558844774961472,0.0004913000000000001,16,60,960
40,0.10360478609800339,0.08562609553337097,0.0004913000000000001,16,60,960
41,0.10672718286514282,0.08420564234256744,0.0004913000000000001,16,60,960
42,0.10485317558050156,0.08245562762022018,0.0004913000000000001,16,60,960
43,0.10310079157352448,0.08115820586681366,0.0004913000000000001,16,60,960
44,0.10240619629621506,0.08460027724504471,0.0004913000000000001,16,60,960
45,0.10356353223323822,0.08239428699016571,0.0004913000000000001,16,60,960
46,0.10523701459169388,0.07808785885572433,0.0004913000000000001,16,60,960
47,0.10629191994667053,0.07921776175498962,0.0004913000000000001,16,60,960
48,0.10466235876083374,0.07736113667488098,0.00041760500000000004,16,60,960
49,0.09994067251682281,0.07862558960914612,0.00041760500000000004,16,60,960
50,0.10189992934465408,0.07776620984077454,0.00041760500000000004,16,60,960
51,0.10104876011610031,0.07592237740755081,0.00041760500000000004,16,60,960
52,0.09743306040763855,0.07777263224124908,0.00041760500000000004,16,60,960
53,0.10251244902610779,0.07654145359992981,0.00041760500000000004,16,60,960
54,0.0977332666516304,0.07620827853679657,0.00041760500000000004,16,60,960
55,0.09975648671388626,0.07576616108417511,0.00041760500000000004,16,60,960
56,0.09657825529575348,0.07597582042217255,0.00041760500000000004,16,60,960
57,0.097527414560318,0.07439488172531128,0.00041760500000000004,16,60,960
58,0.09895698726177216,0.07725337147712708,0.00041760500000000004,16,60,960
59,0.10083646327257156,0.07452985644340515,0.00041760500000000004,16,60,960
60,0.10020814836025238,0.07556749880313873,0.00035496425,16,60,960
