fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,sem_truth,ok,,30,30,0.04508647917133222,0.021592677119081527,0.9633265128061315,0.3,0.75,8,1.0,6
2,sem_truth,ok,,30,30,0.07224868144550135,0.019143614530998224,0.9255231889447963,0.3,0.5454545454545454,11,1.0,6
3,sem_truth,ok,,30,30,0.023221991959749663,0.010743003237197039,0.9666045842956499,0.2,0.75,8,0.8571428571428571,7
4,sem_truth,ok,,30,30,0.030044794246972224,0.02105987134377424,0.9742791101096185,0.26666666666666666,0.6666666666666666,9,0.8571428571428571,7
5,sem_truth,ok,,30,30,0.026941614922665957,0.012734279483386514,0.9643524364342959,0.26666666666666666,0.6,10,1.0,6
