fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.19401587585908783,0.04208928718299976,0.9301642541270341,0.26666666666666666,0.5333333333333333,15,0.7272727272727273,11
2,observable_state,ok,,30,30,0.22691836100712096,0.0527431413024092,0.7925086492911149,0.23333333333333334,0.3888888888888889,18,0.7777777777777778,9
3,observable_state,ok,,30,30,0.19789282714165504,0.03410703839852423,0.8231985585633761,0.23333333333333334,0.5384615384615384,13,0.875,8
4,observable_state,ok,,30,30,0.372103778195815,0.022171098730223666,0.4030416875803883,0.23333333333333334,0.6363636363636364,11,0.875,8
5,observable_state,ok,,30,30,0.22984974380159298,0.04173048976668829,0.8566973397482738,0.23333333333333334,0.4117647058823529,17,0.875,8
