fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,sem_truth,ok,,30,30,0.025093619152856256,0.01737751968309309,0.9799635393949157,0.3,0.75,8,1.0,6
2,sem_truth,ok,,30,30,0.03238569126402823,0.00948935463896593,0.9712977128243029,0.3333333333333333,0.5454545454545454,11,1.0,6
3,sem_truth,ok,,30,30,0.02967556499001543,0.012983606634635379,0.9626457179104165,0.26666666666666666,0.75,8,0.8571428571428571,7
4,sem_truth,ok,,30,30,0.03309484614192946,0.018527278521806412,0.974335182560538,0.26666666666666666,0.6666666666666666,9,0.8571428571428571,7
5,sem_truth,ok,,30,30,0.03364401479364318,0.01588483093403772,0.9583296860471914,0.23333333333333334,0.6,10,1.0,6
