epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9136877655982971,0.8338303565979004,0.001,16,40,640
2,0.7559852004051208,0.6711288690567017,0.001,16,40,640
3,0.5852388143539429,0.4898514747619629,0.001,16,40,640
4,0.41609907150268555,0.3341066837310791,0.001,16,40,640
5,0.29746124148368835,0.25713926553726196,0.001,16,40,640
6,0.2603911757469177,0.24203617870807648,0.001,16,40,640
7,0.24983817338943481,0.23508647084236145,0.001,16,40,640
8,0.24307410418987274,0.23091378808021545,0.001,16,40,640
9,0.23892273008823395,0.22685971856117249,0.001,16,40,640
10,0.23477637767791748,0.22411486506462097,0.00085,16,40,640
11,0.23242376744747162,0.2223779559135437,0.00085,16,40,640
12,0.2308773547410965,0.22104135155677795,0.00085,16,40,640
13,0.22956185042858124,0.21962329745292664,0.00085,16,40,640
14,0.22827859222888947,0.2193545401096344,0.00085,16,40,640
15,0.2266867309808731,0.2182457447052002,0.00085,16,40,640
16,0.22700415551662445,0.21838349103927612,0.00085,16,40,640
17,0.22571606934070587,0.21666845679283142,0.00085,16,40,640
18,0.2252330631017685,0.2168378233909607,0.00085,16,40,640
19,0.2243625670671463,0.216169536113739,0.00085,16,40,640
20,0.22378933429718018,0.2159394919872284,0.0007224999999999999,16,40,640
21,0.2230353206396103,0.21542567014694214,0.0007224999999999999,16,40,640
22,0.22297433018684387,0.21501663327217102,0.0007224999999999999,16,40,640
23,0.22231538593769073,0.21522870659828186,0.0007224999999999999,16,40,640
24,0.22261664271354675,0.21478429436683655,0.0007224999999999999,16,40,640
25,0.2222393900156021,0.21510830521583557,0.0007224999999999999,16,40,640
26,0.2224661111831665,0.21412202715873718,0.0007224999999999999,16,40,640
27,0.22177934646606445,0.21471285820007324,0.0007224999999999999,16,40,640
28,0.2213534563779831,0.21412815153598785,0.0007224999999999999,16,40,640
29,0.22132717072963715,0.21485993266105652,0.0007224999999999999,16,40,640
30,0.22142092883586884,0.21410775184631348,0.000614125,16,40,640
31,0.2206333875656128,0.21402129530906677,0.000614125,16,40,640
32,0.22082532942295074,0.21386410295963287,0.000614125,16,40,640
33,0.22062569856643677,0.21413446962833405,0.000614125,16,40,640
34,0.22074493765830994,0.21431374549865723,0.000614125,16,40,640
35,0.22025997936725616,0.21380504965782166,0.000614125,16,40,640
36,0.2205638885498047,0.21398411691188812,0.000614125,16,40,640
37,0.22045129537582397,0.21463355422019958,0.000614125,16,40,640
38,0.22040341794490814,0.21378475427627563,0.000614125,16,40,640
