epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9124929308891296,0.7789849042892456,0.0008,16,60,960
2,0.6053183078765869,0.4234311878681183,0.0008,16,60,960
3,0.38757699728012085,0.36688876152038574,0.0008,16,60,960
4,0.3620187044143677,0.35067373514175415,0.0008,16,60,960
5,0.35446441173553467,0.3483966886997223,0.0008,16,60,960
6,0.3515968322753906,0.34401988983154297,0.0008,16,60,960
7,0.34977686405181885,0.34181609749794006,0.0008,16,60,960
8,0.34787318110466003,0.34127917885780334,0.0008,16,60,960
9,0.3469615578651428,0.34083282947540283,0.0008,16,60,960
10,0.34758153557777405,0.3398890793323517,0.0008,16,60,960
11,0.34645208716392517,0.3402552008628845,0.0008,16,60,960
12,0.346784770488739,0.339971661567688,0.00068,16,60,960
13,0.34672918915748596,0.3393385708332062,0.00068,16,60,960
14,0.3474714457988739,0.3396841883659363,0.00068,16,60,960
15,0.34784865379333496,0.33917659521102905,0.00068,16,60,960
16,0.34634074568748474,0.33926767110824585,0.00068,16,60,960
17,0.34726232290267944,0.33948814868927,0.00068,16,60,960
18,0.346691370010376,0.33918362855911255,0.00068,16,60,960
19,0.3462834060192108,0.34027791023254395,0.00068,16,60,960
20,0.3474512994289398,0.33933568000793457,0.00068,16,60,960
21,0.3462156057357788,0.33944088220596313,0.00068,16,60,960
22,0.3461229205131531,0.33970654010772705,0.00068,16,60,960
23,0.3468115031719208,0.3397526741027832,0.00068,16,60,960
