input_0,input_1,input_2,input_3,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.22373988,0.14956208,0.9868197,-0.2102423,0.0,0.83761495,0.0,0.3857643,0.0,0.11877949,0.4783154,0.5044464,1.1228644,0.4794939,0.7635858,0.30085838,0.0,0.0,0.0,0.0,0.6031494,0.32506627,0.0,0.0,0.5348678,0.6179161,0.08152012,0.6228551,0.42630777,0.47773653,0.0,0.033385552,0.0,0.5557751,0.114370175,0.0,0.88014364,0.0,0.7087365,0.2109068,0.034483686,0.2881307,0.31131428,0.26654893,0.43594497,0.8232543,0.0,0.7005479,0.45624742,0.29878306,0.0,0.0,0.85292447,0.11779863,0.91899574,0.7918466,0.47780126,1.1485863,0.45373595,0.07739126,0.0,0.8428156,0.0,0.5417059,0.16345423,0.0,0.29899132,0.085190386,0.6097024,0.19485721,0.59318507
2.2887526,-2.867032,-3.3702717,-2.0263495,2.713676,0.0,0.88524103,0.4664987,3.91843,0.45174408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.346606,0.0,0.0,0.0,1.1085751,1.2420075,2.3733788,0.0,0.0,0.0,0.0,0.0,0.0,1.9697909,0.68717843,0.0,0.0,1.3628148,0.26337063,0.4815567,0.0,1.0268279,2.2799163,0.0,0.25114948,2.760268,1.6198457,0.0,0.0,1.6297612,1.5743766,0.8184148,1.0692968,1.6599388,0.0,0.09059176,2.602494,0.108961515,0.04095521,0.0,0.34653902,2.2648838,1.9920743,0.0,0.41000798,0.0,0.7662823,2.0477269,2.4532294,0.4583552,2.9042134,-3.2800045,-2.6571844,-2.9986975
1.3254706,-1.5313066,-1.9937383,-1.3263003,1.6493198,0.0,0.6126216,0.3804641,2.3386188,0.23120722,0.04444319,0.0,0.0,0.0,0.0,0.0,0.0,2.541143,0.0,0.0,0.0,0.8098458,0.6823026,1.4728856,0.0,0.0,0.0,0.0,0.0,0.0,1.1826422,0.3409979,0.0,0.0,0.7950642,0.11233772,0.38680658,0.0,0.761819,1.3994452,0.0,0.20727336,1.5567583,1.0107867,0.0,0.05515582,0.93509305,0.86670494,0.44122005,0.7009274,0.91763896,0.0,0.04678324,1.5740774,0.14860798,0.08733254,0.0,0.20248063,1.4584846,1.2555606,0.0,0.24609782,0.0,0.5230137,1.3177844,1.4049344,0.34069037,1.7083044,-1.9049006,-1.4936439,-1.8806976
0.7438046,-0.22050835,-1.3398631,-0.89752406,1.0893133,0.0,0.70921576,0.26827884,1.2344804,0.0,0.12251064,0.0,0.0,0.0,0.1571357,0.0,0.0,1.2547517,0.0,0.08463519,0.29293463,0.6561542,0.20529988,1.0405409,0.14452592,0.0,0.0,0.15655105,0.0,0.0,0.81176203,0.0,0.0,0.0,0.24746494,0.0,0.46302244,0.0,0.8976615,0.8602818,0.0,0.1709537,0.6006282,0.4883715,0.0,0.10764246,0.4134469,0.25884646,0.0,0.6749362,0.30244085,0.0,0.10691705,0.90750694,0.3421262,0.18532002,0.0,0.14873265,0.84225786,0.85051024,0.0,0.051981885,0.0,0.6112875,0.73997957,0.62516505,0.44221503,0.90841454,-0.6897773,-0.42206258,-1.2644289
-1.3657054,0.9482794,1.4608601,2.3660798,0.0,2.6013575,0.0,0.69106853,0.0,0.0,0.55415,1.1460476,1.3499596,1.7566534,0.25099862,0.5390809,1.4087421,0.0,0.92498136,1.2848291,0.12524448,0.0,0.40355307,0.0,0.13061579,1.7125709,1.0708815,0.29192472,0.76698697,1.0922488,0.0,0.0,1.2127547,1.2001837,0.0,0.34442496,1.0778656,0.0,1.0952296,0.0,0.76544756,1.0983001,1.0038399,0.1619342,1.600367,2.1421201,0.0,1.2399987,1.3343046,0.5512373,0.0,0.0,0.8618388,0.21554378,1.4432734,1.4105783,1.1676888,2.6330643,1.0283201,0.5545454,0.0,1.7026774,0.0,1.3003073,0.0,0.0,1.1090533,0.0,1.1040688,1.0910257,1.8201606
0.676902,-0.98518604,-1.4338725,-0.92930865,1.1457759,0.0,0.41635755,0.2711023,1.5506581,0.12425575,0.0012083054,0.0,0.0,0.0,0.0,0.0,0.0,1.7313838,0.0,0.0,0.015457809,0.6074701,0.57284725,0.93036044,0.0,0.0,0.0,0.0,0.0,0.0,0.8965179,0.17822686,0.0,0.0,0.5231792,0.020001074,0.21941198,0.0,0.5430151,0.96734935,0.0,0.19866982,1.0217894,0.73480856,0.0,0.035776153,0.6318198,0.5442794,0.32855812,0.5892681,0.6512791,0.0,0.0,1.0982401,0.17384419,0.07251781,0.0,0.0668374,1.0635023,0.9392152,0.0,0.121689804,0.0,0.38620722,0.95103836,0.9282625,0.27760416,1.1912354,-1.392818,-0.9344441,-1.3804711
1.6794276,-2.0848784,-1.6513022,-1.4700814,1.5755713,0.0,0.39517477,0.5759565,2.653006,0.45225447,0.2513518,0.0,0.0,0.0,0.0,0.0,0.0,2.7771106,0.0,0.0,0.0,0.88865227,0.61802363,1.5530609,0.0,0.0,0.0,0.0,0.0,0.0,0.9267059,0.58347636,0.0,0.0,1.0848695,0.22169395,0.625205,0.0,0.6475099,1.4987249,0.0,0.2119036,1.8780951,1.239825,0.0,0.27415043,0.8909765,1.1664181,0.5697807,0.43375367,0.95143193,0.0,0.1537461,1.5838873,0.08424364,0.15253212,0.0,0.36082828,1.67575,1.1814246,0.0,0.5316907,0.0,0.32968682,1.5137706,1.5308007,0.19941002,1.7881719,-2.022386,-1.9624479,-1.6945562
0.5553089,-0.3427526,-0.3414485,0.0032595797,0.25132626,0.0,0.013361286,0.61517113,0.4645062,0.05848788,0.46551764,0.2650459,0.01654309,0.0,0.19451445,0.0,0.0,0.7933448,0.0,0.0,0.15949443,0.23935029,0.23418206,0.29678148,0.0,0.0321666,0.0,0.24420828,0.0,0.0,0.0,0.0,0.0,0.35383812,0.3164766,0.22080798,0.5954386,0.0,0.2821042,0.35440555,0.0,0.07940879,0.4835985,0.50860554,0.0,0.48924494,0.0,0.47291565,0.1762512,0.149371,0.0,0.0,0.16615656,0.1374549,0.17829221,0.23358123,0.13100289,0.32911304,0.6539082,0.32873407,0.0,0.34031105,0.0,0.15486261,0.549731,0.2613368,0.023274258,0.2920305,-0.2353558,-0.47793645,-0.19771245
-1.1805147,1.5377327,1.434263,0.8269571,0.0,1.5227028,0.0,0.26224574,0.0,0.0,0.4218496,0.5414254,1.8778771,1.6716644,0.9579253,1.0517964,1.1704527,0.0,0.684937,0.895305,0.79984534,0.0,0.0,0.0,0.9616298,1.306035,0.22714812,0.8196248,1.2689587,1.3870316,0.0,0.0,0.59666234,0.7189445,0.0,0.0,1.3491812,0.0,1.5584326,0.0,0.5411744,1.217715,0.3657462,0.06382241,1.205662,1.5821058,0.0,0.6283615,0.53840697,0.94717926,0.0,0.0,1.3910989,0.08098054,1.89115,1.3966641,1.0389558,2.3603704,0.162711,0.43697774,0.0,1.3592992,0.0,1.2207268,0.0,0.0,0.9214323,0.0,1.5965538,1.4439093,1.2918489
-0.32298547,-0.15979373,0.33452952,0.5692327,0.0,1.0081353,0.0,0.50294805,0.0,0.046187963,0.34680504,0.43740392,0.5089969,0.21526322,0.14097896,0.0,0.20352049,0.07257536,0.0,0.30956092,0.12939522,0.0,0.36167157,0.0,0.0,0.5252419,0.3900297,0.12102051,0.0,0.054497547,0.0,0.0,0.0,0.6431356,0.15390079,0.16214418,0.37793842,0.0,0.24390003,0.0,0.16830148,0.1920929,0.6271328,0.29784316,0.39406088,0.6642619,0.0,0.6771556,0.68266916,0.18745421,0.0,0.0,0.27202892,0.20421709,0.40858608,0.39513427,0.42618316,0.7291456,0.77788204,0.32483461,0.0,0.5832387,0.0,0.2975485,0.18579498,0.0,0.32864863,0.17729019,-0.0818063,-0.037527975,0.41847116
-0.5429596,0.8924278,0.7569219,0.6622833,0.0,0.9825184,0.0,0.42620102,0.0,0.0,0.45690024,0.47365642,1.1672679,0.91700447,0.6477334,0.46683705,0.78549445,0.0,0.32494,0.63534814,0.5339489,0.0,0.0,0.0,0.57932687,0.8748745,0.08342766,0.59865534,0.42347196,0.7129667,0.0,0.0,0.18431246,0.6056426,0.0,0.02978836,1.0157998,0.0,1.0798858,0.0,0.32874572,0.7033167,0.31168836,0.12887475,0.67983043,1.006493,0.0,0.508418,0.36642334,0.62274015,0.0,0.0,0.833758,0.0,1.1788697,0.9138906,0.7323507,1.4586153,0.28679556,0.27393538,0.0,0.800901,0.0,0.7041026,0.028647974,0.0,0.63040096,0.0,0.95626193,0.8124674,0.75318146
1.4728688,-1.9625834,-2.4087021,-1.62715,1.9843388,0.0,0.6876338,0.32153165,2.827746,0.30586803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0461395,0.0,0.0,0.0,0.9233934,0.87640524,1.7110809,0.0,0.0,0.0,0.0,0.0,0.0,1.4824449,0.46953762,0.0,0.0,0.9584023,0.09761433,0.35533553,0.0,0.8280502,1.6649326,0.0,0.23150367,1.9164356,1.1876384,0.0,0.0,1.1616955,1.0682209,0.5757624,0.82922995,1.1723304,0.0,0.033100203,1.9130858,0.1580109,0.084496014,0.0,0.21933003,1.7036288,1.4748423,0.0,0.26693094,0.0,0.5963057,1.5194693,1.7114142,0.38523322,2.0949826,-2.367583,-1.8256103,-2.2415009
0.22332157,-0.36332193,-0.54603666,-0.911682,0.6334507,0.0,0.3223858,0.17314288,0.91310775,0.07931343,0.09052034,0.0,0.18990138,0.0,0.27379203,0.0,0.0,0.720333,0.0,0.0,0.36912066,0.6183066,0.10864215,0.5937336,0.18873155,0.0,0.0,0.16463828,0.0,0.0,0.47006696,0.106063284,0.0,0.090385824,0.28261408,0.0,0.44836605,0.0,0.58888984,0.617375,0.0,0.15219906,0.42703348,0.4099836,0.0,0.18209717,0.16905218,0.32240996,0.029288573,0.4271245,0.18779457,0.0,0.087902576,0.6117549,0.3941568,0.25285888,0.0,0.181432,0.6949987,0.58206296,0.0,0.20540068,0.0,0.3295784,0.5276699,0.35599118,0.26985478,0.6351721,-0.47524816,-0.35096693,-0.7538568
0.25165805,-0.565713,-0.8670853,-0.5890809,0.68694234,0.0,0.22620448,0.24850109,0.913219,0.06354482,0.04924348,0.0,0.0,0.0,0.0,0.0,0.0,1.0603149,0.0,0.056967497,0.14162618,0.44809246,0.42415196,0.50264084,0.0,0.0,0.0,0.0,0.0,0.0,0.5652052,0.06596432,0.0,0.12464249,0.33378384,0.0,0.17431034,0.0,0.3693285,0.578704,0.0,0.18309157,0.62262714,0.51511544,0.0,0.10721955,0.3204235,0.34900135,0.2334263,0.4774201,0.36671287,0.0,0.0,0.6586218,0.21065743,0.08375965,0.0,0.024677392,0.77015626,0.66502875,0.0,0.09966558,0.0,0.24871142,0.653354,0.52620596,0.19595739,0.7218004,-0.8968133,-0.5091081,-0.8722663
-0.6536347,0.7621457,1.0630618,0.3695927,0.0,1.1318504,0.0,0.34666598,0.0,0.0,0.4345841,0.49700493,1.3671739,0.97409624,0.76615214,0.5709434,0.543766,0.0,0.16949013,0.38963908,0.6293329,0.052431002,0.0,0.0,0.6566487,0.9047846,0.16352499,0.647659,0.6982312,0.8238223,0.0,0.0,0.16639084,0.6291738,0.0,0.0,0.9877169,0.0,1.0345412,0.004409589,0.2714702,0.6422253,0.34047922,0.1506527,0.753149,1.0379618,0.0,0.62352264,0.46562988,0.5682989,0.0,0.0,0.99245775,0.08255716,1.2407974,0.9337699,0.7059848,1.5794291,0.28195012,0.24191532,0.0,0.9510634,0.0,0.7852922,0.015363142,0.0,0.56847817,0.0,0.967344,0.7558045,0.8555635
-0.77466255,0.20283827,0.8236491,0.15488526,0.0,1.184157,0.0,0.23591861,0.0,0.036153387,0.22897689,0.29618037,1.102427,0.6182641,0.47403178,0.2701745,0.22718164,0.0,0.0,0.26675534,0.44699454,0.092207596,0.012795724,0.0,0.3520421,0.6603915,0.37689844,0.3177417,0.5199535,0.52861094,0.0,0.0,0.105746984,0.6098809,0.0,0.0,0.5277351,0.0,0.59784985,0.023055622,0.19981731,0.4221369,0.42719066,0.19654812,0.6216774,0.7687487,0.0,0.63790345,0.58186406,0.37935847,0.0,0.0,0.65573764,0.23308657,0.89060235,0.6051493,0.5442824,1.0988612,0.45070595,0.25343284,0.0,0.7812344,0.0,0.53930503,0.0646335,0.0,0.4362901,0.054941412,0.39411122,0.4147331,0.6330762
-0.94257134,0.9456337,0.86417776,1.0760161,0.0,1.4279876,0.0,0.39441484,0.0,0.0,0.36810973,0.50474715,1.2402992,1.15374,0.48978734,0.50379556,1.0177333,0.0,0.44037852,0.9226542,0.42419523,0.0,0.058965072,0.0,0.45663148,1.053772,0.3790546,0.4392894,0.5818615,0.83849746,0.0,0.0,0.5079007,0.73281336,0.0,0.050691914,0.9227953,0.0,1.0718379,0.0,0.48714453,0.8897743,0.48975572,0.13061807,0.9338263,1.2534854,0.0,0.64394504,0.6177262,0.66980726,0.0,0.0,0.79725647,0.09788385,1.2753428,0.98115796,0.8546657,1.68769,0.45240396,0.4017403,0.0,0.9767786,0.0,0.8534946,0.0,0.0,0.78684986,0.0,0.9235957,0.974395,0.9820266
1.4698738,-0.8122521,-0.93328977,-1.5153794,1.1948904,0.0,0.6905576,0.4902339,1.9234296,0.2220983,0.44614404,0.0,0.0,0.0,0.43973303,0.0,0.0,1.5534139,0.0,0.0,0.39607394,0.9961285,0.0,1.4985608,0.18438523,0.0,0.0,0.42880517,0.0,0.0,0.5567287,0.30234498,0.0,0.0,0.62127453,0.031048229,0.981612,0.0,1.0638082,1.1875556,0.0,0.1324662,0.97926134,0.76359564,0.0,0.4061456,0.4011963,0.6305373,0.0,0.3841123,0.22798775,0.0,0.31236508,1.0562522,0.4193124,0.42199838,0.0,0.49210972,1.213606,0.82114404,0.0,0.4325575,0.0,0.544634,1.009214,0.77736,0.35875493,1.1200556,-0.6601788,-1.0098766,-1.2032747
0.10245469,-0.28879356,-0.30926955,-0.21965832,0.25731942,0.09427269,0.02008982,0.3592973,0.4075534,0.047195286,0.22259429,0.0,0.20984767,0.0,0.17108761,0.0,0.0,0.5720678,0.0,0.09768003,0.22444022,0.2962317,0.2626608,0.17757651,0.047211856,0.0,0.0,0.12937619,0.0,0.0,0.16023235,0.0,0.0,0.30761018,0.23750487,0.033819854,0.29451317,0.0,0.25574327,0.29310372,0.0,0.16708732,0.3951022,0.40523767,0.0,0.27565876,0.0,0.33057344,0.21089481,0.33401585,0.084622085,0.0,0.12000111,0.2613997,0.31101394,0.1796537,0.08907333,0.15806808,0.5869372,0.38871405,0.0,0.1851553,0.0,0.1345184,0.45639265,0.19505215,0.12382054,0.35098243,-0.38974643,-0.25532576,-0.32520917
0.52147526,-0.10664548,-1.3010321,-0.7410076,0.98699766,0.0,0.64965713,0.21947248,1.0230422,0.0,0.06086737,0.0,0.0,0.0,0.115877226,0.0,0.032121584,1.1080776,0.0,0.25960237,0.2792867,0.5675382,0.26624474,0.868679,0.14161594,0.0,0.0,0.10602452,0.0,0.0,0.8005697,0.0,0.0,0.0,0.1709334,0.0,0.36254233,0.0,0.84211606,0.7362589,0.0,0.21549031,0.54672545,0.44492853,0.0,0.079015695,0.34074542,0.19659254,0.0049752668,0.7219195,0.3295187,0.0,0.07392816,0.821453,0.356254,0.1640954,0.0,0.08427353,0.7860168,0.85229754,0.0,0.0,0.0,0.59091467,0.6628757,0.5717831,0.46856523,0.8425252,-0.6768961,-0.28416866,-1.2007172
-0.97526777,0.8316384,-0.099903025,-0.07964806,0.0,0.3917978,0.17783365,0.0,0.0,0.0,0.0,0.0,0.9716755,0.46385917,0.3823902,0.31716457,0.8009622,0.0,0.0,0.9303917,0.5459916,0.1935366,0.09579708,0.0,0.5485015,0.25532094,0.0,0.21455804,0.34411564,0.4769377,0.26867592,0.0,0.0,0.23817694,0.0,0.0,0.5096133,0.0,0.9036582,0.0,0.25597197,0.67645454,0.16898715,0.12110163,0.3537667,0.4043545,0.0,0.15785688,0.07180456,0.9129253,0.10767692,0.0,0.44485345,0.21974868,0.9770757,0.41208857,0.45421666,0.6511857,0.21787614,0.6119616,0.0,0.18320401,0.0,0.55343616,0.091732934,0.09850641,0.6855998,0.16259615,0.3321445,0.8240248,-0.059242696
-0.08815072,0.2763477,-1.0675528,0.3266359,0.41892302,0.0,0.25608256,0.29053178,0.037133597,0.0,0.040988892,0.0,0.0,0.0,0.0,0.0,0.70183074,0.65601283,0.0,0.93259394,0.09819062,0.037344426,0.5759561,0.08877303,0.0,0.0,0.0,0.0,0.0,0.0,0.510606,0.0,0.0,0.17696759,0.0,0.08032139,0.14870279,0.0,0.5049136,0.04490376,0.16877739,0.50029045,0.44151637,0.3410859,0.0,0.18661475,0.0,0.050779082,0.1521885,0.8723271,0.397693,0.0,0.0,0.27845097,0.35908312,0.06585107,0.115911566,0.0,0.5733249,0.75447977,0.0,0.0,0.0,0.38618302,0.35814896,0.40058994,0.5233037,0.42060086,-0.4964978,0.26508334,-0.5790183
1.697689,-1.5717201,-0.898982,-1.7852439,1.3061527,0.0,0.49912882,0.56409293,2.4274995,0.45360664,0.46557283,0.0,0.0,0.0,0.28059804,0.0,0.0,2.0289602,0.0,0.0,0.23460197,1.0954261,0.0,1.6129743,0.0,0.0,0.0,0.25663638,0.0,0.0,0.55601585,0.5871544,0.0,0.0,0.95233965,0.08754198,0.9992519,0.0,0.8902856,1.3605909,0.0,0.16069275,1.4094557,1.027969,0.0,0.47121885,0.5659787,0.97171295,0.22714686,0.18374956,0.46045774,0.0,0.2722449,1.2775543,0.2692826,0.39182293,0.0,0.54093635,1.516766,0.8545305,0.0,0.64297783,0.0,0.32565624,1.3035098,1.1026809,0.19885659,1.3851879,-1.1691837,-1.6243148,-1.2716057
