=== [Train] Fold 4 (4/5) ===
Step: set random seed (5)
Step: build datasets
Step: initialize model
Step: training setup (model=BottleneckMLP, profile=deep, control_mode=epochs, epochs=60, target_updates=None)
Step: training
TrnLoss=0.985 ValLoss=0.844 ValR2=0.077
TrnLoss=0.802 ValLoss=0.542 ValR2=0.408
TrnLoss=0.418 ValLoss=0.251 ValR2=0.725
TrnLoss=0.245 ValLoss=0.177 ValR2=0.806
TrnLoss=0.179 ValLoss=0.146 ValR2=0.840
TrnLoss=0.152 ValLoss=0.132 ValR2=0.855
TrnLoss=0.138 ValLoss=0.125 ValR2=0.863
TrnLoss=0.129 ValLoss=0.117 ValR2=0.872
TrnLoss=0.122 ValLoss=0.110 ValR2=0.879
TrnLoss=0.115 ValLoss=0.104 ValR2=0.886
TrnLoss=0.110 ValLoss=0.100 ValR2=0.891
TrnLoss=0.104 ValLoss=0.095 ValR2=0.896
TrnLoss=0.101 ValLoss=0.093 ValR2=0.899
TrnLoss=0.098 ValLoss=0.089 ValR2=0.902
TrnLoss=0.095 ValLoss=0.086 ValR2=0.905
TrnLoss=0.093 ValLoss=0.085 ValR2=0.907
TrnLoss=0.089 ValLoss=0.082 ValR2=0.911
TrnLoss=0.086 ValLoss=0.080 ValR2=0.913
TrnLoss=0.084 ValLoss=0.077 ValR2=0.916
TrnLoss=0.081 ValLoss=0.075 ValR2=0.917
TrnLoss=0.079 ValLoss=0.075 ValR2=0.917
TrnLoss=0.078 ValLoss=0.073 ValR2=0.920
TrnLoss=0.076 ValLoss=0.071 ValR2=0.922
TrnLoss=0.074 ValLoss=0.071 ValR2=0.922
TrnLoss=0.074 ValLoss=0.070 ValR2=0.924
TrnLoss=0.073 ValLoss=0.069 ValR2=0.924
TrnLoss=0.072 ValLoss=0.069 ValR2=0.924
TrnLoss=0.071 ValLoss=0.069 ValR2=0.925
TrnLoss=0.071 ValLoss=0.068 ValR2=0.925
TrnLoss=0.070 ValLoss=0.068 ValR2=0.925
TrnLoss=0.070 ValLoss=0.068 ValR2=0.926
TrnLoss=0.069 ValLoss=0.067 ValR2=0.926
TrnLoss=0.069 ValLoss=0.067 ValR2=0.926
TrnLoss=0.068 ValLoss=0.067 ValR2=0.926
TrnLoss=0.068 ValLoss=0.067 ValR2=0.926
TrnLoss=0.068 ValLoss=0.067 ValR2=0.927
TrnLoss=0.067 ValLoss=0.067 ValR2=0.927
TrnLoss=0.067 ValLoss=0.066 ValR2=0.927
TrnLoss=0.067 ValLoss=0.066 ValR2=0.927
TrnLoss=0.067 ValLoss=0.066 ValR2=0.928
TrnLoss=0.067 ValLoss=0.066 ValR2=0.928
TrnLoss=0.066 ValLoss=0.066 ValR2=0.928
TrnLoss=0.066 ValLoss=0.067 ValR2=0.927
TrnLoss=0.066 ValLoss=0.066 ValR2=0.928
TrnLoss=0.066 ValLoss=0.066 ValR2=0.928
TrnLoss=0.065 ValLoss=0.066 ValR2=0.928
TrnLoss=0.065 ValLoss=0.066 ValR2=0.928
TrnLoss=0.065 ValLoss=0.065 ValR2=0.928
TrnLoss=0.065 ValLoss=0.066 ValR2=0.928
TrnLoss=0.065 ValLoss=0.065 ValR2=0.928
TrnLoss=0.064 ValLoss=0.065 ValR2=0.928
TrnLoss=0.065 ValLoss=0.065 ValR2=0.928
TrnLoss=0.065 ValLoss=0.065 ValR2=0.928
TrnLoss=0.065 ValLoss=0.065 ValR2=0.928
TrnLoss=0.064 ValLoss=0.065 ValR2=0.929
TrnLoss=0.064 ValLoss=0.065 ValR2=0.928
TrnLoss=0.064 ValLoss=0.065 ValR2=0.929
TrnLoss=0.064 ValLoss=0.065 ValR2=0.929
TrnLoss=0.064 ValLoss=0.065 ValR2=0.929
TrnLoss=0.064 ValLoss=0.065 ValR2=0.929
100%|#############| 60/60 [00:21<00:00,  2.85ep/s]
Step: evaluate test split
