,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,2.0,0.0,11.0,7.0,2.0,2.0,11.0,9.0,2.0,1.0,0.8461538461538461,0.9166666666666666,0.5909090909090909,0.5,0.5416666666666667,0.18181818181818182,0.23076923076923078
2,2.0,3.0,11.0,6.0,4.0,1.0,15.0,11.0,5.0,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.42857142857142855,0.46153846153846156,0.4444444444444445,0.09090909090909091,0.23076923076923078
3,3.0,0.0,10.0,3.0,7.0,0.0,13.0,6.0,3.0,1.0,0.7692307692307693,0.8695652173913044,0.5,0.38461538461538464,0.4347826086956522,0.0,0.2692307692307692
4,2.0,0.0,11.0,6.0,4.0,1.0,12.0,8.0,2.0,1.0,0.8461538461538461,0.9166666666666666,0.5454545454545454,0.46153846153846156,0.4999999999999999,0.09090909090909091,0.23076923076923078
5,3.0,1.0,10.0,8.0,1.0,1.0,13.0,12.0,4.0,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.5,0.4230769230769231,0.4583333333333333,0.1,0.11538461538461539
mean,2.4,0.8,10.6,6.0,3.6,1.0,12.8,9.2,3.2,0.938961038961039,0.8153846153846155,0.8702093397745572,0.5129870129870129,0.4461538461538462,0.4758454106280194,0.09272727272727273,0.21538461538461542
std,0.5477225575051661,1.30384048104053,0.5477225575051661,1.8708286933869707,2.3021728866442674,0.7071067811865476,1.4832396974191324,2.3874672772626644,1.3038404810405297,0.09427891643055344,0.04213250442347429,0.04675835375666564,0.060393101421228175,0.04385290096535146,0.044426144231769805,0.06441087121424856,0.05832981110808885
