=== [Train] Fold 5 (5/5) ===
Step: set random seed (6)
Step: build datasets
Step: initialize model
Step: training setup (model=ShallowMLP, profile=shallow, control_mode=epochs, epochs=40, target_updates=None)
Step: training
TrnLoss=0.956 ValLoss=0.805 ValR2=0.151
TrnLoss=0.761 ValLoss=0.622 ValR2=0.344
TrnLoss=0.571 ValLoss=0.450 ValR2=0.526
TrnLoss=0.412 ValLoss=0.343 ValR2=0.639
TrnLoss=0.332 ValLoss=0.303 ValR2=0.681
TrnLoss=0.301 ValLoss=0.281 ValR2=0.704
TrnLoss=0.284 ValLoss=0.267 ValR2=0.718
TrnLoss=0.271 ValLoss=0.256 ValR2=0.730
TrnLoss=0.262 ValLoss=0.248 ValR2=0.738
TrnLoss=0.256 ValLoss=0.243 ValR2=0.744
TrnLoss=0.251 ValLoss=0.240 ValR2=0.747
TrnLoss=0.250 ValLoss=0.238 ValR2=0.749
TrnLoss=0.248 ValLoss=0.237 ValR2=0.750
TrnLoss=0.246 ValLoss=0.236 ValR2=0.751
TrnLoss=0.246 ValLoss=0.235 ValR2=0.752
TrnLoss=0.246 ValLoss=0.235 ValR2=0.752
TrnLoss=0.245 ValLoss=0.234 ValR2=0.753
TrnLoss=0.245 ValLoss=0.234 ValR2=0.753
TrnLoss=0.245 ValLoss=0.234 ValR2=0.753
TrnLoss=0.244 ValLoss=0.233 ValR2=0.754
TrnLoss=0.244 ValLoss=0.234 ValR2=0.753
TrnLoss=0.244 ValLoss=0.233 ValR2=0.754
TrnLoss=0.243 ValLoss=0.233 ValR2=0.754
TrnLoss=0.244 ValLoss=0.233 ValR2=0.754
TrnLoss=0.243 ValLoss=0.233 ValR2=0.754
TrnLoss=0.243 ValLoss=0.233 ValR2=0.754
TrnLoss=0.243 ValLoss=0.233 ValR2=0.754
TrnLoss=0.243 ValLoss=0.233 ValR2=0.755
TrnLoss=0.243 ValLoss=0.233 ValR2=0.754
TrnLoss=0.243 ValLoss=0.232 ValR2=0.755
TrnLoss=0.243 ValLoss=0.233 ValR2=0.755
TrnLoss=0.244 ValLoss=0.232 ValR2=0.755
TrnLoss=0.243 ValLoss=0.233 ValR2=0.755
TrnLoss=0.243 ValLoss=0.232 ValR2=0.755
TrnLoss=0.243 ValLoss=0.233 ValR2=0.755
TrnLoss=0.243 ValLoss=0.232 ValR2=0.755
TrnLoss=0.242 ValLoss=0.232 ValR2=0.755
TrnLoss=0.242 ValLoss=0.232 ValR2=0.755
TrnLoss=0.243 ValLoss=0.232 ValR2=0.755
TrnLoss=0.242 ValLoss=0.232 ValR2=0.755
100%|#############| 40/40 [00:19<00:00,  2.02ep/s]
Step: evaluate test split
