epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,0.9558632373809814,0.8046492338180542,0.7767877604166666,0.71379931640625,0.042655634256424935,0.15127298848586124,0.001,17.91542820799998,16,16,40,640
2,0.7613608837127686,0.6220771074295044,0.69382666015625,0.624774169921875,0.23542827767915075,0.34386231637847775,0.001,0.055130417000015086,32,16,40,640
3,0.5709256529808044,0.44977638125419617,0.5975485432942709,0.5284759114583333,0.4269455572541724,0.5255906337745357,0.001,0.047738000000009606,48,16,40,640
4,0.41220998764038086,0.3426140546798706,0.502431884765625,0.4563218587239583,0.58730051630786,0.6385769568617732,0.001,0.04707354100000316,64,16,40,640
5,0.3320963978767395,0.3027232885360718,0.44683203125,0.42347749837239584,0.6672562041426389,0.6806053265131047,0.001,0.04530554199999415,80,16,40,640
6,0.30123773217201233,0.2806962728500366,0.42344120279947917,0.4072833658854167,0.6985381965377029,0.7038054623952336,0.001,0.053438624999984086,96,16,40,640
7,0.28385016322135925,0.266964852809906,0.41124532063802083,0.3972749837239583,0.7159245005093815,0.7182695456890731,0.001,0.05550033299999768,112,16,40,640
8,0.27091726660728455,0.255736768245697,0.40285750325520836,0.3896553955078125,0.7285730900976733,0.7301132319236903,0.001,0.04652437500001838,128,16,40,640
9,0.26197683811187744,0.24811461567878723,0.3965953776041667,0.3842948404947917,0.7383159048081112,0.7381556310498205,0.001,0.04822854200000393,144,16,40,640
10,0.2561549246311188,0.24261051416397095,0.3926152750651042,0.380176513671875,0.7446230678029737,0.7439643131423156,0.00085,0.046005500000006805,160,16,40,640
11,0.2512889504432678,0.24012228846549988,0.3899770100911458,0.37821158854166664,0.7485602857648408,0.7465938146179556,0.00085,0.048456750000013926,176,16,40,640
12,0.24972686171531677,0.23828594386577606,0.38868412272135416,0.376261962890625,0.7504180412141227,0.7485219968845942,0.00085,0.05008604200000377,192,16,40,640
13,0.24811029434204102,0.2367870807647705,0.3872447509765625,0.3750669759114583,0.7521875694615873,0.7501156562659254,0.00085,0.04772220799998195,208,16,40,640
14,0.24624358117580414,0.23574863374233246,0.38629341634114583,0.3741578776041667,0.7534491811193568,0.7512163243818495,0.00085,0.05058658300001184,224,16,40,640
15,0.24607902765274048,0.2352037876844406,0.3855884602864583,0.37332804361979166,0.7542080651995455,0.7517882277471029,0.00085,0.04797820799998931,240,16,40,640
16,0.24559839069843292,0.23496146500110626,0.3852174072265625,0.37341796875,0.7546033168037647,0.7520550043262839,0.00085,0.05240554200000247,256,16,40,640
17,0.24503245949745178,0.23449787497520447,0.38464567057291665,0.3726886393229167,0.7552243252677926,0.7525373666149769,0.00085,0.05135166700000582,272,16,40,640
18,0.24450886249542236,0.2337675392627716,0.3844551595052083,0.37201774088541667,0.7556026887143391,0.7533118217728425,0.00085,0.04519812499998466,288,16,40,640
19,0.24453289806842804,0.23366662859916687,0.3843131510416667,0.371755615234375,0.7557235534022921,0.7534150409467095,0.00085,0.046797457999986136,304,16,40,640
20,0.24390964210033417,0.2330130636692047,0.3841187744140625,0.3712244466145833,0.755898705941969,0.754112280346467,0.0007224999999999999,0.044168500000012045,320,16,40,640
21,0.24403713643550873,0.23403915762901306,0.3840772705078125,0.3725804850260417,0.7560976036559252,0.753026814888146,0.0007224999999999999,0.05285112500001787,336,16,40,640
22,0.24386321008205414,0.23337909579277039,0.38384619140625,0.3715380859375,0.7562125873939188,0.7537210266399911,0.0007224999999999999,0.05563045900001384,352,16,40,640
23,0.24327488243579865,0.23334288597106934,0.3837194010416667,0.37163411458333334,0.7564061336753682,0.7537589044479173,0.0007224999999999999,0.043541624999988926,368,16,40,640
24,0.24356511235237122,0.2329852283000946,0.3836192626953125,0.37105379231770835,0.756494767779867,0.7541377254725399,0.0007224999999999999,0.04678220899998564,384,16,40,640
25,0.24318011105060577,0.23320598900318146,0.38374580891927085,0.371832275390625,0.7563660280562323,0.7539139801445404,0.0007224999999999999,0.04596979199999396,400,16,40,640
26,0.24336180090904236,0.23287922143936157,0.3833712972005208,0.3710533447265625,0.7568077340703394,0.7542500275901443,0.0007224999999999999,0.052320582999982435,416,16,40,640
27,0.24304883182048798,0.23277726769447327,0.38361165364583333,0.3711563313802083,0.7566347998981318,0.7543606118933303,0.0007224999999999999,0.054553749999996626,432,16,40,640
28,0.2434988170862198,0.2326340526342392,0.38340352376302084,0.3711342366536458,0.7568904272392077,0.7545129176142036,0.0007224999999999999,0.044138416000009784,448,16,40,640
29,0.24268923699855804,0.23306797444820404,0.383262451171875,0.371445556640625,0.7569573103410949,0.7540530586943919,0.0007224999999999999,0.04608579099999588,464,16,40,640
30,0.2432393729686737,0.23227176070213318,0.38321968587239585,0.370881103515625,0.7570112303235748,0.7548991252408255,0.000614125,0.04397866599998679,480,16,40,640
