fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,sem_truth,ok,,30,30,0.03882087701645886,0.023761075516691304,0.9907783250057252,0.5,0.8333333333333334,18,0.8823529411764706,17
2,sem_truth,ok,,30,30,0.06748757028992099,0.04543597193602299,0.9703753457233408,0.43333333333333335,0.6190476190476191,21,0.9230769230769231,13
3,sem_truth,ok,,30,30,0.04363693285999246,0.027902625091234867,0.9914844057900238,0.4666666666666667,0.9285714285714286,14,1.0,13
4,sem_truth,ok,,30,30,0.05290082647856795,0.029782675391915668,0.9758327257281038,0.4666666666666667,0.875,16,1.0,12
5,sem_truth,ok,,30,30,0.04682662639493059,0.03625248976970008,0.9826982368874583,0.4666666666666667,0.8235294117647058,17,1.0,12
