,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,5.0,4.0,1.0,1.0,2.0,8.0,7.0,6.0,0.4444444444444444,0.8,0.5714285714285714,0.3333333333333333,0.6,0.42857142857142855,0.5,0.5
2,1.0,7.0,4.0,3.0,0.0,1.0,11.0,11.0,8.0,0.36363636363636365,0.8,0.5000000000000001,0.22727272727272727,0.5,0.3125,0.25,0.2
3,1.0,6.0,4.0,2.0,1.0,1.0,10.0,9.0,7.0,0.4,0.8,0.5333333333333333,0.25,0.5,0.3333333333333333,0.25,0.3
4,1.0,5.0,4.0,3.0,0.0,1.0,9.0,9.0,6.0,0.4444444444444444,0.8,0.5714285714285714,0.2777777777777778,0.5,0.35714285714285715,0.25,0.2
5,0.0,6.0,5.0,4.0,1.0,0.0,11.0,10.0,6.0,0.45454545454545453,1.0,0.625,0.22727272727272727,0.5,0.3125,0.0,0.1
mean,0.8,5.8,4.2,2.6,0.6,1.0,9.8,9.2,6.6,0.4214141414141414,0.8400000000000001,0.5602380952380953,0.2631313131313131,0.52,0.3488095238095238,0.25,0.26
std,0.4472135954999579,0.8366600265340756,0.4472135954999579,1.140175425099138,0.5477225575051662,0.7071067811865476,1.3038404810405297,1.4832396974191324,0.8944271909999159,0.03858532973353799,0.08944271909999157,0.04689630090474887,0.044404251798653066,0.04472135954999579,0.04823816281196789,0.1767766952966369,0.15165750888103102
