,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,0.0,3.0,8.0,6.0,0.0,2.0,9.0,9.0,3.0,0.7272727272727273,1.0,0.8421052631578948,0.45454545454545453,0.625,0.5263157894736842,0.25,0.25
2,3.0,3.0,5.0,3.0,1.0,1.0,10.0,9.0,6.0,0.625,0.625,0.625,0.375,0.375,0.375,0.2,0.1875
3,5.0,4.0,3.0,1.0,2.0,0.0,12.0,10.0,9.0,0.42857142857142855,0.375,0.39999999999999997,0.21428571428571427,0.1875,0.19999999999999998,0.0,0.125
4,3.0,0.0,5.0,2.0,2.0,1.0,7.0,5.0,3.0,1.0,0.625,0.7692307692307693,0.6,0.375,0.4615384615384615,0.2,0.25
5,2.0,3.0,6.0,4.0,2.0,0.0,11.0,9.0,5.0,0.6666666666666666,0.75,0.7058823529411765,0.3333333333333333,0.375,0.35294117647058826,0.0,0.125
mean,2.6,2.6,5.4,3.2,1.4,0.8,9.8,8.4,5.2,0.6895021645021645,0.675,0.6684436770659681,0.39543290043290036,0.3875,0.3831590854965468,0.13,0.1875
std,1.816590212458495,1.51657508881031,1.816590212458495,1.9235384061671346,0.8944271909999159,0.8366600265340756,1.9235384061671346,1.9493588689617927,2.4899799195977463,0.20652019235480384,0.22707377655731187,0.17004955139311498,0.14355326100624033,0.15562374497485915,0.12365689607164053,0.12041594578792296,0.0625
