,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,2.0,6.0,2.0,4.0,0.0,9.0,5.0,3.0,0.75,0.8571428571428571,0.7999999999999999,0.375,0.42857142857142855,0.39999999999999997,0.0,0.2857142857142857
2,1.0,0.0,6.0,3.0,3.0,0.0,7.0,4.0,1.0,1.0,0.8571428571428571,0.923076923076923,0.5,0.42857142857142855,0.4615384615384615,0.0,0.21428571428571427
3,2.0,2.0,5.0,2.0,3.0,0.0,9.0,6.0,4.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.0,0.21428571428571427
4,2.0,0.0,5.0,1.0,3.0,1.0,6.0,3.0,2.0,1.0,0.7142857142857143,0.8333333333333333,0.6,0.42857142857142855,0.5,0.2,0.35714285714285715
5,2.0,2.0,5.0,2.0,3.0,0.0,9.0,6.0,4.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.0,0.21428571428571427
mean,1.6,1.2,5.4,2.0,3.2,0.2,8.0,4.8,2.8,0.8357142857142857,0.7714285714285715,0.796996336996337,0.4378571428571429,0.4,0.4151648351648351,0.04,0.2571428571428571
std,0.5477225575051661,1.0954451150103324,0.5477225575051662,0.7071067811865476,0.44721359549995787,0.447213595499958,1.4142135623730951,1.3038404810405297,1.3038404810405297,0.15067873649806418,0.07824607964359512,0.08790308256684812,0.10855027989510722,0.03912303982179756,0.06385646112256907,0.08944271909999159,0.063887656499994
