epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.8404425382614136,0.8306232690811157,0.0008,16,60,960
2,0.7948054075241089,0.7800275087356567,0.0008,16,60,960
3,0.7910709381103516,0.7794827222824097,0.0008,16,60,960
4,0.7841145992279053,0.7771424651145935,0.0008,16,60,960
5,0.7841651439666748,0.7816497683525085,0.0008,16,60,960
6,0.7836934924125671,0.7761281728744507,0.0008,16,60,960
7,0.7812713384628296,0.7777037620544434,0.0008,16,60,960
8,0.7774140238761902,0.7785391807556152,0.0008,16,60,960
9,0.7788206934928894,0.776923418045044,0.0008,16,60,960
10,0.7829700708389282,0.7769193649291992,0.0008,16,60,960
11,0.777315616607666,0.7754244804382324,0.0008,16,60,960
12,0.7764409780502319,0.7772579193115234,0.00068,16,60,960
13,0.7758596539497375,0.7768182754516602,0.00068,16,60,960
14,0.774741530418396,0.7761216163635254,0.00068,16,60,960
15,0.7776256799697876,0.778610110282898,0.00068,16,60,960
16,0.7750385403633118,0.7770915627479553,0.00068,16,60,960
17,0.7753669023513794,0.7774202823638916,0.00068,16,60,960
18,0.7763223052024841,0.7765953540802002,0.00068,16,60,960
19,0.7788757681846619,0.7777259349822998,0.00068,16,60,960
20,0.7740110754966736,0.7770420908927917,0.00068,16,60,960
21,0.7739884257316589,0.775794506072998,0.00068,16,60,960
22,0.7745527625083923,0.7756478786468506,0.00068,16,60,960
