,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,0.0,1.0,7.0,1.0,1.0,5.0,3.0,2.0,1.0,0.875,1.0,0.9333333333333333,0.75,0.8571428571428571,0.7999999999999999,0.0,0.0
2,1.0,4.0,5.0,0.0,2.0,3.0,7.0,5.0,5.0,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.0,0.0
3,1.0,5.0,4.0,1.0,2.0,1.0,9.0,7.0,6.0,0.4444444444444444,0.8,0.5714285714285714,0.2777777777777778,0.5,0.35714285714285715,0.0,0.0
4,1.0,3.0,5.0,1.0,3.0,1.0,8.0,5.0,4.0,0.625,0.8333333333333334,0.7142857142857143,0.375,0.5,0.42857142857142855,0.0,0.25
5,0.0,4.0,5.0,0.0,2.0,3.0,6.0,4.0,4.0,0.5555555555555556,1.0,0.7142857142857143,0.4444444444444444,0.8,0.5714285714285714,0.0,0.5
mean,0.6,3.4,5.2,0.6,2.0,2.6,6.6,4.6,4.0,0.611111111111111,0.8933333333333333,0.7200000000000001,0.45833333333333337,0.6647619047619047,0.5380952380952382,0.0,0.15
std,0.5477225575051662,1.51657508881031,1.0954451150103321,0.5477225575051662,0.7071067811865476,1.6733200530681511,2.3021728866442674,1.816590212458495,1.8708286933869707,0.1610751875658778,0.09831920802501748,0.13275384275583102,0.17677669529663687,0.165526713767058,0.1691649492222058,0.0,0.22360679774997896
