,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,0.0,7.0,3.0,2.0,2.0,6.0,4.0,1.0,1.0,0.875,0.9333333333333333,0.6428571428571429,0.5625,0.6000000000000001,0.2857142857142857,0.375
2,1.0,1.0,7.0,3.0,4.0,0.0,9.0,5.0,2.0,0.875,0.875,0.875,0.4375,0.4375,0.4375,0.0,0.25
3,1.0,2.0,7.0,6.0,1.0,0.0,10.0,9.0,3.0,0.7777777777777778,0.875,0.823529411764706,0.3888888888888889,0.4375,0.411764705882353,0.0,0.0625
4,1.0,1.0,7.0,3.0,2.0,2.0,7.0,5.0,2.0,0.875,0.875,0.875,0.5625,0.5625,0.5625,0.2857142857142857,0.375
5,2.0,1.0,6.0,3.0,1.0,2.0,7.0,6.0,3.0,0.8571428571428571,0.75,0.7999999999999999,0.5714285714285714,0.5,0.5333333333333333,0.3333333333333333,0.3125
mean,1.2,1.0,6.8,3.6,2.0,1.2,7.8,5.8,2.2,0.8769841269841269,0.85,0.8613725490196078,0.5206349206349206,0.5,0.5090196078431373,0.18095238095238092,0.275
std,0.4472135954999579,0.7071067811865476,0.4472135954999579,1.3416407864998738,1.224744871391589,1.0954451150103324,1.6431676725154984,1.9235384061671346,0.8366600265340756,0.07964978695106766,0.05590169943749474,0.051837395116725395,0.1043304645656423,0.0625,0.0810899371237253,0.16632618282450456,0.12960275845829825
