,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,0.0,3.0,4.0,1.0,1.0,2.0,5.0,4.0,3.0,0.5714285714285714,1.0,0.7272727272727273,0.42857142857142855,0.75,0.5454545454545454,0.0,0.0
2,0.0,3.0,5.0,0.0,2.0,3.0,5.0,3.0,3.0,0.625,1.0,0.7692307692307693,0.5,0.8,0.6153846153846154,0.0,0.0
3,0.0,5.0,4.0,0.0,1.0,3.0,6.0,5.0,5.0,0.4444444444444444,1.0,0.6153846153846153,0.3888888888888889,0.875,0.5384615384615385,0.0,0.0
4,1.0,3.0,5.0,2.0,1.0,2.0,7.0,6.0,4.0,0.625,0.8333333333333334,0.7142857142857143,0.4375,0.5833333333333334,0.5,0.0,0.0
5,0.0,3.0,4.0,1.0,1.0,2.0,5.0,4.0,3.0,0.5714285714285714,1.0,0.7272727272727273,0.42857142857142855,0.75,0.5454545454545454,0.0,0.0
mean,0.2,3.4,4.4,0.8,1.2,2.4,5.6,4.4,3.6,0.5674603174603174,0.9666666666666668,0.7106893106893107,0.4367063492063492,0.7516666666666667,0.548951048951049,0.0,0.0
std,0.447213595499958,0.8944271909999159,0.5477225575051662,0.8366600265340756,0.44721359549995804,0.5477225575051661,0.8944271909999159,1.1401754250991378,0.8944271909999159,0.07380045600554481,0.07453559924999298,0.05716869957692897,0.04007985619689672,0.10710846008706418,0.04166564785948597,0.0,0.0
