,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,1.0,9.0,1.0,6.0,2.0,9.0,3.0,2.0,0.9,0.9,0.9,0.55,0.55,0.55,0.2222222222222222,0.5
2,1.0,1.0,9.0,3.0,1.0,5.0,6.0,5.0,2.0,0.9,0.9,0.9,0.7,0.7,0.7,0.5555555555555556,0.55
3,1.0,0.0,9.0,1.0,5.0,3.0,7.0,2.0,1.0,1.0,0.9,0.9473684210526316,0.6666666666666666,0.6,0.631578947368421,0.3333333333333333,0.55
4,1.0,0.0,9.0,1.0,5.0,3.0,7.0,2.0,1.0,1.0,0.9,0.9473684210526316,0.6666666666666666,0.6,0.631578947368421,0.3333333333333333,0.55
5,1.0,1.0,9.0,1.0,5.0,3.0,8.0,3.0,2.0,0.9,0.9,0.9,0.6,0.6,0.6,0.3333333333333333,0.55
mean,1.0,0.6,9.0,1.4,4.4,3.2,7.4,3.0,1.6,0.9400000000000001,0.9,0.9189473684210527,0.6366666666666666,0.6100000000000001,0.6226315789473684,0.3555555555555555,0.54
std,0.0,0.5477225575051662,0.0,0.8944271909999161,1.9493588689617927,1.0954451150103321,1.1401754250991378,1.224744871391589,0.5477225575051661,0.0547722557505166,0.0,0.02594475272392894,0.0605530070819498,0.054772255750516585,0.05462032132260885,0.12171612389003694,0.022360679774997918
