input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
0.023532469,1.8759847,-0.20845959,0.45465636,-0.028323868,1.4120475,1.6477599,-1.029678,-1.3317523,0.0802675,0.0,0.93494964,0.0,0.0,0.0,0.0,0.0,0.1493799,0.0,1.5864542,0.7890842,0.852666,1.7865062,0.73244786,0.0,0.1994312,1.6908541,0.0,1.287954,0.73325264,0.16307804,0.44338298,0.9930811,0.0,0.0,0.0,0.0,0.40353987,0.0,0.70288205,0.31697738,1.1023884,0.0,0.0,1.0359396,0.5232469,1.5338123,1.2590703,0.961758,0.5520606,1.2915317,0.71949995,1.044637,0.6397096,0.0,1.2240099,0.8746174,0.4792082,0.048692923,0.0,0.24377754,0.7896799,1.551869,0.0,0.7382288,0.4431064,0.29646495,0.9673864,0.0,0.14278859,0.0,0.11391097,0.54896873,-1.370188,-0.93174165,1.2380693
-1.2320595,1.7297876,0.94792604,-0.21792151,0.8382563,1.456927,0.81000286,-1.1416364,-1.0692402,0.0,0.0,0.8741357,0.0,0.5053027,0.0,0.0,0.0,0.0,0.0,1.0482084,0.9845082,0.17217498,1.4750496,1.0222969,0.0,0.52634275,1.7899411,0.4280087,1.8286123,0.7349607,0.0,0.0,0.48034918,0.0,0.0,0.0,0.0,0.4184061,0.1354078,0.7240324,0.0,1.2650478,0.0,0.0,0.6543829,0.99135864,1.2420408,0.6408857,0.85919863,0.54837275,1.0567892,0.6555891,0.7738053,0.57880235,0.0,1.051355,0.8875446,0.2965709,0.08440822,0.0,0.39361668,0.86677486,1.5347748,0.0,0.6666181,0.20934305,0.17799227,1.0098069,0.074875355,0.0,0.0,0.6923923,0.9938466,-0.7145459,-1.2931672,0.7819593
1.0475532,1.2601736,0.03313233,-0.99330914,-0.19056359,-0.534375,-0.37315425,0.30518913,0.39810124,0.37128532,0.0,0.0,0.27955243,0.0,0.32070923,0.0,0.1826022,1.1084605,0.0,0.041494705,0.18518141,0.0,0.0,0.4555982,0.0,0.0,0.0,0.17946161,0.40577382,0.55330324,0.39101166,0.0,0.29147607,0.0,0.79595137,0.0,0.04322861,0.5116366,0.061707586,0.5533545,0.24080408,0.09730949,0.25960135,0.0,0.18508258,0.1614592,0.19657712,0.4459391,0.43581164,0.6024233,0.39091232,0.41839576,0.30467087,0.0,0.0,0.08925777,0.22132006,0.39801422,0.24925295,0.0,0.6076304,0.19245905,0.42416295,0.0,0.68649054,0.13581839,0.12776724,0.59363264,0.23651269,0.37969384,0.106953025,0.9297564,0.2828187,-0.11459981,0.18671714,-0.4730387
1.0883896,-1.5047191,1.3913991,0.22768824,-0.37179065,-0.9801582,-1.3564082,0.97522837,0.96185774,0.9414226,0.23897052,0.0,0.90766406,0.05702944,0.6923768,0.105737306,0.91884375,0.29048875,0.23168156,0.0,0.0,0.0,0.0,0.0,0.3895554,0.0,0.0,0.074519575,0.0,0.5920428,0.59888184,0.0,0.27897543,0.6805886,1.4081278,0.15970136,0.46938232,0.0,0.25563762,0.3246444,0.0,0.41574726,0.17047423,0.18251446,0.38624018,0.54916584,0.14899947,0.49984837,0.7610725,0.4978363,0.20435703,0.37898105,0.114038005,0.0,0.0,0.43108344,0.0,1.0273285,0.6435827,0.0,0.6097883,0.3485329,0.2569055,0.004413411,1.1376386,0.3269807,0.41469893,0.53262174,0.54740083,0.7207964,0.79316527,1.3250196,0.29257298,0.22549747,0.40488267,-0.82224125
-0.12153391,0.89687294,0.16187163,-0.66762334,1.9699242,0.057152998,0.13578112,-0.81092876,-0.61303174,0.0,0.0,0.375437,0.0,0.44054687,0.0,0.0,0.0,0.92395955,0.15611498,0.0,0.0,0.3276394,0.22774844,1.1574891,0.0,0.52785194,0.38949084,0.8898203,0.8249284,0.6272895,0.0,0.0,0.5210974,0.0,0.2076258,0.26305795,0.3907204,0.34397852,0.23343687,0.20574586,0.0,0.85077584,0.0,0.0,0.31675035,0.8468946,0.5359815,0.3291344,0.54156893,0.7016925,0.68086636,0.51310194,0.36813277,0.15606403,0.0,0.2531933,0.3682362,0.049813088,0.32111394,0.0,0.36779934,0.5496333,0.8215848,0.0,0.4160666,0.17675407,0.009451792,0.66479236,0.06289099,0.0,0.0,1.2262452,0.79709697,-0.040185135,-0.711096,0.05676973
-0.30196103,-1.4855535,-1.2675368,-0.43780503,0.6906565,-0.43460605,-0.3220008,0.5380075,0.325267,0.0,0.73171127,0.18102835,0.3867665,0.0,0.0,0.7531496,0.2473051,0.8596412,0.81025136,0.0,0.0,0.5975312,0.0,0.23389044,0.6636284,0.609578,0.0,0.0,0.0,0.0,0.017704464,0.17244238,0.4309876,0.00852403,1.2006663,0.5156063,0.83376396,0.39369938,0.47340113,0.0,0.16842358,0.5364313,0.0,0.020178936,0.0,0.5156253,0.39211524,0.5623785,0.03390334,0.84974515,0.38033095,0.16684087,0.24287917,0.0,0.0,0.23577672,0.0,0.5702388,0.53806436,0.0,0.72188735,0.21725017,0.1903367,0.0,0.737756,0.8949162,0.69115376,0.15795378,0.8470233,0.5159009,0.40788722,1.4792125,0.17488234,0.6758865,0.7448121,-0.5433815
1.3996257,0.6103158,0.07329857,-1.0122845,0.5004192,-1.506323,-0.8234076,-0.11939048,0.17015561,0.15580827,0.11295833,0.0,0.0,0.0,0.2686212,0.0,0.5305811,1.3870159,0.21767494,0.0,0.0,0.2747975,0.0,0.51610374,0.0,0.00050774217,0.0,0.7676098,0.2559015,0.6188953,0.008204997,0.0,0.21153618,0.23896456,1.288848,0.0,0.5651077,0.13182437,0.28421995,0.5744469,0.0,0.54686224,0.14325918,0.0,0.004617244,0.4422542,0.3673537,0.19247128,0.3224691,0.48037803,0.6315593,0.5250127,0.08547606,0.0,0.0,0.23306888,0.117892504,0.3952763,0.8276901,0.0,0.3764841,0.458691,0.4741555,0.0,0.57807946,0.4157614,0.08512512,0.31501693,0.40237588,0.34129226,0.2470083,1.4515378,0.56360525,0.5823224,-0.14910795,-0.20902717
0.14046878,-0.7945545,-0.8817127,-0.7966818,0.5823695,-0.42824614,0.08999189,-0.030927697,0.105312385,0.0,0.33350256,0.361436,0.07075651,0.048484474,0.0,0.22894067,0.09054747,0.7936827,0.43881387,0.0,0.0,0.6151704,0.0,0.39808422,0.26713803,0.4568588,0.0,0.13274743,0.0,0.16950555,0.0,0.0,0.41888738,0.0,0.8487073,0.27082282,0.6448486,0.46984506,0.4647097,0.0,0.003737837,0.44505015,0.0,0.0,0.0,0.5375296,0.3601553,0.33806393,0.11173628,0.5209108,0.45974734,0.22066097,0.14538956,0.0,0.0,0.11044083,0.0,0.26437807,0.40523982,0.0,0.48931882,0.25046667,0.2145591,0.0,0.4935212,0.53559065,0.3093729,0.24118154,0.34996542,0.17524597,0.117406905,1.1762297,0.23538832,0.43683332,0.20902698,-0.3078007
-0.6158629,-0.29464316,1.9804068,-0.2892531,-0.05380684,0.64209247,0.9296982,-1.6140566,-1.5121201,0.26229355,0.0,1.0092169,0.0,1.0773689,0.0,0.0,0.17890893,0.0,0.0,1.6425673,0.66555035,0.7853426,1.3258132,0.17768052,0.0,0.41631663,1.8068885,0.6111099,1.938117,1.4080617,0.0,0.0,0.35787797,0.0,0.0,0.0,0.2353591,0.0,0.6487112,0.93881834,0.0,2.0139973,0.0,0.0,0.83436364,1.2751818,1.4797964,0.6157865,0.65646446,0.0035104156,1.1663976,1.1179606,0.5541667,0.66006655,0.0,1.4371674,0.66395265,0.13719554,0.5189998,0.0,0.17886144,1.3630457,1.4975495,0.0,0.4203248,0.38445118,0.27843562,0.9425323,0.099491686,0.0,0.0,0.8864105,1.317562,-0.2646744,-1.7873123,1.4871747
-0.5264512,1.2854544,1.4953253,-0.5686377,0.99114436,0.6367088,1.8230516,-2.250913,-2.2979574,0.0,0.0,1.3791409,0.0,1.1745489,0.0,0.0,0.0,0.0,0.0,1.8360206,0.7492121,1.0493909,1.7608602,0.8802594,0.0,0.5924943,2.2643855,1.0091373,2.6634808,1.520422,0.0,0.0,0.44006464,0.0,0.0,0.0,0.0,0.11445083,0.6336859,1.1885264,0.0,2.366992,0.0,0.0,1.0253396,1.5861427,1.8059119,0.6839124,0.8264242,0.2831747,1.4712974,1.3707098,0.7533094,0.92834735,0.0,1.7395222,0.99071974,0.16104469,0.46307907,0.0,0.2376169,1.5096794,1.970611,0.0,0.47742188,0.3156457,0.20116481,1.0800717,0.12790458,0.0,0.0,1.0999267,1.8262463,-0.3995233,-2.3123329,1.8200445
2.133565,0.3399551,-0.83974564,0.033671424,0.8627049,-2.2305584,-1.3140165,1.2406855,1.3303216,0.36283016,1.0283356,0.0,0.53465885,0.0,0.94590783,0.36250395,0.8425647,1.9359435,1.1053706,0.0,0.0,0.122406006,0.0,0.52285796,1.048278,0.080234796,0.0,0.2798672,0.0,0.0,0.99494654,0.0,0.29098845,0.99995196,2.4309363,0.0,0.25734934,0.29737863,0.040107608,0.11121856,0.30129296,0.12866572,0.0,0.27797723,0.031006418,0.5695228,0.32843173,0.7419939,0.41617706,1.7365165,0.46117344,0.44057053,0.0,0.0,0.0,0.0,0.21793228,1.4767103,0.8421116,0.0,1.2397702,0.21101522,0.1664001,0.0,1.8451269,0.7640438,0.7972575,0.3525015,1.1284337,1.5197499,0.9282589,1.959338,0.54368776,0.6611999,1.365468,-1.4954596
-1.1922282,-0.82761747,-2.2370546,1.3023628,0.058255594,-0.14786091,-0.342501,1.6114687,0.7370513,0.0,1.241415,0.0,0.74655145,0.0,0.0,1.4797317,0.5154087,0.73223984,1.3426467,0.0,0.0,0.58124655,0.0,0.17359677,1.4327784,1.0614678,0.0,0.0,0.0,0.0,0.75053155,1.0542206,0.34922045,0.1480858,0.9482619,0.0,0.23504621,0.4295313,0.24577571,0.0,1.46449,0.5544864,0.0,0.39934874,0.13849637,0.2652599,0.56583107,1.0331311,0.0,1.7652063,0.22958152,0.39876688,0.56038207,0.0,0.0,0.26392022,0.0,1.2751604,0.38946587,0.0,1.0698494,0.115300484,0.13037786,0.0,1.3252232,1.2134589,1.2671788,0.0,1.8401723,1.3801742,0.5261657,1.5848024,0.12068182,0.7128848,1.7812797,-0.8499764
-0.871755,0.61125934,0.46007857,0.022517638,-0.57882345,2.0950975,1.1432047,-0.8975603,-0.8427047,0.12461035,0.0,1.1356503,0.0,0.095448494,0.0,0.0,0.0,0.0,0.0,1.7592379,0.9640359,0.4266095,1.8543388,0.3631046,0.0,0.16000666,1.7215002,0.0,1.2474744,0.81261873,0.0,0.53563476,0.8498169,0.0,0.0,0.0,0.0,0.47373348,0.0,0.30612728,0.0,1.0434802,0.0,0.0,0.9208753,0.56624585,1.4573817,1.3050492,1.0141945,0.36786565,1.1731453,0.5482225,0.9345987,0.6226027,0.0,1.1123222,1.0325098,0.45873588,0.05893376,0.0,0.21404067,0.7028456,1.478787,0.0,0.9340781,0.360595,0.33671606,1.1312274,0.0,0.16993266,0.0,0.04867585,0.3420299,-1.4772415,-0.91058713,0.95032877
