,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,1.0,12.0,1.0,5.0,6.0,8.0,3.0,2.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.5,0.6538461538461539
2,0.0,2.0,13.0,3.0,5.0,5.0,10.0,5.0,2.0,0.8666666666666667,1.0,0.9285714285714286,0.6,0.6923076923076923,0.6428571428571429,0.38461538461538464,0.5769230769230769
3,1.0,3.0,12.0,2.0,6.0,4.0,12.0,6.0,4.0,0.8,0.9230769230769231,0.8571428571428571,0.5333333333333333,0.6153846153846154,0.5714285714285715,0.3333333333333333,0.5384615384615384
4,0.0,3.0,13.0,2.0,7.0,4.0,12.0,5.0,3.0,0.8125,1.0,0.896551724137931,0.53125,0.6538461538461539,0.5862068965517242,0.3076923076923077,0.5769230769230769
5,0.0,2.0,13.0,3.0,5.0,5.0,10.0,5.0,2.0,0.8666666666666667,1.0,0.9285714285714286,0.6,0.6923076923076923,0.6428571428571429,0.38461538461538464,0.5769230769230769
mean,0.4,2.2,12.6,2.2,5.6,4.8,10.4,4.8,2.6,0.8537820512820513,0.9692307692307693,0.9067828723001137,0.591378205128205,0.6692307692307692,0.6271314892004548,0.382051282051282,0.5846153846153845
std,0.5477225575051662,0.8366600265340756,0.5477225575051662,0.8366600265340756,0.8944271909999159,0.8366600265340756,1.6733200530681511,1.0954451150103321,0.8944271909999159,0.04932170587694064,0.04213250442347429,0.030756243093975875,0.0658028120021468,0.03440104580768905,0.04878567194654035,0.07387107841480992,0.04213250442347433
