fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.08616358585900061,0.04376690188720208,0.8651913592888937,0.23333333333333334,0.4666666666666667,15,0.6363636363636364,11
2,observable_state,ok,,30,30,0.22200198290466056,0.0527431413024092,0.025427129297230063,0.23333333333333334,0.3888888888888889,18,0.7777777777777778,9
3,observable_state,ok,,30,30,1.1559141309639085,0.026715079255026072,0.33168483351099254,0.26666666666666666,0.6153846153846154,13,1.0,8
4,observable_state,ok,,30,30,1.9309675695068267,0.02368674162039015,0.35090863942625555,0.26666666666666666,0.7272727272727273,11,1.0,8
5,observable_state,ok,,30,30,1.101362652643773,0.031268893898865016,0.32690291357001916,0.26666666666666666,0.47058823529411764,17,1.0,7
