epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9934557676315308,0.9057309031486511,0.001,16,40,640
2,0.8249492049217224,0.7426224946975708,0.001,16,40,640
3,0.6458120346069336,0.5657857656478882,0.001,16,40,640
4,0.4701427221298218,0.42069312930107117,0.001,16,40,640
5,0.36017167568206787,0.35508060455322266,0.001,16,40,640
6,0.31767532229423523,0.3348620533943176,0.001,16,40,640
7,0.3013748824596405,0.3202400803565979,0.001,16,40,640
8,0.28566181659698486,0.3090095520019531,0.001,16,40,640
9,0.2775938808917999,0.3013726472854614,0.001,16,40,640
10,0.2682124376296997,0.2964272201061249,0.00085,16,40,640
11,0.26460257172584534,0.2936106324195862,0.00085,16,40,640
12,0.26338180899620056,0.29181888699531555,0.00085,16,40,640
13,0.2622441053390503,0.2914245128631592,0.00085,16,40,640
14,0.25821971893310547,0.2908828854560852,0.00085,16,40,640
15,0.25691133737564087,0.2900681495666504,0.00085,16,40,640
16,0.25646868348121643,0.28985506296157837,0.00085,16,40,640
17,0.2558240592479706,0.2896963357925415,0.00085,16,40,640
18,0.2553219199180603,0.28932902216911316,0.00085,16,40,640
19,0.2556549608707428,0.2892765700817108,0.00085,16,40,640
20,0.2555372714996338,0.2891669273376465,0.0007224999999999999,16,40,640
21,0.2571398913860321,0.2889833450317383,0.0007224999999999999,16,40,640
22,0.2554997503757477,0.28885704278945923,0.0007224999999999999,16,40,640
23,0.2554495930671692,0.2889866828918457,0.0007224999999999999,16,40,640
24,0.25592559576034546,0.2890612781047821,0.0007224999999999999,16,40,640
25,0.2582439184188843,0.2887499928474426,0.0007224999999999999,16,40,640
26,0.2552889883518219,0.2888840436935425,0.0007224999999999999,16,40,640
27,0.25587573647499084,0.28843367099761963,0.0007224999999999999,16,40,640
28,0.2566326856613159,0.2885017991065979,0.0007224999999999999,16,40,640
29,0.25565892457962036,0.28951066732406616,0.0007224999999999999,16,40,640
30,0.2543316185474396,0.28843891620635986,0.000614125,16,40,640
31,0.25568798184394836,0.28893858194351196,0.000614125,16,40,640
32,0.25500524044036865,0.28888970613479614,0.000614125,16,40,640
33,0.2537752687931061,0.2882686257362366,0.000614125,16,40,640
34,0.25597018003463745,0.28865155577659607,0.000614125,16,40,640
35,0.25633862614631653,0.2886006832122803,0.000614125,16,40,640
36,0.2538810074329376,0.2884179353713989,0.000614125,16,40,640
37,0.25488781929016113,0.28855830430984497,0.000614125,16,40,640
38,0.25547897815704346,0.2883527874946594,0.000614125,16,40,640
39,0.2560317814350128,0.2887628376483917,0.000614125,16,40,640
