,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,3.0,2.0,9.0,1.0,6.0,2.0,12.0,6.0,5.0,0.8181818181818182,0.75,0.7826086956521738,0.5,0.4583333333333333,0.4782608695652174,0.2222222222222222,0.4166666666666667
2,2.0,2.0,10.0,1.0,7.0,2.0,12.0,5.0,4.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,0.2,0.4583333333333333
3,2.0,2.0,10.0,1.0,7.0,2.0,12.0,5.0,4.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,0.2,0.4583333333333333
4,3.0,2.0,9.0,1.0,6.0,2.0,12.0,6.0,5.0,0.8181818181818182,0.75,0.7826086956521738,0.5,0.4583333333333333,0.4782608695652174,0.2222222222222222,0.4166666666666667
5,1.0,2.0,11.0,2.0,7.0,2.0,12.0,5.0,3.0,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.5,0.5416666666666666,0.52,0.18181818181818182,0.4583333333333333
mean,2.2,2.0,9.8,1.2,6.6,2.0,12.0,5.4,4.2,0.8298368298368299,0.8166666666666668,0.822376811594203,0.5,0.4916666666666666,0.4953043478260869,0.20525252525252524,0.4416666666666667
std,0.8366600265340756,0.0,0.8366600265340756,0.4472135954999579,0.5477225575051662,0.0,0.0,0.5477225575051662,0.8366600265340756,0.011857220250218977,0.06972166887783962,0.04099856299447392,0.0,0.03486083443891981,0.017570812711917395,0.017177657914732365,0.0228217732293819
