epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.3890290856361389,0.37661394476890564,0.0008,16,60,960
2,0.2749592661857605,0.24693173170089722,0.0008,16,60,960
3,0.2647867798805237,0.24110791087150574,0.0008,16,60,960
4,0.26296380162239075,0.23977994918823242,0.0008,16,60,960
5,0.26088947057724,0.2401636838912964,0.0008,16,60,960
6,0.2600329518318176,0.2405255138874054,0.0008,16,60,960
7,0.25862956047058105,0.24059641361236572,0.0008,16,60,960
8,0.2575777769088745,0.241465225815773,0.0008,16,60,960
9,0.25812819600105286,0.24074465036392212,0.0008,16,60,960
10,0.25765231251716614,0.24063219130039215,0.0008,16,60,960
11,0.2555749714374542,0.2404867708683014,0.0008,16,60,960
12,0.2556138038635254,0.2407679557800293,0.00068,16,60,960
13,0.25409671664237976,0.24052190780639648,0.00068,16,60,960
14,0.2546904385089874,0.24067720770835876,0.00068,16,60,960
15,0.2538734972476959,0.24044278264045715,0.00068,16,60,960
16,0.25496959686279297,0.24060788750648499,0.00068,16,60,960
17,0.25559744238853455,0.24053272604942322,0.00068,16,60,960
18,0.2525704503059387,0.24018186330795288,0.00068,16,60,960
19,0.25235602259635925,0.24041712284088135,0.00068,16,60,960
20,0.25342199206352234,0.24099507927894592,0.00068,16,60,960
21,0.2531798779964447,0.24015411734580994,0.00068,16,60,960
22,0.25098827481269836,0.24095843732357025,0.00068,16,60,960
