fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.044194087019623914,0.027118823642280947,0.9724585882929511,0.4666666666666667,0.875,16,0.9285714285714286,14
2,observable_state,ok,,30,30,0.059765223310029966,0.04562973078439289,0.9482089673505281,0.43333333333333335,0.631578947368421,19,0.9166666666666666,12
3,observable_state,ok,,30,30,0.07301431432029702,0.03117820513930099,0.8434642405968921,0.4,0.8571428571428571,14,0.9230769230769231,13
4,observable_state,ok,,30,30,0.052263547739544274,0.024981628991108118,0.9474420196044963,0.43333333333333335,0.8,15,0.8571428571428571,14
5,observable_state,ok,,30,30,0.048567865131123586,0.025847011292397283,0.9600360005283403,0.4666666666666667,0.8235294117647058,17,1.0,14
