epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9538305401802063,0.8476672172546387,0.001,16,40,640
2,0.8463297486305237,0.7558009028434753,0.001,16,40,640
3,0.7695055603981018,0.706475555896759,0.001,16,40,640
4,0.7410906553268433,0.7008353471755981,0.001,16,40,640
5,0.7350070476531982,0.6971791982650757,0.001,16,40,640
6,0.7296638488769531,0.6918187141418457,0.001,16,40,640
7,0.7276334166526794,0.6896920800209045,0.001,16,40,640
8,0.7260259389877319,0.6887058019638062,0.001,16,40,640
9,0.7282585501670837,0.6874858140945435,0.001,16,40,640
10,0.7259117364883423,0.6869141459465027,0.00085,16,40,640
11,0.7240830659866333,0.6870570778846741,0.00085,16,40,640
12,0.7263572216033936,0.6862829923629761,0.00085,16,40,640
13,0.725770115852356,0.6863977909088135,0.00085,16,40,640
14,0.7249365448951721,0.6865659952163696,0.00085,16,40,640
15,0.7272647619247437,0.6864948272705078,0.00085,16,40,640
16,0.725693941116333,0.6860063672065735,0.00085,16,40,640
17,0.7255814075469971,0.6867935061454773,0.00085,16,40,640
18,0.7243127226829529,0.6862938404083252,0.00085,16,40,640
19,0.7254746556282043,0.6862400770187378,0.00085,16,40,640
20,0.7241247296333313,0.6860365867614746,0.0007224999999999999,16,40,640
21,0.7245849967002869,0.6859867572784424,0.0007224999999999999,16,40,640
22,0.7238076329231262,0.6865755319595337,0.0007224999999999999,16,40,640
