epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9734989404678345,0.8303745985031128,0.0008,16,60,960
2,0.7489650845527649,0.44338518381118774,0.0008,16,60,960
3,0.357623815536499,0.23089240491390228,0.0008,16,60,960
4,0.23266471922397614,0.1560564935207367,0.0008,16,60,960
5,0.19020065665245056,0.13538479804992676,0.0008,16,60,960
6,0.167042538523674,0.12578901648521423,0.0008,16,60,960
7,0.15772241353988647,0.1160816177725792,0.0008,16,60,960
8,0.15077029168605804,0.10750775039196014,0.0008,16,60,960
9,0.1413685530424118,0.09868913143873215,0.0008,16,60,960
10,0.1363886594772339,0.09165387600660324,0.0008,16,60,960
11,0.13180376589298248,0.08628778159618378,0.0008,16,60,960
12,0.1278100162744522,0.08453911542892456,0.00068,16,60,960
13,0.12678363919258118,0.0795862078666687,0.00068,16,60,960
14,0.11829809099435806,0.07713885605335236,0.00068,16,60,960
15,0.11158867180347443,0.0766427218914032,0.00068,16,60,960
16,0.11433875560760498,0.07596731185913086,0.00068,16,60,960
17,0.10910944640636444,0.07370418310165405,0.00068,16,60,960
18,0.11078330874443054,0.07367366552352905,0.00068,16,60,960
19,0.11223939806222916,0.07540424168109894,0.00068,16,60,960
20,0.11137405037879944,0.07227687537670135,0.00068,16,60,960
21,0.10722159594297409,0.0718318372964859,0.00068,16,60,960
22,0.10976818203926086,0.07068765163421631,0.00068,16,60,960
23,0.10562030225992203,0.06975556910037994,0.00068,16,60,960
24,0.10923018306493759,0.06960022449493408,0.0005780000000000001,16,60,960
25,0.10245013236999512,0.06869295239448547,0.0005780000000000001,16,60,960
26,0.10466157644987106,0.07158312201499939,0.0005780000000000001,16,60,960
27,0.10290642827749252,0.06971623003482819,0.0005780000000000001,16,60,960
28,0.10252952575683594,0.06886148452758789,0.0005780000000000001,16,60,960
29,0.10421239584684372,0.06784763932228088,0.0005780000000000001,16,60,960
30,0.10284460335969925,0.0682755634188652,0.0005780000000000001,16,60,960
31,0.10225807130336761,0.06750868260860443,0.0005780000000000001,16,60,960
32,0.1011919304728508,0.06819246709346771,0.0005780000000000001,16,60,960
33,0.09679915010929108,0.06810600310564041,0.0005780000000000001,16,60,960
34,0.09888900816440582,0.06864792108535767,0.0005780000000000001,16,60,960
35,0.09618798643350601,0.06994615495204926,0.0005780000000000001,16,60,960
36,0.09856098890304565,0.06881387531757355,0.0004913000000000001,16,60,960
37,0.09663740545511246,0.06739936769008636,0.0004913000000000001,16,60,960
38,0.09832772612571716,0.06795378774404526,0.0004913000000000001,16,60,960
39,0.09812480211257935,0.06686963140964508,0.0004913000000000001,16,60,960
40,0.09760743379592896,0.06716854125261307,0.0004913000000000001,16,60,960
41,0.09758082032203674,0.06836297363042831,0.0004913000000000001,16,60,960
42,0.09739529341459274,0.06944546103477478,0.0004913000000000001,16,60,960
43,0.09876300394535065,0.07126513123512268,0.0004913000000000001,16,60,960
44,0.09841202944517136,0.0704696848988533,0.0004913000000000001,16,60,960
45,0.09728697687387466,0.06693197041749954,0.0004913000000000001,16,60,960
46,0.09431986510753632,0.07026562094688416,0.0004913000000000001,16,60,960
47,0.0973699763417244,0.06777738034725189,0.0004913000000000001,16,60,960
