epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9737977981567383,0.9333609342575073,0.001,16,40,640
2,0.9217852354049683,0.8841740489006042,0.001,16,40,640
3,0.8754249215126038,0.8389174938201904,0.001,16,40,640
4,0.8311191201210022,0.8037261962890625,0.001,16,40,640
5,0.801028847694397,0.7841349840164185,0.001,16,40,640
6,0.7846089005470276,0.7757436633110046,0.001,16,40,640
7,0.7786644697189331,0.7732787132263184,0.001,16,40,640
8,0.7766742706298828,0.7681406736373901,0.001,16,40,640
9,0.7732970118522644,0.7674416303634644,0.001,16,40,640
10,0.7685462832450867,0.7678076028823853,0.00085,16,40,640
11,0.768711268901825,0.7667427062988281,0.00085,16,40,640
12,0.7666683793067932,0.7662936449050903,0.00085,16,40,640
13,0.7661258578300476,0.7659715414047241,0.00085,16,40,640
14,0.7651057839393616,0.7656950950622559,0.00085,16,40,640
15,0.7642239928245544,0.7669699192047119,0.00085,16,40,640
16,0.7627853751182556,0.7664138078689575,0.00085,16,40,640
17,0.7624714374542236,0.7659364938735962,0.00085,16,40,640
18,0.7621361017227173,0.7659914493560791,0.00085,16,40,640
19,0.761540412902832,0.7669932842254639,0.00085,16,40,640
20,0.7620614767074585,0.7660011053085327,0.0007224999999999999,16,40,640
