input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
0.6773847,0.061478008,-0.990008,-0.25728026,-1.2454821,-0.43990478,-0.052470107,0.12542187,-0.12792726,-0.77419347,1.5322715,0.408845,0.0,0.0,0.0,0.021367908,0.0,0.55976844,0.0,0.0,0.0,0.1471225,0.13033062,0.0,0.5091355,0.0,0.5754553,0.0,0.08863503,0.4669498,0.32328886,0.3268351,0.20853016,0.0,0.7381937,0.4983529,0.0,0.0,0.17402834,0.43540856,0.7639402,0.0,0.0,0.3661574,0.28211728,0.29396194,0.0,0.47102547,0.3989752,0.17683105,0.20395136,0.18524644,0.26560387,0.048502333,0.25429612,0.22018267,0.3995396,0.3694755,0.54438484,0.087114185,0.048059396,0.0,0.054435648,0.49933892,0.1669838,0.16122818,0.0,0.0,0.29056263,0.22483651,0.29412037,0.0,0.513544,0.21319479,0.1695258,0.044543102,0.1723972,0.1254343
-0.9347877,-1.5783029,1.6668364,-0.74360365,-0.8451319,0.7520181,1.2987702,0.05072241,-0.60852534,1.1260974,-0.45982578,0.8306378,0.0,0.6473501,0.0,0.0,0.0,0.0,0.0,1.420286,0.4250365,0.0,0.0,0.7236687,0.10851963,0.0,1.465367,0.0,0.0,1.066754,0.0,0.0,0.0,0.0,0.0,0.50721383,0.0,0.1660121,0.0,0.0,0.27631235,0.3854777,0.0,0.04717931,0.0,0.0,0.0,0.43080682,0.5066807,0.5770777,0.5190577,0.13940585,0.34549534,0.0,0.2110446,0.0,0.61956596,0.6063988,0.7386053,0.5478188,0.28229505,0.10495889,0.0,0.28491613,0.32411647,0.872575,0.29277107,0.3728143,0.59454757,0.0,0.8650172,0.23354755,0.61630523,0.53407544,0.34535646,-0.58882827,0.3365808,0.2514732
0.6697068,-1.4721513,1.4651345,-0.22706482,1.2300375,0.34947443,-1.3552378,-0.37522632,0.100905724,0.0058152135,0.12552378,0.0,0.0,0.0,0.0,0.19508058,0.13106395,0.96532106,0.7733512,0.3337846,0.090486154,0.0,0.0,0.17175514,0.16307642,0.0,0.0,0.16632065,0.07777874,1.3485016,0.05285309,0.4009329,0.8238183,0.37981793,0.0,0.87129784,0.0,0.0,0.0,0.58366466,0.0,1.0433303,0.0,0.6166042,0.80638826,0.9833701,0.0,0.70801896,0.63462317,0.0,0.39984813,0.10048854,0.08246188,0.12377253,0.3615198,0.21041407,0.039741293,0.64980245,0.56308675,0.18167423,0.0,0.36900505,0.12884499,0.82606196,0.0,0.20452873,0.0,0.0,0.50071776,0.6818656,0.28741658,0.0030515343,0.76340413,0.14638229,0.27527928,0.58969736,0.15097693,0.09977848
-0.9033871,0.37959725,0.4994125,-0.19956002,-1.0615038,1.5181291,0.04931303,-0.5749062,-1.1338949,0.4164102,-0.25029057,0.0,0.80890656,0.0,0.0,0.6590906,0.0,0.0,0.0,0.5879055,0.0,0.0,0.0,0.03807707,0.37951192,0.14708026,1.568439,0.0,0.15092926,0.86744803,0.0,0.0,0.0,0.3376774,0.0,0.641382,0.0,0.2699778,0.0,0.21415856,0.4870121,0.9250957,0.0,0.35246015,0.4941903,0.4688416,0.0,0.82923114,0.45433062,0.3405435,0.54477465,0.21819484,0.2768086,0.15565947,0.2136353,0.0,0.78268635,0.66734946,0.9156535,0.22784112,0.23196718,0.10061901,0.35790512,0.34536427,0.07235312,0.527535,0.012374528,0.32822523,0.27799103,0.037515134,1.034042,0.114443585,0.95466477,0.3266425,0.0,-0.068724245,0.5381275,0.63900065
-0.15377186,0.19532481,1.0043236,1.4932058,-0.03453818,0.30801845,0.26690093,0.26280862,-0.47212937,-0.19946839,-1.1209532,0.032306895,0.39938968,0.3663273,0.0,0.44436586,0.0074046105,0.16001914,0.0,0.20272593,0.3178571,0.0,0.0,0.49516362,0.45101547,0.68254894,0.47117293,0.1695067,0.0,0.0,0.0,0.0,0.16373968,0.64281714,0.0,0.41591293,0.79730654,0.19342785,0.18349281,0.0,0.0,0.74346757,0.0,0.5756321,0.34877113,0.36155188,0.0,0.645629,0.53898656,0.08372781,0.25456998,0.0,0.23414877,0.4289121,0.35163414,0.097091615,0.3753382,0.29106367,0.14315148,0.26910633,0.34320298,0.114963606,0.24469295,0.07960133,0.3512318,0.7372684,0.0,0.03130132,0.16705534,0.18799306,0.35733634,0.261321,0.2974763,0.41427293,0.6339934,-0.15859881,-0.3286281,-0.12649931
-0.47546864,-1.7291409,-0.50987536,0.31490678,0.19052939,0.7760986,-0.56771344,-0.105095685,0.31804165,0.63310874,-0.101305954,0.0,0.0,0.0,0.116067275,0.05952031,0.0,0.449643,0.53652775,0.72927284,0.0,0.39366528,0.0,0.31913328,0.16198674,0.63912535,0.15749513,0.0,0.3069347,0.6142775,0.0,0.42268294,0.16466197,0.0,0.5742639,0.42035073,0.0,0.7898547,0.068489484,0.20763421,0.0,0.5327945,0.14192404,0.24098349,0.4939672,0.38405746,0.0,0.775289,0.57351685,0.17969145,0.6120812,0.034746196,0.13866355,0.04505797,0.35673767,0.27551568,0.24588856,0.4108083,0.29166797,0.0,0.0,0.0,0.0,0.2695234,0.0,0.5123988,0.0,0.14380738,0.2596551,0.046693206,0.26829106,0.074818775,0.3269885,0.47281995,0.65739405,0.049490243,-0.26815334,0.2939015
-0.41387758,-1.3466719,0.6526373,0.70605546,0.4357151,-1.1074,-0.7703928,0.8014589,0.19460593,-0.9642067,0.6240011,0.0,0.0,0.0,0.0,0.0,0.20476191,0.9882019,0.24074589,0.24448946,0.58358186,0.0,0.0940195,0.0,0.16417542,0.32639635,0.0,0.08244455,0.0,0.36607653,0.0,0.07269542,0.7129667,0.286153,0.81846386,0.0,0.0,0.0,0.0,0.0,0.0,0.25774437,0.0,0.5044627,0.5546984,0.42446667,0.0,0.31807318,0.5861363,0.061901435,0.0,0.0,0.13472769,0.043422773,0.451603,0.3926425,0.18738791,0.3896417,0.21768038,0.29215363,0.0,0.06526235,0.07595581,0.39811784,0.31446835,0.16431546,0.0,0.0,0.21905574,0.21123105,0.0,0.0,0.09453696,0.10435556,0.58591735,0.19047663,-0.25793156,-0.3007868
-1.5905156,0.88185424,1.7117435,-0.9078175,0.7915811,-1.0117091,2.020665,1.637593,-1.8057338,-1.6336818,0.16846722,1.3277973,0.99025095,0.0,0.0,0.10915004,0.0,0.0,0.0,0.7851784,1.0624872,0.0,0.0,0.35772282,0.14576039,0.0,1.3950565,0.0,0.0,0.78546345,0.9368156,0.0,0.0,0.0,0.0,0.0,0.58217144,0.0,0.60767925,0.0,1.4341317,0.0,0.015231743,0.0,0.0,0.0,0.0,0.0,0.48969334,0.44372857,0.0,0.078196585,0.6380323,0.48076943,0.5163904,0.0,0.86593795,0.9316881,1.061937,0.7221586,0.54294896,0.5149554,0.0,0.40846235,0.88387126,0.33934188,0.42339134,0.0,0.6720443,0.0,0.84601337,0.24357118,0.42663136,0.30513102,0.0,-0.7011745,0.72345245,-0.49460244
1.8263383,0.58605033,0.8523585,0.2380559,1.5695752,0.63373536,-0.16493747,-1.1216617,-2.2737947,0.215019,-0.8038156,0.0,1.3384049,0.0,0.0,0.0,0.0,0.7816284,0.5568674,0.37069482,0.0,0.0,0.0,0.3483082,0.114560574,0.3305084,0.0,0.74507475,0.0,1.4862773,0.5328507,0.78400254,0.0,0.62905395,0.0,1.0722308,0.46799976,0.0,0.3984976,0.63741744,0.0,1.4545978,0.23882745,0.5923721,0.7015843,0.9713627,0.0,0.5850464,0.60811543,0.0,0.41000068,0.14921835,0.521811,0.46419564,0.7066132,0.0,0.47691032,0.7804578,0.69413626,0.111199886,0.0,0.6828157,0.44785106,0.9886834,0.0,0.21211359,0.15135108,0.0,0.52020353,0.8213778,0.68848044,0.26782513,1.0318525,0.23580354,0.0,0.579396,0.625702,0.021797797
-1.780809,-1.1146896,0.89843994,-0.792396,1.3441778,-0.9297475,0.7723527,0.5242947,-1.3044876,0.39193773,-2.1143894,1.2778983,1.0432839,0.2926858,0.0,0.0,0.0,0.20008166,0.0,0.8867756,1.0004773,0.0,0.0,1.0773968,0.0,0.35697186,0.06190312,0.0,0.0,0.8186293,0.18591344,0.39417258,0.0,0.42761195,0.0,0.0,1.1431329,0.0,0.16278845,0.0,0.45275676,0.0,1.1692252,0.17511016,0.0,0.0,0.0,0.0,0.31330416,0.27593684,0.0,0.0,0.83646125,0.8657179,0.47491032,0.0,0.6111736,1.1862178,0.60111386,0.91851455,0.6836645,0.7689289,0.00532993,0.82555544,0.80659103,0.57938224,0.3874952,0.0,0.7244232,0.011883125,0.36313885,0.2599008,0.33102232,0.2579548,0.44665033,-0.5199064,0.53576076,-1.0378374
1.3287412,0.0071075317,2.1939805,2.0244198,-0.83079034,0.14647841,-0.75147885,-2.2479117,-0.20194733,-1.0447893,1.2540156,0.0,0.0,0.1674523,0.0,0.054264,1.3215035,0.97131395,0.14631905,0.45799115,0.92093,0.0,0.6858239,0.0,1.2853512,0.36317343,0.112605244,0.9940078,0.0,0.45860854,0.0,0.06329101,1.5011116,0.5478939,0.0,1.2398598,0.0,0.0,0.0,0.0,0.0,1.8117421,0.0,1.055395,0.79013056,1.5929888,0.0,1.315574,1.3327062,0.04041484,0.5158808,0.0,0.14225182,0.09863967,0.33769768,0.48093182,0.43463257,0.0,0.3064077,0.2663859,0.0,0.37955934,0.12695909,0.3461551,0.42283764,0.9081535,0.0,0.0,0.06772463,0.8055674,0.4856249,0.5333433,0.59532344,0.0,0.8122851,0.49861357,-0.78497964,0.19339755
-2.5295482,0.07794334,0.72487515,-0.3294588,1.2488003,-1.5775,0.2495011,-2.0565035,-0.024396984,0.09050121,1.6052763,0.0,0.70690054,0.18533954,0.0,0.0,0.9944851,0.5955826,0.0,1.5756533,1.2908187,0.0,0.2587855,0.5447603,0.29420447,0.0,0.0,0.0,0.0,0.30349284,0.4357074,0.0,0.5563631,0.0,0.0,0.0,0.64568335,0.0,0.24144179,0.0,0.71345246,0.7879989,0.0,0.38406762,0.15673512,0.13373065,0.0,0.20037295,0.9630664,0.23236768,0.1443769,0.0,0.6527012,0.48269507,0.6160471,0.0,0.66069126,0.7085771,0.59708816,0.27341226,0.1030563,0.4754305,0.0,0.20051475,0.8113,0.63230884,0.22749302,0.0,0.45992115,0.0,0.7182278,0.69074476,0.15145817,0.39039665,0.22959523,-0.48652044,0.11684075,-0.427538
0.63786376,1.4028858,-2.590809,-0.30698627,0.079207875,1.6710104,-1.2482511,-1.2850302,1.371305,0.46604583,1.1096671,0.0,0.23795566,0.0,1.4844596,0.8261036,0.0,0.22119868,1.2536789,0.0,0.0,1.5062029,0.2032451,0.0,0.8575067,0.17442252,0.25065994,0.26197997,2.070514,0.1224457,0.28501433,0.30033237,0.72098243,0.0,0.3692664,0.93858236,0.0,0.6222472,0.36871415,0.34242934,0.0,0.7576156,0.0,0.2531137,0.46919653,1.6436905,0.0,1.5773324,0.58417547,0.14778526,1.2236091,0.077010915,0.0,0.0,0.32426617,0.5221111,0.30119663,0.0,0.7882028,0.0,0.0,0.0,0.14309892,0.023222707,0.0,0.5617743,0.0,0.39815283,0.0,0.47811908,0.60562736,0.0,0.6612002,0.6063901,0.68851286,0.38994858,-0.43219143,1.0796288
-0.5583835,-0.2759327,0.29594055,0.33829683,-0.5018711,-0.6225198,-0.15678853,0.35126552,0.8151134,-0.3319678,-0.6874633,0.63413376,0.0,0.15456915,0.0,0.4792611,0.15943132,0.38090035,0.0,0.0,0.14246581,0.0,0.0998112,0.22633535,0.30896935,0.38218725,0.20555936,0.0,0.0,0.0,0.0,0.17342928,0.374633,0.49704063,0.09347882,0.14869319,0.39415357,0.25507814,0.0,0.0,0.053840358,0.0,0.0,0.4808318,0.14803258,0.19764319,0.0,0.29751265,0.43208402,0.052183494,0.13163662,0.0,0.3219287,0.40428212,0.2081438,0.39236993,0.005953394,0.29128864,0.090162456,0.3496964,0.24776967,0.04114209,0.13465372,0.30391002,0.27589127,0.38288555,0.0,0.0,0.23787016,0.20404951,0.0,0.0731297,0.019298911,0.20542718,0.72617143,-0.04268357,-0.3304759,-0.46683684
-0.41460025,1.1645199,0.75044006,0.3360143,0.595253,0.66327333,-0.0015225876,0.34746772,1.6150833,1.34521,0.013590782,0.008113787,0.024709702,0.94031644,1.1008527,0.651843,0.47139388,0.0,0.28412977,0.0,0.0,0.12621763,0.39488283,0.39980388,0.5433584,0.0,0.53980315,0.0,0.25512743,0.0,0.0,0.0,0.7535689,0.042605415,0.0,0.57650393,0.47350168,0.62416804,0.1110726,0.0,0.0,0.68800724,0.0,0.44382876,0.13277316,0.6354397,0.0,1.2155995,0.8453677,0.16940616,0.9453273,0.0,0.229269,0.18019953,0.0,0.42090076,0.15419917,0.0,0.35880148,0.105426,0.22154763,0.0,0.23955534,0.0,0.017193038,0.84871465,0.0,0.16761419,0.05676561,0.29519367,0.34482414,0.020447522,0.37322772,0.49414477,0.93734115,-0.029371306,-0.65655917,0.41832763
-2.1509545,-0.34721133,-0.73868096,0.79466206,-1.0347661,-0.14006718,1.2020919,-0.63883424,1.2808203,1.7105324,-1.2831904,1.2355666,0.0,1.0914803,0.48650864,0.0,0.0,0.0,0.0,0.63065195,0.0,0.0068059415,0.3489028,1.0495214,0.2922132,0.8950906,0.6094102,0.0,0.0,0.0,0.0,0.3131471,0.0,0.0,0.0,0.0,1.117394,1.4747245,0.38169616,0.0,0.29173952,0.0,0.24551468,0.06538933,0.0,0.0,0.0,0.6497391,0.902955,0.49396127,0.8647397,0.0,0.64301884,0.59602195,0.029571474,0.4923538,0.07469428,0.30038714,0.14236653,0.33614674,0.881732,0.0,0.0,0.0,0.68956554,1.1013535,0.0,0.08000061,0.34465736,0.0,0.0,0.3684122,0.014971646,0.87203944,1.4134619,-0.7784287,-0.86202765,-0.3048601
1.7213422,-0.8368555,1.130624,0.14705384,-1.1343799,-1.4560273,0.1629292,-0.048251655,0.2773657,0.7219718,0.57000345,0.8972507,0.0,0.3241436,0.0,0.0,0.73472214,1.3093065,0.0,0.0,0.19625665,0.0,0.018384099,0.0,0.1679382,0.0,0.0,0.0,0.0,0.34023875,0.0,1.0618129,0.19896847,0.21208534,0.26534274,1.1223879,0.0,0.0,0.0,0.12887567,0.0,0.039958924,0.0,0.89999205,0.25861198,0.45923656,0.0,0.1042101,0.49939004,0.0,0.2445159,0.0,0.8522612,0.40034604,0.36107546,0.44738108,0.0,0.40142137,0.31258205,0.29377544,0.0,0.043970607,0.38213745,0.9244481,0.19005981,0.19161999,0.0,0.0,0.4912434,0.56303173,0.20161723,0.0010512471,0.048352044,0.0,0.5616845,0.41126814,0.01523933,-0.7016516
-0.74406374,0.17927781,1.0626645,0.36757562,0.28475633,0.42511067,0.9803867,0.85625076,0.38415283,-0.5512635,0.97475064,0.0317906,0.0,0.33598584,0.0,0.43075365,0.12697868,0.0,0.0,0.71992564,0.0,0.0,0.38048682,0.27417368,0.7833532,0.0,1.1415141,0.0,0.0,0.1799097,0.26165208,0.0,0.5902855,0.0,0.057882667,0.015988052,0.07871702,0.078994006,0.46735767,0.0,0.029373098,0.5489332,0.0,0.17797482,0.0,0.19310133,0.0,0.84869033,0.68741333,0.31524092,0.6040494,0.0,0.06358868,0.04900128,0.021385789,0.13268799,0.47191033,0.0673642,0.42627603,0.1802171,0.37614316,0.0,0.022227854,0.0,0.35358503,0.7362216,0.0,0.21070948,0.06246099,0.0,0.6293451,0.1444148,0.5770733,0.45495948,0.5492971,-0.4507307,-0.2724922,0.45187086
1.5867833,-0.23410663,0.45124072,-0.22891182,-0.6201288,-1.2163866,-0.23306116,0.5046208,-0.7776815,-1.051626,-0.61827666,0.8691695,0.0,0.0,0.0,0.10909389,0.062336355,0.98974365,0.0,0.0,0.21702938,0.0,0.0,0.0,0.056769818,0.24140505,0.0,0.0,0.0,0.70928776,0.10237892,0.92884433,0.0,0.8070663,0.0,0.76401746,0.0,0.0,0.0,0.30398428,0.3633481,0.0,0.21976821,0.68052405,0.33302635,0.42635202,0.0,0.05400783,0.2562753,0.0,0.0,0.0,0.6268612,0.47129196,0.32115152,0.26083112,0.028815363,0.71591836,0.38363433,0.47903904,0.0,0.28480774,0.2873069,0.9838152,0.06548021,0.054273833,0.0,0.0,0.59122884,0.5212332,0.08138393,0.0,0.2923516,0.0,0.3355477,0.3849989,0.3777978,-0.6746414
