=== [Causal Discovery] Fold 1 (1/5) ===
Step: load extraction data
Loading extraction data from: outputs/experiments/layered_sparse_linear_sem_nodes_8_tabular_mlp_align_observable_state/1/alignment_results.csv
Step: prepare ground-truth data
Running sample_150__baseline_150
Saved metadata to outputs/experiments/layered_sparse_linear_sem_nodes_8_tabular_mlp_align_observable_state/1/metadata.json
Test:  CI( 0 , 1 | () ) = 0.1909663101439878
Test:  CI( 0 , 2 | () ) = 0.2988291398219163
Test:  CI( 1 , 2 | () ) = 0.9403516750359455
Test:  CI( 0 , 3 | () ) = 0.0
Test:  CI( 1 , 3 | () ) = 5.082727572158774e-10
Test:  CI( 2 , 3 | () ) = 0.03507385797206641
Test:  CI( 0 , 4 | () ) = 7.993605777301127e-15
Test:  CI( 1 , 4 | () ) = 0.0
Test:  CI( 2 , 4 | () ) = 0.10464075588232058
Test:  CI( 3 , 4 | () ) = 0.0
Test:  CI( 0 , 5 | () ) = 0.0
Test:  CI( 1 , 5 | () ) = 2.9822383786903828e-06
Test:  CI( 2 , 5 | () ) = 0.0691795642311015
Test:  CI( 3 , 5 | () ) = 0.0
Test:  CI( 4 , 5 | () ) = 0.0
Test:  CI( 0 , 6 | () ) = 6.70494881838124e-09
Test:  CI( 1 , 6 | () ) = 0.0
Test:  CI( 2 , 6 | () ) = 0.2243827601636661
Test:  CI( 3 , 6 | () ) = 0.0
Test:  CI( 4 , 6 | () ) = 0.0
Test:  CI( 5 , 6 | () ) = 0.0
Test:  CI( 0 , 7 | () ) = 3.543143689554995e-08
Test:  CI( 1 , 7 | () ) = 2.6645352591003757e-15
Test:  CI( 2 , 7 | () ) = 6.852296507986466e-12
Test:  CI( 3 , 7 | () ) = 0.0
Test:  CI( 4 , 7 | () ) = 0.0
Test:  CI( 5 , 7 | () ) = 4.440892098500626e-16
Test:  CI( 6 , 7 | () ) = 0.0
Test:  CI( 0 , 3 | (1,) ) = 0.0
Test:  CI( 1 , 3 | (0,) ) = 0.0
Test:  CI( 0 , 4 | (1,) ) = 0.0
Test:  CI( 0 , 4 | (3,) ) = 0.0009078539120033202
Test:  CI( 1 , 4 | (0,) ) = 0.0
Test:  CI( 1 , 4 | (3,) ) = 6.404654584457603e-12
Test:  CI( 3 , 4 | (0,) ) = 0.0
Test:  CI( 3 , 4 | (1,) ) = 0.0
Test:  CI( 0 , 5 | (1,) ) = 0.0
Test:  CI( 0 , 5 | (3,) ) = 0.0
Test:  CI( 0 , 5 | (4,) ) = 0.0
Test:  CI( 1 , 5 | (0,) ) = 0.0
Test:  CI( 1 , 5 | (3,) ) = 1.213029676705446e-11
Test:  CI( 1 , 5 | (4,) ) = 0.00022572844091128808
Test:  CI( 3 , 5 | (0,) ) = 0.0
Test:  CI( 3 , 5 | (1,) ) = 0.0
Test:  CI( 3 , 5 | (4,) ) = 0.0
Test:  CI( 4 , 5 | (0,) ) = 0.0
Test:  CI( 4 , 5 | (1,) ) = 0.0
Test:  CI( 4 , 5 | (3,) ) = 0.003922572343670883
Test:  CI( 0 , 6 | (1,) ) = 0.0
Test:  CI( 0 , 6 | (3,) ) = 2.7442967232005344e-08
Test:  CI( 0 , 6 | (4,) ) = 2.8323884571079816e-08
Test:  CI( 0 , 6 | (5,) ) = 0.0
Test:  CI( 1 , 6 | (0,) ) = 0.0
Test:  CI( 1 , 6 | (3,) ) = 0.0
Test:  CI( 1 , 6 | (4,) ) = 0.0
Test:  CI( 1 , 6 | (5,) ) = 0.0
Test:  CI( 3 , 6 | (0,) ) = 0.0
Test:  CI( 3 , 6 | (1,) ) = 0.0
Test:  CI( 3 , 6 | (4,) ) = 0.05447952154554292
Test:  CI( 4 , 6 | (0,) ) = 0.0
Test:  CI( 4 , 6 | (1,) ) = 0.0
Test:  CI( 4 , 6 | (5,) ) = 0.0
Test:  CI( 5 , 6 | (0,) ) = 0.0
Test:  CI( 5 , 6 | (1,) ) = 0.0
Test:  CI( 5 , 6 | (4,) ) = 0.00012104411364810552
Test:  CI( 0 , 7 | (1,) ) = 6.282776077171093e-09
Test:  CI( 0 , 7 | (2,) ) = 9.370282327836321e-14
Test:  CI( 0 , 7 | (3,) ) = 0.14929208764186863
Test:  CI( 1 , 7 | (2,) ) = 0.0
Test:  CI( 1 , 7 | (3,) ) = 1.8126677447938278e-07
Test:  CI( 1 , 7 | (4,) ) = 0.07765732617271648
Test:  CI( 2 , 7 | (3,) ) = 0.0
Test:  CI( 2 , 7 | (4,) ) = 0.0
Test:  CI( 2 , 7 | (5,) ) = 0.0
Test:  CI( 2 , 7 | (6,) ) = 0.0
Test:  CI( 3 , 7 | (2,) ) = 0.0
Test:  CI( 3 , 7 | (4,) ) = 0.18015339015941167
Test:  CI( 4 , 7 | (2,) ) = 0.0
Test:  CI( 4 , 7 | (5,) ) = 0.0
Test:  CI( 4 , 7 | (6,) ) = 0.005809356940250199
Test:  CI( 5 , 7 | (2,) ) = 0.0
Test:  CI( 5 , 7 | (4,) ) = 0.33308559236101054
Test:  CI( 6 , 7 | (2,) ) = 0.0
Test:  CI( 6 , 7 | (4,) ) = 0.12970070126826472
Saved adjacency matrix to outputs/experiments/layered_sparse_linear_sem_nodes_8_tabular_mlp_align_observable_state/1/learned_graph_adj.npy
Test:  CI( 0 , 1 | () ) = 0.9798313634009594
Test:  CI( 0 , 2 | () ) = 0.4487399024650758
Test:  CI( 1 , 2 | () ) = 0.704216245206239
Test:  CI( 0 , 3 | () ) = 0.0
Test:  CI( 1 , 3 | () ) = 8.995398405464705e-05
Test:  CI( 2 , 3 | () ) = 0.403851259092989
Test:  CI( 0 , 4 | () ) = 5.551115123125783e-15
Test:  CI( 1 , 4 | () ) = 0.0
Test:  CI( 2 , 4 | () ) = 0.44446452459744523
Test:  CI( 3 , 4 | () ) = 0.0
Test:  CI( 0 , 5 | () ) = 0.0
Test:  CI( 1 , 5 | () ) = 0.013094379364541275
Test:  CI( 2 , 5 | () ) = 0.19563834209014974
Test:  CI( 3 , 5 | () ) = 0.0
Test:  CI( 4 , 5 | () ) = 0.0
Test:  CI( 0 , 6 | () ) = 1.9222376015370912e-06
Test:  CI( 1 , 6 | () ) = 0.0
Test:  CI( 2 , 6 | () ) = 0.5073087503399085
Test:  CI( 3 , 6 | () ) = 0.0
Test:  CI( 4 , 6 | () ) = 0.0
