fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.02741223643480217,0.015403567254881772,0.9410244979995416,0.2,0.75,8,1.0,6
2,observable_state,ok,,30,30,0.023801187280319873,0.011521196213604035,0.9316550040461419,0.26666666666666666,0.5454545454545454,11,1.0,6
3,observable_state,ok,,30,30,0.029905293667003337,0.013126345563102824,0.9111131443217394,0.3,0.75,8,0.8571428571428571,7
4,observable_state,ok,,30,30,0.024603553723456052,0.011705591742729421,0.9250848287166873,0.3,0.6666666666666666,9,0.8571428571428571,7
5,observable_state,ok,,30,30,0.03128736902553771,0.017630960348534952,0.8702579938044074,0.26666666666666666,0.6,10,1.0,6
