,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,0.0,6.0,0.0,1.0,5.0,2.0,1.0,1.0,1.0,0.8571428571428571,0.923076923076923,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.0,0.0
2,2.0,1.0,4.0,0.0,1.0,3.0,4.0,3.0,3.0,0.8,0.6666666666666666,0.7272727272727272,0.7,0.5833333333333334,0.6363636363636365,0.0,0.0
3,1.0,3.0,4.0,0.0,1.0,3.0,5.0,4.0,4.0,0.5714285714285714,0.8,0.6666666666666666,0.5,0.7,0.5833333333333334,0.0,0.25
4,1.0,1.0,5.0,2.0,2.0,1.0,6.0,4.0,2.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,0.0,0.0
5,1.0,3.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666,0.0,0.0
mean,1.2,1.6,4.6,0.4,1.0,3.2,4.2,3.2,2.8,0.7552380952380953,0.7914285714285715,0.7634032634032634,0.6376190476190476,0.6738095238095237,0.6465034965034965,0.0,0.05
std,0.44721359549995804,1.3416407864998738,0.8944271909999159,0.894427190999916,0.7071067811865476,1.4832396974191326,1.4832396974191326,1.3038404810405297,1.3038404810405297,0.18410782604217923,0.07380184291832144,0.11225779061098835,0.1760810470987502,0.12993108237754525,0.12828033394960311,0.0,0.11180339887498951
