fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,sem_truth,ok,,30,30,0.15295305683962607,0.04559619679441722,0.9585083128132668,0.3,0.5,18,0.6428571428571429,14
2,sem_truth,ok,,30,30,0.03644538412924222,0.029103739394571965,0.9989870421589342,0.36666666666666664,0.7857142857142857,14,1.0,11
3,sem_truth,ok,,30,30,0.046013415991742954,0.04093851967258731,0.9981855468288129,0.36666666666666664,0.7333333333333333,15,1.0,11
4,sem_truth,ok,,30,30,0.052029930250623094,0.04358157351557118,0.9979661248342467,0.36666666666666664,0.6875,16,1.0,11
5,sem_truth,ok,,30,30,0.04624780366717031,0.03324023995463656,0.9979287728093543,0.36666666666666664,0.7333333333333333,15,1.0,11
