,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,1.0,7.0,2.0,3.0,2.0,7.0,4.0,2.0,0.875,0.875,0.875,0.5625,0.5625,0.5625,0.2857142857142857,0.4375
2,0.0,5.0,8.0,6.0,2.0,0.0,13.0,11.0,5.0,0.6153846153846154,1.0,0.761904761904762,0.3076923076923077,0.5,0.380952380952381,0.0,0.125
3,1.0,0.0,7.0,0.0,5.0,2.0,6.0,1.0,1.0,1.0,0.875,0.9333333333333333,0.6428571428571429,0.5625,0.6000000000000001,0.2857142857142857,0.5625
4,0.0,3.0,8.0,6.0,1.0,1.0,10.0,9.0,3.0,0.7272727272727273,1.0,0.8421052631578948,0.4090909090909091,0.5625,0.47368421052631576,0.125,0.1875
5,1.0,1.0,7.0,2.0,3.0,2.0,7.0,4.0,2.0,0.875,0.875,0.875,0.5625,0.5625,0.5625,0.2857142857142857,0.4375
mean,0.6,2.0,7.4,3.2,2.8,1.4,8.6,5.8,2.6,0.8185314685314685,0.925,0.857468671679198,0.496928071928072,0.55,0.5159273182957393,0.19642857142857142,0.35
std,0.5477225575051662,2.0,0.5477225575051662,2.6832815729997477,1.4832396974191326,0.8944271909999159,2.8809720581775866,4.08656334834051,1.51657508881031,0.14908472407105416,0.06846531968814577,0.06272686228014467,0.13548080203993668,0.02795084971874737,0.08861286452324704,0.1300019623085807,0.18540496217739155
