fold,target_mode,treatment,outcome,low_value,high_value,ate_aligned_dowhy,ate_sem_do,delta_aligned_minus_sem,abs_delta,sem_ks_stat,sem_ks_p,sem_effect_by_ate,sem_effect_by_ks,sem_effect_present,dowhy_error
1,sem_truth,sem_0,sem_1,-0.5670161844405167,0.5289375294443375,0.0,-0.010107264314918273,0.010107264314918273,0.010107264314918273,0.042,0.058716579645442246,False,False,False,
1,sem_truth,sem_0,sem_2,-0.5670161844405167,0.5289375294443375,-1.61858860186154,-1.6189686322179853,0.00038003035644518235,0.00038003035644518235,0.6425,0.0,True,True,True,
1,sem_truth,sem_0,sem_3,-0.5670161844405167,0.5289375294443375,-0.551396174001637,-0.5839037504652856,0.03250757646364866,0.03250757646364866,0.2095,8.022416149566616e-39,True,True,True,
1,sem_truth,sem_0,sem_4,-0.5670161844405167,0.5289375294443375,-1.7094572561211614,-1.6763163895307547,-0.033140866590406715,0.033140866590406715,0.568,5.2771765878748734e-298,True,True,True,
1,sem_truth,sem_0,sem_5,-0.5670161844405167,0.5289375294443375,1.7878578121432944,1.7106075871794348,0.07725022496385958,0.07725022496385958,0.382,2.0383998833942248e-130,True,True,True,
1,sem_truth,sem_1,sem_0,-0.5731555862247595,0.5596002863360338,0.0,0.003504101070549418,-0.003504101070549418,0.003504101070549418,0.0235,0.6388604192561329,False,False,False,
1,sem_truth,sem_1,sem_2,-0.5731555862247595,0.5596002863360338,0.7530212048661424,0.7355796611874748,0.01744154367866768,0.01744154367866768,0.219,2.059451594619778e-42,True,True,True,
1,sem_truth,sem_1,sem_3,-0.5731555862247595,0.5596002863360338,-0.10890980372220334,0.7526796818558512,-0.8615894855780546,0.8615894855780546,0.2545,2.7115983541738106e-57,True,True,True,
1,sem_truth,sem_1,sem_4,-0.5731555862247595,0.5596002863360338,0.2842253571979358,-0.33697295555424583,0.6211983127521816,0.6211983127521816,0.104,7.793341222522051e-10,True,True,True,
1,sem_truth,sem_1,sem_5,-0.5731555862247595,0.5596002863360338,-2.79351915917381,-2.1788042836630614,-0.6147148755107485,0.6147148755107485,0.505,2.0937991727965197e-232,True,True,True,
1,sem_truth,sem_2,sem_0,-1.1505137775671148,1.2574162086854273,0.0,-0.03784154509216956,0.03784154509216956,0.03784154509216956,0.03,0.329168071759936,False,False,False,
