,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,6.0,4.0,0.0,3.0,1.0,10.0,7.0,7.0,0.4,0.8,0.5333333333333333,0.25,0.5,0.3333333333333333,0.5,0.75
2,1.0,4.0,4.0,1.0,1.0,2.0,7.0,6.0,5.0,0.5,0.8,0.6153846153846154,0.375,0.6,0.4615384615384615,1.0,1.0
3,3.0,3.0,2.0,1.0,1.0,0.0,8.0,7.0,6.0,0.4,0.4,0.4000000000000001,0.2,0.2,0.20000000000000004,0.0,0.0
4,1.0,2.0,4.0,1.0,1.0,2.0,5.0,4.0,3.0,0.6666666666666666,0.8,0.7272727272727272,0.5,0.6,0.5454545454545454,1.0,1.0
5,1.0,5.0,5.0,2.0,1.0,2.0,9.0,8.0,6.0,0.5,0.8333333333333334,0.625,0.35,0.5833333333333334,0.4375,0.0,0.0
mean,1.4,4.0,3.8,1.0,1.4,1.4,7.8,6.4,5.4,0.49333333333333335,0.7266666666666667,0.5801981351981352,0.33499999999999996,0.4966666666666667,0.39556526806526804,0.5,0.55
std,0.8944271909999159,1.5811388300841898,1.0954451150103321,0.7071067811865476,0.8944271909999161,0.8944271909999159,1.9235384061671346,1.51657508881031,1.51657508881031,0.10903618155864081,0.1831817555204545,0.12200810290126052,0.11672617529928753,0.17094508539944112,0.1329439423682863,0.5,0.5123475382979799
