epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9077960252761841,0.867466390132904,0.001,16,40,640
2,0.763297438621521,0.6914092302322388,0.001,16,40,640
3,0.5880925059318542,0.500694990158081,0.001,16,40,640
4,0.4246843457221985,0.3603699803352356,0.001,16,40,640
5,0.3206935226917267,0.27965542674064636,0.001,16,40,640
6,0.2684701681137085,0.24638381600379944,0.001,16,40,640
7,0.24784421920776367,0.2341115027666092,0.001,16,40,640
8,0.2382175624370575,0.2275722324848175,0.001,16,40,640
9,0.23233139514923096,0.22223564982414246,0.001,16,40,640
10,0.22730867564678192,0.2186231017112732,0.00085,16,40,640
11,0.2242649346590042,0.21611027419567108,0.00085,16,40,640
12,0.22232727706432343,0.21413621306419373,0.00085,16,40,640
13,0.22025497257709503,0.21320053935050964,0.00085,16,40,640
14,0.21982190012931824,0.21252049505710602,0.00085,16,40,640
15,0.21875804662704468,0.21151362359523773,0.00085,16,40,640
16,0.2184777855873108,0.21083387732505798,0.00085,16,40,640
17,0.2176506519317627,0.21068987250328064,0.00085,16,40,640
18,0.21732158958911896,0.2107098400592804,0.00085,16,40,640
19,0.21702924370765686,0.21016481518745422,0.00085,16,40,640
20,0.2158331423997879,0.2095629870891571,0.0007224999999999999,16,40,640
21,0.21560029685497284,0.20973177254199982,0.0007224999999999999,16,40,640
22,0.21586813032627106,0.209140807390213,0.0007224999999999999,16,40,640
23,0.21555066108703613,0.20907968282699585,0.0007224999999999999,16,40,640
24,0.2152562141418457,0.2089114636182785,0.0007224999999999999,16,40,640
25,0.21485713124275208,0.20849627256393433,0.0007224999999999999,16,40,640
26,0.21506156027317047,0.2085009068250656,0.0007224999999999999,16,40,640
27,0.21491742134094238,0.20868618786334991,0.0007224999999999999,16,40,640
28,0.21472233533859253,0.208079531788826,0.0007224999999999999,16,40,640
29,0.21437548100948334,0.20793747901916504,0.0007224999999999999,16,40,640
30,0.21465176343917847,0.20801588892936707,0.000614125,16,40,640
31,0.21401438117027283,0.2080274522304535,0.000614125,16,40,640
32,0.21401743590831757,0.20794689655303955,0.000614125,16,40,640
33,0.21464304625988007,0.20773330330848694,0.000614125,16,40,640
34,0.21425718069076538,0.20777527987957,0.000614125,16,40,640
35,0.2139270305633545,0.20781785249710083,0.000614125,16,40,640
36,0.21408656239509583,0.20757481455802917,0.000614125,16,40,640
37,0.21378007531166077,0.2073596715927124,0.000614125,16,40,640
38,0.21392925083637238,0.20754513144493103,0.000614125,16,40,640
39,0.21347366273403168,0.20744210481643677,0.000614125,16,40,640
40,0.21344606578350067,0.20773646235466003,0.00052200625,16,40,640
