,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,4.0,3.0,1.0,0.0,2.0,6.0,6.0,5.0,0.42857142857142855,0.75,0.5454545454545454,0.35714285714285715,0.625,0.45454545454545453,0.0,0.0
2,0.0,5.0,4.0,2.0,0.0,2.0,7.0,7.0,5.0,0.4444444444444444,1.0,0.6153846153846153,0.3333333333333333,0.75,0.46153846153846156,0.0,0.0
3,2.0,5.0,2.0,1.0,1.0,0.0,9.0,8.0,7.0,0.2857142857142857,0.5,0.36363636363636365,0.14285714285714285,0.25,0.18181818181818182,0.0,0.0
4,2.0,6.0,2.0,0.0,1.0,1.0,9.0,8.0,8.0,0.25,0.5,0.3333333333333333,0.1875,0.375,0.25,0.0,0.0
5,4.0,5.0,1.0,0.0,1.0,0.0,10.0,9.0,9.0,0.16666666666666666,0.2,0.1818181818181818,0.08333333333333333,0.1,0.0909090909090909,0.0,0.25
mean,1.8,5.0,2.4,0.8,0.6,1.0,8.2,7.6,6.8,0.31507936507936507,0.5900000000000001,0.40792540792540793,0.2208333333333333,0.42000000000000004,0.28776223776223775,0.0,0.05
std,1.4832396974191326,0.7071067811865476,1.140175425099138,0.8366600265340756,0.5477225575051662,1.0,1.6431676725154984,1.1401754250991378,1.7888543819998317,0.11910051734796234,0.30083217912982646,0.1736401171698246,0.11972278779901238,0.2665755052513265,0.16539052902687426,0.0,0.1118033988749895
