input_0,input_1,input_2,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
1.6469511,-0.17019217,-1.2675837,0.0,1.1414356,0.43810573,1.2267358,0.0,0.0,0.0,0.0,0.95546204,0.1747106,0.0,0.0,1.252154,0.9696116,0.0,1.0017958,0.0,0.22328079,0.124617845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49813786,0.0,0.742476,0.50680757,0.0,0.47986084,0.49532038,0.54654515,0.04826083,0.04500161,0.23416162,0.504799,0.0,0.07295075,0.0,0.10343655,0.0,0.12535852,0.3900835,0.40393043,0.28406993,0.0,0.0,0.0,0.0,0.0,0.70575327,0.0,0.0,0.0,0.6081378,0.0,0.0,0.0,0.0,0.61568224,0.27512333,0.3406973,-0.40023997,-0.32323915,-0.2040629
0.43259972,0.5736756,1.0171717,0.07693948,0.0,0.0,0.64996564,0.056216925,0.0,0.0,0.0,0.0,0.0,0.0,0.4696037,0.0,0.07833082,0.278323,1.0634539,0.091266334,0.0,0.95367384,0.80493045,0.0,0.028372698,1.2221208,0.0,0.8724892,0.73042184,0.06466222,0.0,0.0,0.14147621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5271728,0.0,0.7676813,0.0,0.0172087,0.0,0.8936987,0.11725706,0.050049342,0.7091069,0.34981453,0.41073927,0.0,0.0,0.0,0.023115546,0.47647262,0.0,0.3503211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23002586,0.31668463,0.3226627,0.19451687
-0.34530878,-1.2909265,-0.5330191,0.051086023,0.0,0.5173317,0.0,0.0,0.0,0.0,0.2554575,0.33990625,0.026887417,0.4469911,0.0,0.592134,0.0,0.0,0.0,0.0,0.29130095,0.0,0.64398664,0.1660442,0.24094722,0.0,0.0,0.0,0.0,0.66322905,0.0,0.16432136,0.64517105,0.5728669,0.70076495,0.367572,0.0,0.0,0.0,0.0,0.19101012,0.0,0.13314652,0.28380153,0.036345135,0.0,0.11543686,0.51141256,0.32113028,0.00090003014,0.0,0.015288558,0.0,0.0,0.0,0.100898445,0.0,0.0,0.14532082,0.007426128,0.0,0.0,0.0,0.0,0.58395505,0.07693162,0.0,-0.22637403,-0.16046347,-0.061452307
-0.09647844,-1.9467694,-1.3241814,0.12157278,0.0,0.65102845,0.0134675205,0.0,0.0,0.0,0.26353982,0.79788125,0.30863988,1.0138636,0.0,1.1718072,0.0,0.0,0.0,0.0,0.5643816,0.0,0.27263618,0.4493728,0.14034542,0.0,0.0,0.0,0.0,0.8506583,0.0,0.7419882,0.7853732,0.7135023,1.1659963,0.63397014,0.2091306,0.0,0.0,0.0,0.28086042,0.04752379,0.0,0.5743532,0.14839281,0.0,0.0338339,0.66892266,0.70626944,0.011880361,0.0,0.0,0.0,0.0,0.0,0.31334203,0.0,0.0,0.0974042,0.07408698,0.0,0.0,0.0,0.0,0.89981437,0.32226497,0.0,-0.43427426,-0.4032477,-0.17471382
1.1698858,-0.46183774,-0.6105844,0.14741017,0.4739601,0.18888128,0.92266095,0.0,0.0,0.0,0.0,0.79809517,0.10126141,0.0,0.0,1.0407931,0.5715971,0.0,0.72727346,0.0,0.10826859,0.23814186,0.0,0.0,0.0,0.17353809,0.0,0.0,0.0,0.40517572,0.0,0.4606552,0.40060258,0.0,0.42821497,0.3170569,0.3287034,0.0,0.0,0.05638238,0.38674045,0.0,0.2297394,0.0,0.022899432,0.0,0.1333813,0.31294364,0.41230416,0.3190336,0.0,0.0,0.0,0.0,0.0,0.45681375,0.0,0.0,0.04797422,0.3963465,0.0,0.0,0.0,0.0,0.43924555,0.14551681,0.30466235,-0.24936295,-0.17064394,-0.09026374
-0.27476266,-0.27706245,-1.6592216,0.0,0.5244983,1.4012518,0.1312104,0.0,0.0,0.0,0.0,0.0,0.0,0.831577,0.0,0.27150384,0.0,0.0,0.039268285,0.0,0.48847836,0.0,0.0,0.015586466,0.0,0.0,0.6226902,0.0,0.0,0.9432467,0.0,0.18296784,1.0089545,0.6938413,0.55367076,0.5696576,0.12258468,0.0,0.0,0.1023566,0.2577157,0.062893264,0.0,0.37954745,0.19918132,0.0,0.0,0.64547956,0.35303882,0.0,0.0,0.0,0.0,0.0,0.0,0.5280646,0.0,0.0,0.0,0.0137944,0.24949561,0.0,0.0,0.0,0.86627775,0.08816801,0.0,-0.39507425,-0.37224597,-0.23686203
0.61097795,-0.29446465,-0.40525654,0.0,0.23885103,0.3545433,0.63122255,0.0,0.0,0.0,0.0,0.41255128,0.0,0.0,0.0,0.6119933,0.25958297,0.0,0.57639545,0.0,0.0748924,0.21435714,0.12754428,0.0,0.0,0.2956196,0.0,0.0,0.0,0.44273624,0.0,0.12621647,0.4658129,0.04790151,0.29243904,0.20655654,0.13029434,0.0,0.0,0.0,0.3326549,0.0,0.259723,0.0,0.0,0.0,0.109557964,0.33438522,0.30076522,0.2177997,0.0,0.0,0.0,0.0,0.0,0.3198179,0.0,0.0,0.09401104,0.23049322,0.0,0.0,0.0,0.0,0.38560304,0.0,0.18501928,-0.1749627,-0.09994495,-0.033620864
-1.6114113,-1.1835781,1.0841426,0.24540783,0.0,0.1862486,0.0,0.8183347,0.0,0.27015126,1.1757436,0.0,0.0,0.0,0.004874103,0.0,0.0,0.95604026,0.0,0.0,0.0,0.13474439,2.0079985,0.26626834,1.0623485,0.7681383,0.0,0.34523392,0.0,0.43506616,0.27350074,0.0,0.44749898,0.723356,0.23161887,0.0,0.0,0.0,0.0,0.0,0.033298954,0.0,0.59450483,0.0,0.0,0.0,0.9247466,0.45710972,0.0,0.33961502,0.34735006,0.14543146,0.0,0.0,0.0,0.0,0.052572675,0.0,0.7709867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35110742,0.2862659,0.16764842
0.618353,0.03513674,-1.706607,0.0,1.0625088,1.1561561,0.6739949,0.0,0.0,0.0,0.0,0.32568428,0.0,0.4481964,0.0,0.6254789,0.49958244,0.0,0.5818045,0.0,0.40034914,0.0,0.0,0.0,0.0,0.0,0.49358284,0.0,0.0,0.7948826,0.0,0.42135054,0.85568345,0.30336657,0.46592277,0.56919384,0.3182265,0.0,0.0,0.23172614,0.4168362,0.0,0.0,0.108015,0.17353173,0.0,0.0,0.5927249,0.34195644,0.0,0.0,0.0,0.0,0.0,0.0,0.6793678,0.0,0.0,0.0,0.28523856,0.17375459,0.0,0.0,0.0,0.78692555,0.17023966,0.10536852,-0.4056962,-0.4123274,-0.22211908
-0.2687622,-1.0703443,-0.082496725,0.16375686,0.0,0.3069828,0.03608015,0.0,0.0,0.0,0.27359673,0.26496324,0.0,0.08542025,0.0,0.46291396,0.0,0.0,0.0,0.0,0.13609232,0.0,0.8335329,0.0,0.33327958,0.24713767,0.0,0.0,0.0,0.52130735,0.0,0.0,0.5121044,0.41790584,0.5058017,0.14812148,0.0,0.0,0.0,0.0,0.16410892,0.0,0.26909363,0.11952022,0.0,0.0,0.24633518,0.47734743,0.17719981,0.11200978,0.0,0.076945536,0.0,0.0,0.0,0.0,0.0,0.0,0.2531519,0.0,0.0,0.0,0.0,0.0,0.35619423,0.0,0.0,-0.04138867,0.003550887,-0.0042261947
