fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,sem_truth,ok,,30,30,0.019971202714876696,0.008265338835929796,0.9830363098168516,0.3,0.75,8,1.0,6
2,sem_truth,ok,,30,30,0.01943189766558393,0.007614980798615046,0.9830234291677811,0.3333333333333333,0.5454545454545454,11,1.0,6
3,sem_truth,ok,,30,30,0.021153149203794807,0.005969106508355779,0.9666113432988704,0.3,0.75,8,0.8571428571428571,7
4,sem_truth,ok,,30,30,0.02465560051123898,0.010071452755378102,0.9774179341438969,0.26666666666666666,0.6666666666666666,9,0.8571428571428571,7
5,sem_truth,ok,,30,30,0.025171850780912216,0.008730827952801362,0.9661125319565397,0.23333333333333334,0.6,10,1.0,6
