fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.22480856063918725,0.026920488575734296,0.8703557994691239,0.26666666666666666,0.5333333333333333,15,0.7272727272727273,11
2,observable_state,ok,,30,30,0.11165323439000496,0.0562696641271515,0.9778087651038139,0.26666666666666666,0.4444444444444444,18,0.8888888888888888,9
3,observable_state,ok,,30,30,0.2275908348777594,0.02912423468896483,0.7073948247394467,0.23333333333333334,0.5384615384615384,13,0.875,8
4,observable_state,ok,,30,30,0.23170824533352993,0.014017238351704826,0.8494940166031494,0.26666666666666666,0.7272727272727273,11,1.0,8
5,observable_state,ok,,30,30,0.41089383711750227,0.03552948516101561,0.2975290498300504,0.23333333333333334,0.4117647058823529,17,0.875,8
