epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,1.0508209466934204,1.0005711317062378,0.81780029296875,0.8047776692708334,-0.051582277347729244,0.0021937627767745216,0.001,18.15336275,16,16,40,640
2,0.9461958408355713,0.9019426107406616,0.7754065755208334,0.7589554036458334,0.05190425759461548,0.10050642982651525,0.001,0.05472541600000014,32,16,40,640
3,0.8555387258529663,0.8163281083106995,0.734782958984375,0.7131027018229167,0.14130717967988682,0.18587597650565524,0.001,0.05067141700000022,48,16,40,640
4,0.7842757701873779,0.7592273950576782,0.6960205078125,0.6794652913411459,0.21412319519953216,0.2429051709055019,0.001,0.04590329099999835,64,16,40,640
5,0.7479862570762634,0.7418137192726135,0.6738752848307291,0.6694075520833334,0.2511358024128659,0.2604021838991616,0.001,0.049906499999998744,80,16,40,640
6,0.7398116588592529,0.7375993132591248,0.6677649332682292,0.66697412109375,0.2611340767527207,0.26463816877364077,0.001,0.05805166699999731,96,16,40,640
7,0.7339234948158264,0.7346888780593872,0.6645655924479167,0.664499267578125,0.2661578575714355,0.2675397360762556,0.001,0.0485240840000003,112,16,40,640
8,0.7309683561325073,0.7328556776046753,0.6626439615885417,0.66348193359375,0.2691129786037777,0.2693711734938836,0.001,0.04300833399999959,128,16,40,640
9,0.7291333675384521,0.7314822673797607,0.6613968505859374,0.6629854329427083,0.2709686787122223,0.27075645306073626,0.001,0.05111279099999777,144,16,40,640
10,0.7276094555854797,0.7317606806755066,0.6605782877604167,0.6630235188802084,0.2721491051902878,0.27048835275222494,0.00085,0.04417720900000077,160,16,40,640
11,0.7268882989883423,0.7307378649711609,0.6602922770182291,0.6625167643229166,0.2726240327775187,0.2715005632362203,0.00085,0.05035054100000025,176,16,40,640
12,0.7274349331855774,0.7305559515953064,0.660056884765625,0.6624012451171875,0.2727782896778562,0.2716709144156072,0.00085,0.05429924999999969,192,16,40,640
13,0.7260192632675171,0.7309063076972961,0.6597249755859375,0.6625663655598958,0.2734132157904765,0.2713354848314333,0.00085,0.049260083000000066,208,16,40,640
14,0.7239941358566284,0.7305433750152588,0.6596164957682291,0.6624403076171875,0.2735209988745342,0.27169825172391837,0.00085,0.04912170800000126,224,16,40,640
15,0.7248815298080444,0.7306384444236755,0.6595482991536459,0.6624222412109375,0.2735996588116847,0.27159871796339086,0.00085,0.04580687500000025,240,16,40,640
16,0.7286002039909363,0.7302467823028564,0.6594339192708333,0.662292724609375,0.27380187699182545,0.2719814402797468,0.00085,0.05380324999999786,256,16,40,640
17,0.7253739833831787,0.729972779750824,0.6594651692708333,0.6621670328776041,0.27369979120933774,0.2722497028274766,0.00085,0.04525066600000116,272,16,40,640
18,0.7264865636825562,0.7306005954742432,0.6594792073567708,0.6624425048828125,0.27358554142655156,0.2716514457093915,0.00085,0.04839466700000017,288,16,40,640
19,0.7248762249946594,0.7299379110336304,0.6592567952473959,0.66229443359375,0.2738730935530048,0.27228507097710164,0.00085,0.046849665999999957,304,16,40,640
20,0.7272342443466187,0.7304238080978394,0.6592621256510417,0.6622792154947916,0.27411156729501107,0.27181311709059064,0.0007224999999999999,0.0457415420000018,320,16,40,640
21,0.7260251045227051,0.7298402786254883,0.6592621256510417,0.6620847574869791,0.2740690815293704,0.2723885795984815,0.0007224999999999999,0.05444862499999914,336,16,40,640
22,0.7252585291862488,0.730437159538269,0.6591050211588542,0.6623748372395833,0.2741593434337679,0.27180013795311353,0.0007224999999999999,0.04595950000000215,352,16,40,640
23,0.7240567803382874,0.7297766208648682,0.659109130859375,0.6621963704427083,0.2742765455458802,0.27244958154462395,0.0007224999999999999,0.04838466700000055,368,16,40,640
24,0.7247227430343628,0.7305141687393188,0.6590145263671875,0.662337890625,0.27450376507685004,0.2717253456734018,0.0007224999999999999,0.046091708000002285,384,16,40,640
25,0.7256423234939575,0.7299726605415344,0.6589984944661458,0.6620900472005208,0.2744359078622107,0.27224767483724577,0.0007224999999999999,0.04194612499999906,400,16,40,640
26,0.723286509513855,0.7299935221672058,0.6590021565755209,0.6621839599609375,0.2742374558548921,0.2722342901017225,0.0007224999999999999,0.052611583000000905,416,16,40,640
27,0.7256656885147095,0.7301795482635498,0.6588731689453124,0.6623001302083333,0.27471326383519956,0.27205590808102165,0.0007224999999999999,0.05598433299999783,432,16,40,640
