epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,1.004288911819458,0.9965246915817261,0.001,16,40,640
2,0.9669867157936096,0.9804893136024475,0.001,16,40,640
3,0.9547766447067261,0.967089831829071,0.001,16,40,640
4,0.9447513222694397,0.9626870155334473,0.001,16,40,640
5,0.9414135813713074,0.9622005820274353,0.001,16,40,640
6,0.9398913979530334,0.9613789319992065,0.001,16,40,640
7,0.9387410283088684,0.9614922404289246,0.001,16,40,640
8,0.9362550377845764,0.961326539516449,0.001,16,40,640
9,0.935511589050293,0.9608234167098999,0.001,16,40,640
10,0.9374316930770874,0.9618684649467468,0.00085,16,40,640
11,0.9364461302757263,0.9608168601989746,0.00085,16,40,640
12,0.9350271224975586,0.9611223936080933,0.00085,16,40,640
13,0.9350616335868835,0.9610108137130737,0.00085,16,40,640
14,0.9347250461578369,0.9613566398620605,0.00085,16,40,640
15,0.9356431365013123,0.960755467414856,0.00085,16,40,640
