,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,0.0,0.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.7,0.7,0.7,0.4,0.7
2,2.0,2.0,3.0,1.0,2.0,0.0,7.0,5.0,4.0,0.6,0.6,0.6,0.3,0.3,0.3,0.0,0.2
3,0.0,0.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.7,0.7,0.7,0.4,0.7
4,0.0,0.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.7,0.7,0.7,0.4,0.7
5,0.0,0.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.7,0.7,0.7,0.4,0.7
mean,0.4,0.4,4.6,0.2,2.8,1.6,3.8,1.0,0.8,0.9199999999999999,0.9199999999999999,0.9199999999999999,0.6199999999999999,0.6199999999999999,0.6199999999999999,0.32,0.6
std,0.8944271909999161,0.8944271909999161,0.8944271909999157,0.44721359549995804,0.44721359549995787,0.8944271909999161,1.7888543819998322,2.23606797749979,1.7888543819998322,0.1788854381999832,0.1788854381999832,0.1788854381999832,0.17888543819998318,0.17888543819998318,0.17888543819998318,0.17888543819998318,0.22360679774997896
