fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,sem_truth,ok,,30,30,0.0261132075320562,0.01737751968309309,0.9815143730074002,0.23333333333333334,0.75,8,1.0,6
2,sem_truth,ok,,30,30,0.16078323765841793,0.028597500945089293,0.4392861959956348,0.2,0.36363636363636365,11,0.6666666666666666,6
3,sem_truth,ok,,30,30,0.02298540248675167,0.008551651297214857,0.9670694568235668,0.3,0.75,8,0.8571428571428571,7
4,sem_truth,ok,,30,30,0.024679654975852127,0.011759358077587517,0.9774074314686267,0.26666666666666666,0.6666666666666666,9,0.8571428571428571,7
5,sem_truth,ok,,30,30,0.025268390264390157,0.009169413288292816,0.9652450574745617,0.26666666666666666,0.6,10,1.0,6
