fold,target_mode,treatment,outcome,low_value,high_value,ate_aligned_dowhy,ate_sem_do,delta_aligned_minus_sem,abs_delta,sem_ks_stat,sem_ks_p,sem_effect_by_ate,sem_effect_by_ks,sem_effect_present,dowhy_error
1,observable_state,input_0,input_1,-0.8519591705457128,0.8937040835269142,0.0,0.031039067650466337,-0.031039067650466337,0.031039067650466337,0.0315,0.274233348575873,False,False,False,
1,observable_state,input_0,input_2,-0.8519591705457128,0.8937040835269142,-2.525490972709397,-2.496150227655879,-0.029340745053517914,0.029340745053517914,0.711,0.0,True,True,True,
1,observable_state,input_0,output_0,-0.8519591705457128,0.8937040835269142,-0.93946117254464,-0.9285455847251318,-0.010915587819508188,0.010915587819508188,0.247,5.895597087496768e-54,True,True,True,
1,observable_state,input_0,output_1,-0.8519591705457128,0.8937040835269142,-2.6665252956205814,-2.6486357094956947,-0.01788958612488667,0.01788958612488667,0.6505,0.0,True,True,True,
1,observable_state,input_0,output_2,-0.8519591705457128,0.8937040835269142,2.6474646400962834,2.597527048583402,0.04993759151288124,0.04993759151288124,0.411,1.5140890247485986e-151,True,True,True,
1,observable_state,input_1,input_0,-0.7826275959035474,0.8348040963467702,0.0,-0.011071203219480217,0.011071203219480217,0.011071203219480217,0.025,0.5596752163759332,False,False,False,
1,observable_state,input_1,input_2,-0.7826275959035474,0.8348040963467702,1.0770631163064244,1.0566783551298264,0.020384761176597932,0.020384761176597932,0.2595,1.4136855650370474e-59,True,True,True,
1,observable_state,input_1,output_0,-0.7826275959035474,0.8348040963467702,1.032433804312772,0.9700576099803397,0.062376194332432355,0.062376194332432355,0.2705,9.20417878730465e-65,True,True,True,
1,observable_state,input_1,output_1,-0.7826275959035474,0.8348040963467702,-0.3491522136090975,-0.3686876238305926,0.01953541022149513,0.01953541022149513,0.068,0.00019168135287054281,True,True,True,
1,observable_state,input_1,output_2,-0.7826275959035474,0.8348040963467702,-3.224721183530941,-3.135421870423084,-0.08929931310785699,0.08929931310785699,0.5605,1.1112494347120496e-289,True,True,True,
1,observable_state,input_2,input_0,-1.7430194842123423,1.4483081999643646,0.0,0.01995229181948094,-0.01995229181948094,0.01995229181948094,0.0325,0.24148215150724364,False,False,False,
