,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,2.0,7.0,4.0,2.0,1.0,9.0,7.0,3.0,0.7777777777777778,0.875,0.823529411764706,0.4444444444444444,0.5,0.47058823529411764,0.14285714285714285,0.25
2,1.0,1.0,7.0,4.0,2.0,1.0,8.0,6.0,2.0,0.875,0.875,0.875,0.5,0.5,0.5,0.14285714285714285,0.25
3,1.0,2.0,7.0,5.0,0.0,2.0,8.0,8.0,3.0,0.7777777777777778,0.875,0.823529411764706,0.5,0.5625,0.5294117647058824,0.2857142857142857,0.25
4,1.0,2.0,7.0,5.0,0.0,2.0,8.0,8.0,3.0,0.7777777777777778,0.875,0.823529411764706,0.5,0.5625,0.5294117647058824,0.2857142857142857,0.25
5,0.0,3.0,8.0,7.0,0.0,1.0,10.0,10.0,3.0,0.7272727272727273,1.0,0.8421052631578948,0.4090909090909091,0.5625,0.47368421052631576,0.125,0.125
mean,0.8,2.0,7.2,5.0,0.8,1.4,8.6,7.8,2.8,0.7871212121212121,0.9,0.8375386996904026,0.4707070707070707,0.5375,0.5006191950464396,0.19642857142857142,0.225
std,0.4472135954999579,0.7071067811865476,0.4472135954999579,1.224744871391589,1.0954451150103324,0.5477225575051661,0.8944271909999159,1.4832396974191326,0.44721359549995787,0.05377365013111561,0.05590169943749474,0.022433139366480153,0.04201340271330388,0.03423265984407289,0.028660772287388538,0.08183170883849714,0.05590169943749474
