fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.047732147732922656,0.038613643972085346,0.999294199544189,0.36666666666666664,0.6111111111111112,18,0.9166666666666666,12
2,observable_state,ok,,30,30,0.08213852200257013,0.07363529960671578,0.9979325503983336,0.36666666666666664,0.5,22,0.8461538461538461,13
3,observable_state,ok,,30,30,0.05354631764462651,0.02596109603434168,0.9986120793182357,0.36666666666666664,0.8461538461538461,13,1.0,11
4,observable_state,ok,,30,30,0.040156276698804505,0.03125827488323509,0.9993720344738025,0.36666666666666664,0.7333333333333333,15,0.9166666666666666,12
5,observable_state,ok,,30,30,0.05703378304751314,0.04334611220664546,0.9987984376272012,0.36666666666666664,0.7857142857142857,14,1.0,11
