input_0,input_1,input_2,pre_1_fc1_0,pre_1_fc1_1,pre_1_fc1_2,pre_1_fc1_3,pre_1_fc1_4,pre_1_fc1_5,pre_1_fc1_6,pre_1_fc1_7,pre_1_fc1_8,pre_1_fc1_9,pre_1_fc1_10,pre_1_fc1_11,pre_1_fc1_12,pre_1_fc1_13,pre_1_fc1_14,pre_1_fc1_15,pre_1_fc1_16,pre_1_fc1_17,pre_1_fc1_18,pre_1_fc1_19,pre_1_fc1_20,pre_1_fc1_21,pre_1_fc1_22,pre_1_fc1_23,pre_1_fc1_24,pre_1_fc1_25,pre_1_fc1_26,pre_1_fc1_27,pre_1_fc1_28,pre_1_fc1_29,pre_1_fc1_30,pre_1_fc1_31,pre_2_fc2_0,pre_2_fc2_1,pre_2_fc2_2,pre_2_fc2_3,pre_2_fc2_4,pre_2_fc2_5,pre_2_fc2_6,pre_2_fc2_7,pre_2_fc2_8,pre_2_fc2_9,pre_2_fc2_10,pre_2_fc2_11,pre_2_fc2_12,pre_2_fc2_13,pre_2_fc2_14,pre_2_fc2_15,pre_2_fc2_16,pre_2_fc2_17,pre_2_fc2_18,pre_2_fc2_19,pre_2_fc2_20,pre_2_fc2_21,pre_2_fc2_22,pre_2_fc2_23,pre_2_fc2_24,pre_2_fc2_25,pre_2_fc2_26,pre_2_fc2_27,pre_2_fc2_28,pre_2_fc2_29,pre_2_fc2_30,pre_2_fc2_31,pre_3_fc3_0,pre_3_fc3_1,pre_3_fc3_2,output_0,output_1,output_2
-0.43290395,-0.32664117,-0.50435585,-0.07644969,1.0012311,-0.40077648,-0.72128814,0.7310193,0.26789385,-0.1907911,0.34167653,0.37744334,-0.058444083,0.49834952,0.10511258,0.6811973,-0.3975015,0.18708709,0.4897332,-0.7372979,-0.5285927,-0.3741185,-0.37448218,0.61256665,0.9583563,-0.07376043,0.4018497,0.10895227,-0.9103005,-0.30347607,-0.09973535,-0.8019887,-0.04390776,0.6980753,-0.43798465,0.8515027,0.4214261,0.75203705,0.5331108,0.291028,0.1647486,0.3473002,-0.57857966,0.11208556,-0.317786,-0.61977565,0.6106541,-0.1323794,-0.46802956,0.75352967,0.46207842,0.50995624,1.082295,0.47190925,0.19509026,0.43574277,0.7933282,0.8400516,-0.009259954,0.67864764,-0.27308717,-0.31406233,-0.27127665,0.41303143,0.08465881,0.4941717,0.642173,-0.26232895,-0.20910528,-0.16811423,-0.26232895,-0.20910528,-0.16811423
1.2012988,0.8721564,0.7554673,-1.9805561,-0.7615174,0.8282083,0.24552256,-0.88053507,0.13695212,1.3369675,-0.6189159,-0.9620797,-0.70770884,-0.5677963,-1.8572252,-0.6845915,-0.36954644,-0.19626564,-0.42829522,0.63439643,-0.7945311,0.007988423,-0.26314628,0.7680588,-0.43683052,-0.48654133,1.6312413,0.038201742,-0.14282763,-0.4116456,-1.5475321,-0.7802347,-1.6069044,-0.1846275,0.85203075,0.7000107,0.80492854,0.6010342,0.5642101,0.18858275,0.917413,-0.31033885,0.031667702,0.49575475,-0.9180045,0.03344606,0.3214254,-0.1346123,-0.5769422,0.5940536,-0.6355877,-0.19819282,1.0334141,1.1549158,-0.44313297,0.098713055,0.68708545,-0.08974087,0.6610583,0.06807385,-0.853173,-0.27447087,-0.38740498,0.51098084,-0.09195961,0.5310396,0.89519703,0.45273745,0.41580465,0.5244128,0.45273745,0.41580465,0.5244128
0.25613675,-0.92077523,0.82963383,-0.31787816,0.17364952,0.18585296,0.20383608,0.054271743,1.1337434,0.38563323,-1.1531683,0.4399162,0.045599014,-0.76628965,-0.2464167,0.6342018,-0.55672514,1.0047867,0.7435465,-0.4532137,-0.03571132,-0.35171905,-0.6681751,0.4998379,0.7798213,0.68513876,1.3538208,0.5154637,-0.00022751093,-1.1691055,0.14213386,-0.048161328,-0.15396538,-0.12553206,0.35181135,1.0783495,1.13533,0.7862682,0.5267857,0.42268464,0.6922753,0.56097716,0.31932485,0.09087117,0.25174257,-0.47662342,0.1602509,0.5477377,-0.37288803,1.0419506,0.330782,0.6417999,0.55153763,1.4839293,0.57351136,0.44006026,0.91499966,0.7732607,0.7711259,0.6867922,-0.20250306,-0.61882466,-0.45244908,0.56514776,0.35834014,0.68015283,0.6888509,0.22383028,0.20774151,0.26244593,0.22383028,0.20774151,0.26244593
-0.60113686,-0.98974544,0.28767344,0.30174667,0.92341506,-0.3318085,-0.38800117,0.6837273,1.0072844,-0.21088907,-0.4614004,0.7534281,0.017091304,-0.10230214,0.4145964,0.9662406,-0.52796805,0.8959274,0.870813,-0.834685,0.05580169,-0.62169206,-0.8222219,0.32021683,1.117861,0.54614955,0.76355106,0.54843575,-0.5036851,-1.00746,0.55422604,-0.42551398,0.35392988,0.35421523,-0.31727576,0.8247007,0.63278216,0.5786133,0.3761657,0.7183932,0.6949456,1.1170466,0.4040513,-0.2641891,0.081077546,-0.8417814,-0.04683598,0.7079085,-0.41586748,0.98579085,0.38072678,1.0691925,-0.019629106,0.8683455,1.0732918,0.8799099,0.63307375,1.401853,0.37067842,1.303617,-0.32331485,-0.5776888,-0.44875723,0.7069352,0.84844494,0.47821465,0.5487746,-0.79657716,-0.70432013,-0.7152352,-0.79657716,-0.70432013,-0.7152352
-0.81526804,1.5940093,0.5722196,-1.2817571,0.35273057,0.08840132,-0.9740519,-0.108295545,0.00037026405,0.5492249,0.6762612,-0.95864856,-1.6602877,0.62789536,-1.0999905,-0.707761,-0.3081078,-0.61855745,-0.7363262,0.5933604,-0.20960432,-0.9769114,-1.2374234,-0.13272595,-0.5808036,-1.1701667,0.8008023,0.48267192,-1.1476247,-0.40125215,-0.97840166,-2.2230556,-0.96054405,0.6051459,-0.48230544,0.33175895,0.2841301,0.5151677,0.5312784,0.1352619,0.335288,-0.04133694,-0.7852774,0.026010428,-0.88625276,-0.3753001,0.3369571,-0.3804388,-0.33810228,0.47309628,-0.06872086,0.07156505,1.207238,0.4167798,-0.48436296,0.28638566,0.42257726,0.10632681,-0.20277247,0.40050602,-0.6222373,0.08184145,-0.27999157,0.4791808,-0.026917651,0.34949428,0.5031655,-0.27896392,-0.23073632,-0.2539149,-0.27896392,-0.23073632,-0.2539149
-0.3004083,0.21980664,-0.542743,-0.4933719,0.8153672,-0.27158514,-0.7907967,0.5230228,-0.02175033,0.021291941,0.5786559,-0.012229238,-0.32822296,0.6346866,-0.2932024,0.31348363,-0.34087473,-0.17707652,0.14351776,-0.43897784,-0.7049487,-0.33625737,-0.32187888,0.6309317,0.61203843,-0.4459356,0.422216,0.0024010092,-1.0174308,-0.088282496,-0.5345807,-1.099765,-0.40646175,0.7352183,-0.386663,0.67033714,0.3254794,0.69797456,0.57632506,0.14847118,0.10600852,0.10363879,-0.7355551,0.18896686,-0.5479795,-0.5289221,0.6175858,-0.38019782,-0.37059844,0.6379074,0.29369196,0.22482638,1.212847,0.19319984,-0.18067622,0.26995403,0.667904,0.5263947,-0.2263205,0.4109602,-0.24034223,-0.235001,-0.1806366,0.37956786,-0.1459418,0.40340325,0.5768652,-0.16554916,-0.14287725,-0.11649345,-0.16554916,-0.14287725,-0.11649345
2.0466132,1.3333515,0.053705975,-2.6243505,-1.0787811,1.022999,0.32242864,-1.1163253,-0.5602265,1.6428714,-0.25114617,-1.3700039,-0.4968266,-0.37289163,-2.452393,-0.9940312,-0.25823742,-0.7785113,-0.73262274,0.77718115,-1.568859,0.57587606,0.49453107,1.3485603,-0.5835275,-0.89804596,1.5628328,-0.54249156,-0.21181014,0.28449255,-2.4143822,-0.6982076,-2.2455525,-0.112873286,1.1849608,0.79800946,1.0147201,0.69164044,0.49891597,0.04170302,0.7981264,-0.24586527,-0.06877336,0.9171939,-1.1317457,0.05733964,0.57183313,-0.3597353,-0.72858155,0.49464807,-0.7090328,-0.6960519,1.2993113,1.3341774,-0.26611358,-0.10307823,0.8530537,-0.10434207,0.93479764,-0.14312764,-0.58101404,-0.21269596,-0.54032093,0.48751011,-0.17935012,0.8143621,1.2848529,0.7750963,0.7609847,0.6439654,0.7750963,0.7609847,0.6439654
-0.27835092,-1.3833041,-1.4837288,0.6863742,1.5510697,-0.8108057,-0.7409797,1.3754385,0.22221704,-0.74903256,0.44952014,1.1764435,0.936151,0.67860025,0.8924774,1.5408441,-0.41527954,0.49460036,1.1884106,-1.6173396,-0.8723676,0.033073395,0.26935992,1.1363504,1.9478054,0.43764353,-0.039751887,-0.24029472,-0.94552577,-0.029322356,0.3498269,-0.056518674,0.5126763,0.9230633,-0.5458918,1.199995,0.49966708,1.1037173,0.9141053,0.8054578,0.68652356,1.2443105,-0.46678454,0.5714589,-0.11755051,-1.2405157,0.43575823,0.15453817,-0.611733,1.1129305,0.8235575,1.2524575,0.06544541,0.55386335,1.3112409,1.1081151,1.2297702,1.6755202,0.28958625,1.4969509,0.25195134,-0.49432892,-0.55589247,0.81601524,1.2477301,0.689996,0.9871629,-0.5123664,-0.52085394,-0.22383367,-0.5123664,-0.52085394,-0.22383367
-2.4377563,1.5571432,0.5990695,-0.35521302,1.3160877,-0.55326223,-1.7583761,0.62705094,0.2642818,-0.21197203,1.2986089,-0.56696004,-2.1218448,1.2947671,-0.15733021,-0.36896694,-0.33184737,-0.50715303,-0.60949636,0.29635006,0.46451044,-1.7737772,-2.0715706,-0.8586255,-0.36938536,-1.2588109,0.23181015,0.9710715,-1.7303181,-0.6895963,-0.08713284,-2.9725726,-0.115098506,1.0987648,-1.4874113,0.31037444,0.017288694,0.77603793,0.54040706,0.317803,0.042651057,0.24842188,-1.3942909,-0.43523583,-1.1474679,-0.8143594,0.70742714,-0.80695,-0.31590712,0.5207231,0.3520021,0.29170096,1.8235141,-0.12253606,-0.7042631,0.5231255,0.47654283,0.562698,-0.8752874,0.8217652,-0.67149407,-0.0070715547,-0.23073897,0.42459095,-0.25717616,0.30089688,0.5510595,-0.7954346,-0.7586933,-0.9318865,-0.7954346,-0.7586933,-0.9318865
-0.3574604,0.098888524,-1.513423,-0.21234378,1.2773118,-0.6115818,-1.1209469,0.97970855,-0.46180642,-0.35483986,1.2185922,0.20981921,0.051303178,1.1922356,0.04474488,0.6139797,-0.27270925,-0.4453058,0.27385327,-0.85921717,-1.1373247,-0.09810783,0.15173021,0.9649582,1.0357425,-0.58739907,-0.10335666,-0.3705051,-1.370999,0.43976772,-0.5842869,-1.0716561,-0.25179005,1.1312336,-0.6618142,0.94105756,0.2840482,1.1700383,0.832427,0.18373561,-0.13278331,0.07314811,-1.4206562,0.4624451,-0.7464088,-0.8707769,1.029943,-0.6504026,-0.6473105,0.85773516,0.514209,0.27747285,1.7032585,0.015289649,-0.14812191,0.403897,1.1290636,0.7668942,-0.48497942,0.58875865,0.021663755,-0.2800057,-0.19022007,0.53451884,0.045426816,0.5697639,0.95207703,-0.20312142,-0.170412,-0.06943469,-0.20312142,-0.170412,-0.06943469
0.403884,0.47001266,1.2836796,-1.3706297,-0.41439006,0.6087358,0.12028968,-0.6135679,0.7100979,1.0149802,-0.8568779,-0.58153504,-0.88119465,-0.6627106,-1.2838038,-0.38457274,-0.46034938,0.28442222,-0.15457824,0.46935868,-0.13628191,-0.4944177,-0.9117271,0.26506287,-0.2721892,-0.15114051,1.6255069,0.52757996,-0.13644391,-0.978765,-0.7733263,-0.88265723,-1.0141194,-0.19446763,0.5029794,0.66118896,0.6758981,0.5201412,0.40677968,0.18724746,0.8021594,-0.053784475,0.14708553,-0.0051671267,-0.7119564,-0.06422308,0.23420563,0.049671307,-0.41842037,0.67629284,-0.41914278,0.073489994,0.96431565,1.1413877,-0.24763776,0.24950327,0.43485022,0.15310211,0.5054134,0.3617785,-0.92768615,-0.26730075,-0.43162596,0.48327053,-0.13766031,0.3912415,0.66738045,0.10535028,0.11543949,0.19967295,0.10535028,0.11543949,0.19967295
-0.751523,0.9065717,1.6318831,-1.0651302,0.031739175,0.32760957,-0.4300189,-0.36223382,0.85648715,0.7168302,-0.41894042,-0.65481955,-1.5922695,-0.23699087,-0.9721757,-0.511434,-0.4604543,0.1900715,-0.36937532,0.61965305,0.41783684,-1.180649,-1.7024819,-0.41550106,-0.52819675,-0.45587546,1.3859476,0.96731204,-0.54826486,-1.2341204,-0.38792387,-1.7131059,-0.6841949,0.077625126,-0.14837661,0.39381808,0.47220653,0.23642686,0.25599393,0.14455491,0.4703043,0.24861677,0.29627937,-0.45976952,-0.7708707,-0.21139635,0.1411027,0.03230664,-0.3053044,0.4825037,-0.2881741,0.23890361,1.0717328,0.94181776,-0.11569102,0.37355226,0.085535064,0.30429202,0.26503384,0.6359578,-1.0604835,-0.099271975,-0.35235822,0.32720932,-0.08302922,0.2518783,0.26264638,-0.25668415,-0.25338557,-0.5095683,-0.25668415,-0.25338557,-0.5095683
0.12147844,-0.14450477,1.7299228,-0.89845836,-0.29236326,0.53416485,0.269139,-0.48308307,1.2641568,0.8442545,-1.3495839,-0.16614874,-0.7517976,-0.996003,-0.855989,-0.03260103,-0.55885595,0.8445512,0.22205117,0.25406605,0.31445593,-0.70919126,-1.2440732,0.040974617,-0.007959247,0.34882694,1.7650166,0.8529061,0.08557153,-1.4810237,-0.14723808,-0.6013639,-0.5632279,-0.3572308,0.46340594,0.79236794,0.9345361,0.564209,0.41466329,0.3307595,0.87239605,0.30930886,0.44130173,-0.33458865,-0.39863992,-0.23832649,0.18209967,0.25564414,-0.25931534,0.84489775,-0.15488113,0.3396011,0.91694057,1.4209226,-0.058849055,0.38312018,0.49645698,0.37062687,0.5227957,0.6376088,-0.83527327,-0.42216575,-0.42837876,0.49741924,-0.0493761,0.42981523,0.62915736,0.009813048,0.012993179,0.032980278,0.009813048,0.012993179,0.032980278
2.0133455,-0.5663085,-0.57575864,-1.2790564,-0.37211087,0.5094288,0.51666844,-0.27672756,-0.010604829,0.85908663,-0.7178223,-0.012089713,0.8214433,-0.5810131,-1.1294807,0.36617777,-0.38723642,0.1939398,0.483665,-0.45643783,-1.5039899,0.8555479,0.9173981,1.7473462,0.83612907,0.25456935,1.2475034,-0.6120956,0.033332884,0.057112664,-1.2551055,0.52183765,-1.1560162,-0.067807436,1.0814056,1.4216223,1.3699201,0.93151057,0.85746896,-0.260051,0.39620537,0.11698931,-0.12375629,1.3032271,-0.10729794,-0.22776356,0.71331346,-0.3336072,-0.5017104,0.6839808,0.364584,-0.56938595,1.0173227,1.5920079,0.20657101,-0.27186462,1.128985,0.09840679,1.4645307,-0.31460685,0.47947508,-0.42048007,-0.6571872,0.19823009,-0.5214591,1.2382321,1.297739,1.8226008,1.712743,1.3198383,1.8226008,1.712743,1.3198383
1.0919917,0.3581015,1.513242,-1.7246192,-0.89377785,0.93416125,0.5630486,-0.9852162,0.7817234,1.3776941,-1.3500627,-0.6944424,-0.69113266,-1.1270219,-1.6637174,-0.49916548,-0.48234692,0.40363622,-0.14186746,0.61392653,-0.27914432,-0.211815,-0.6728548,0.4993403,-0.36621535,0.028151259,1.9942781,0.43214098,0.23411208,-1.039178,-1.0281978,-0.4747009,-1.3181071,-0.51589334,0.9949826,0.96263194,1.0240172,0.8690606,0.61097705,0.20079803,1.2204447,-0.29562223,0.12670776,0.22312123,-0.79385936,0.0022758394,0.3245144,-0.03412111,-0.5386573,0.94971603,-0.52098477,-0.009056896,1.0488342,1.5372349,-0.5215162,0.18648268,0.820373,-0.05295962,0.7845583,0.29497796,-0.9364173,-0.4175793,-0.48064572,0.5745119,-0.2029644,0.55997074,1.0749146,0.4985124,0.5036612,0.79237413,0.4985124,0.5036612,0.79237413
0.9502388,-0.49613607,0.8972689,-0.9898269,-0.363039,0.55076164,0.47492677,-0.41486037,0.8743269,0.8584189,-1.2768544,-0.010826524,-0.023897976,-0.97057515,-0.9168645,0.21021834,-0.5142216,0.72801757,0.43095785,-0.0820113,-0.36295086,-0.05954057,-0.37723216,0.74153787,0.4044753,0.4616872,1.6331127,0.3003108,0.17250586,-0.9645724,-0.49410626,0.005059302,-0.74302983,-0.32139072,0.7854265,1.1275145,1.2105327,0.8576552,0.6277734,0.2786942,0.98260087,0.09085893,0.27993786,0.28668064,-0.12309239,-0.20193234,0.28880674,0.2173783,-0.4243402,1.0048827,-0.06607472,0.27018136,0.748086,1.4600761,-0.07051083,0.19878459,0.92477506,0.308893,0.77312255,0.28431457,-0.35955608,-0.5989063,-0.38113362,0.5106061,-0.039613605,0.66173595,0.95342,0.59450895,0.5498503,0.85852426,0.59450895,0.5498503,0.85852426
