=== [Causal Discovery] Fold 5 (5/5) ===
Step: load extraction data
Loading extraction data from: outputs/experiments/layered_sparse_nonlinear_sem_nodes_12_tabular_mlp_align/5/alignment_results.csv
Step: prepare ground-truth data
Running sample_150__baseline_150
Saved metadata to outputs/experiments/layered_sparse_nonlinear_sem_nodes_12_tabular_mlp_align/5/metadata.json
CI(0, 1 | ()) p=0.7441 -> indep=True
CI(0, 2 | ()) p=0.1472 -> indep=True
CI(1, 2 | ()) p=0.2829 -> indep=True
CI(0, 3 | ()) p=0.3854 -> indep=True
CI(1, 3 | ()) p=0.6877 -> indep=True
CI(2, 3 | ()) p=0.2367 -> indep=True
CI(0, 4 | ()) p=0.282 -> indep=True
CI(1, 4 | ()) p=0.1898 -> indep=True
CI(2, 4 | ()) p=0.8485 -> indep=True
CI(3, 4 | ()) p=0.8872 -> indep=True
CI(0, 5 | ()) p=0.0004636 -> indep=False
CI(1, 5 | ()) p=0.08754 -> indep=True
CI(2, 5 | ()) p=0.1934 -> indep=True
CI(3, 5 | ()) p=0.7578 -> indep=True
CI(4, 5 | ()) p=0.7504 -> indep=True
CI(0, 6 | ()) p=0.488 -> indep=True
CI(1, 6 | ()) p=0.03439 -> indep=True
CI(2, 6 | ()) p=0.1577 -> indep=True
CI(3, 6 | ()) p=0.6334 -> indep=True
CI(4, 6 | ()) p=0.01537 -> indep=True
CI(5, 6 | ()) p=0.01172 -> indep=True
CI(0, 7 | ()) p=0.2193 -> indep=True
CI(1, 7 | ()) p=0.8092 -> indep=True
CI(2, 7 | ()) p=0.01156 -> indep=True
CI(3, 7 | ()) p=1.855e-05 -> indep=False
CI(4, 7 | ()) p=0.3035 -> indep=True
CI(5, 7 | ()) p=0.5273 -> indep=True
CI(6, 7 | ()) p=0.04503 -> indep=True
CI(0, 8 | ()) p=0.719 -> indep=True
CI(1, 8 | ()) p=0.5322 -> indep=True
CI(2, 8 | ()) p=0.4794 -> indep=True
CI(3, 8 | ()) p=0.5117 -> indep=True
CI(4, 8 | ()) p=0.8528 -> indep=True
CI(5, 8 | ()) p=0.6115 -> indep=True
CI(6, 8 | ()) p=0.1299 -> indep=True
CI(7, 8 | ()) p=0.0006206 -> indep=False
CI(0, 9 | ()) p=0.003133 -> indep=False
CI(1, 9 | ()) p=0.7289 -> indep=True
CI(2, 9 | ()) p=0.02404 -> indep=True
CI(3, 9 | ()) p=0.3625 -> indep=True
CI(4, 9 | ()) p=0.08504 -> indep=True
CI(5, 9 | ()) p=0.505 -> indep=True
CI(6, 9 | ()) p=0.01431 -> indep=True
CI(7, 9 | ()) p=0.4284 -> indep=True
CI(8, 9 | ()) p=0.3513 -> indep=True
CI(0, 10 | ()) p=0.276 -> indep=True
CI(1, 10 | ()) p=0.1916 -> indep=True
CI(2, 10 | ()) p=1.268e-07 -> indep=False
CI(3, 10 | ()) p=0.5403 -> indep=True
CI(4, 10 | ()) p=0.003836 -> indep=False
CI(5, 10 | ()) p=0.008331 -> indep=False
CI(6, 10 | ()) p=0.1021 -> indep=True
CI(7, 10 | ()) p=0.0009591 -> indep=False
CI(8, 10 | ()) p=0.2281 -> indep=True
CI(9, 10 | ()) p=0.2263 -> indep=True
CI(0, 11 | ()) p=0.1872 -> indep=True
CI(1, 11 | ()) p=0.5138 -> indep=True
CI(2, 11 | ()) p=0.2282 -> indep=True
CI(3, 11 | ()) p=0.6341 -> indep=True
CI(4, 11 | ()) p=1.84e-06 -> indep=False
CI(5, 11 | ()) p=0.4676 -> indep=True
CI(6, 11 | ()) p=0.1836 -> indep=True
CI(7, 11 | ()) p=0.6162 -> indep=True
CI(8, 11 | ()) p=3.069e-08 -> indep=False
CI(9, 11 | ()) p=0.2907 -> indep=True
CI(10, 11 | ()) p=0.5272 -> indep=True
CI(2, 10 | (4,)) p=1.054e-05 -> indep=False
CI(2, 10 | (5,)) p=0.0002932 -> indep=False
