epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,1.0164730548858643,0.9799275398254395,0.001,16,40,640
2,0.987084150314331,0.9628260731697083,0.001,16,40,640
3,0.9701407551765442,0.9453201293945312,0.001,16,40,640
4,0.9556768536567688,0.9286966919898987,0.001,16,40,640
5,0.9441467523574829,0.920829713344574,0.001,16,40,640
6,0.9422247409820557,0.9194995760917664,0.001,16,40,640
7,0.94254469871521,0.9178249835968018,0.001,16,40,640
8,0.9414517283439636,0.9192124605178833,0.001,16,40,640
9,0.9410524964332581,0.9186150431632996,0.001,16,40,640
10,0.9419191479682922,0.9187794327735901,0.00085,16,40,640
11,0.9393107891082764,0.9194647669792175,0.00085,16,40,640
12,0.93846595287323,0.9189388751983643,0.00085,16,40,640
13,0.9394674301147461,0.918852686882019,0.00085,16,40,640
14,0.9384774565696716,0.9184855818748474,0.00085,16,40,640
15,0.9393622279167175,0.9197767972946167,0.00085,16,40,640
