,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,2.0,0.0,5.0,1.0,3.0,1.0,6.0,3.0,2.0,1.0,0.7142857142857143,0.8333333333333333,0.6,0.42857142857142855,0.5,0.2,0.35714285714285715
2,1.0,1.0,6.0,0.0,5.0,1.0,7.0,2.0,2.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5,0.5,0.5,0.16666666666666666,0.5
3,1.0,1.0,6.0,2.0,4.0,0.0,8.0,4.0,2.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.2857142857142857
4,3.0,2.0,4.0,2.0,2.0,0.0,9.0,7.0,5.0,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.0,0.14285714285714285
5,5.0,3.0,2.0,1.0,0.0,1.0,9.0,9.0,8.0,0.4,0.2857142857142857,0.3333333333333333,0.3,0.21428571428571427,0.25,0.5,0.14285714285714285
mean,2.4,1.4,4.6,1.2,2.8,0.6,7.8,5.0,3.8,0.7561904761904762,0.6571428571428571,0.6992673992673992,0.43238095238095237,0.3714285714285714,0.3972527472527473,0.17333333333333334,0.2857142857142857
std,1.6733200530681511,1.140175425099138,1.6733200530681511,0.8366600265340756,1.9235384061671346,0.5477225575051662,1.3038404810405297,2.9154759474226504,2.6832815729997477,0.23168514094595577,0.23904572186687872,0.22845516908066746,0.12249300040162413,0.11736911946539273,0.1137972974212233,0.2046677524401167,0.15152288168283162
