epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,0.985397219657898,0.8997567892074585,0.7918426106770833,0.7573196614583333,0.014415219226304288,0.08862055590707496,0.001,17.908109084,16,16,40,640
2,0.8534280061721802,0.7817167043685913,0.7370921223958333,0.7079935709635417,0.14682014617553418,0.2083709792204138,0.001,0.052673458000001006,32,16,40,640
3,0.7194646596908569,0.6657925248146057,0.6772960611979166,0.6535233968098958,0.27992231122083266,0.32595010030059934,0.001,0.049962958000001834,48,16,40,640
4,0.6203223466873169,0.6045738458633423,0.6285392252604166,0.6208917643229167,0.3778353162749889,0.3880116045935188,0.001,0.04753425000000533,64,16,40,640
5,0.5878289341926575,0.5886102318763733,0.6102549641927083,0.6115416259765625,0.4130090288829352,0.40421425358454666,0.001,0.04929750000000155,80,16,40,640
6,0.5767828226089478,0.5816194415092468,0.6050252685546875,0.60718310546875,0.42275285151296627,0.4113679704557366,0.001,0.05148416699999814,96,16,40,640
7,0.5711616277694702,0.5771878361701965,0.6024187825520834,0.6045281982421875,0.426248319389663,0.41588349992919416,0.001,0.04687608300000079,112,16,40,640
8,0.5710689425468445,0.5741337537765503,0.6009219156901041,0.6028012288411458,0.42868795058754927,0.4189789358038004,0.001,0.04913233300000286,128,16,40,640
9,0.5715059041976929,0.5726849436759949,0.6003105061848958,0.6017666015625,0.4296788846973729,0.42043296372174954,0.001,0.04863774999999748,144,16,40,640
10,0.5684770941734314,0.5714141130447388,0.5998086751302083,0.6009068603515625,0.43040652067397767,0.4216987467700426,0.00085,0.04480479200000076,160,16,40,640
11,0.5694858431816101,0.5712190866470337,0.5995119222005209,0.6007138671875,0.43096013823347,0.4218870328221247,0.00085,0.04913204200000365,176,16,40,640
12,0.5684398412704468,0.5709041357040405,0.5992701009114584,0.6002687581380208,0.431313407711693,0.4222278585804431,0.00085,0.05505399999999838,192,16,40,640
13,0.569017767906189,0.5705612897872925,0.5992728271484375,0.599958251953125,0.431280903426951,0.4225375504246377,0.00085,0.048556582999999875,208,16,40,640
14,0.568554699420929,0.5706911087036133,0.5988133951822917,0.6000196126302083,0.4319550952837514,0.42242499885413454,0.00085,0.04672145899999691,224,16,40,640
15,0.5686896443367004,0.5706101059913635,0.5990497233072917,0.5999416910807291,0.43174258492682194,0.4224936499584261,0.00085,0.048972208999998657,240,16,40,640
16,0.5678826570510864,0.5700805187225342,0.5988701985677083,0.5995976155598959,0.431866501823959,0.4230304217000792,0.00085,0.0551393750000031,256,16,40,640
17,0.5665971636772156,0.569564700126648,0.598810546875,0.5993876546223958,0.43206424535104127,0.4235213985839207,0.00085,0.05209216600000133,272,16,40,640
18,0.5688245296478271,0.5697888731956482,0.5987274576822916,0.5993798014322916,0.4323300146934117,0.42332364057383787,0.00085,0.04466841600000038,288,16,40,640
19,0.5669375061988831,0.569428563117981,0.5985897216796875,0.5991858723958333,0.4323466590333309,0.4236679256559478,0.00085,0.048051833000002375,304,16,40,640
20,0.567022979259491,0.569667398929596,0.598585205078125,0.5993341064453125,0.4325443156567731,0.4234300971452798,0.0007224999999999999,0.04969766699999667,320,16,40,640
21,0.5681227445602417,0.569656491279602,0.5984104410807292,0.5993199055989583,0.43273219995543055,0.4234319503544538,0.0007224999999999999,0.04604408299999818,336,16,40,640
22,0.5662299990653992,0.5690268278121948,0.598402099609375,0.5990485432942708,0.43279300954058375,0.42405755258918243,0.0007224999999999999,0.05461612499999546,352,16,40,640
23,0.5656591653823853,0.5693487524986267,0.5984769287109375,0.5990867513020833,0.43284086163474766,0.4237497963190141,0.0007224999999999999,0.04456579099999658,368,16,40,640
24,0.5671123266220093,0.5693817138671875,0.5983108723958334,0.5991519368489583,0.43305366777300636,0.4236971239960454,0.0007224999999999999,0.04669820800000224,384,16,40,640
25,0.5659123063087463,0.5689969062805176,0.5983245442708334,0.5988586018880209,0.4330530112009481,0.42409947629894174,0.0007224999999999999,0.04760029100000196,400,16,40,640
26,0.5676341652870178,0.5691529512405396,0.5982673746744792,0.5989239501953125,0.4332165190963483,0.4239389883844702,0.0007224999999999999,0.04746099999999842,416,16,40,640
27,0.5673741698265076,0.5694291591644287,0.5983474934895834,0.5989850260416667,0.4329321816806616,0.4236689963990261,0.0007224999999999999,0.05176408400000554,432,16,40,640
28,0.5673756003379822,0.5688462257385254,0.5981376953125,0.5987559407552083,0.43337498623484605,0.4242393318179424,0.0007224999999999999,0.04812579099999681,448,16,40,640
29,0.5661990642547607,0.5690298080444336,0.5981496988932292,0.59875439453125,0.4334286225184978,0.42405364025870396,0.0007224999999999999,0.046206292000000815,464,16,40,640
30,0.5655481815338135,0.569258451461792,0.5981011149088542,0.5988479817708333,0.43345910864480086,0.4238358675895416,0.000614125,0.04468508300000451,480,16,40,640
31,0.566036581993103,0.5689563751220703,0.598076904296875,0.5987066650390624,0.43348368854820674,0.42412101470778674,0.000614125,0.05156337500000063,496,16,40,640
32,0.5657397508621216,0.5689454078674316,0.5980571695963541,0.5987609456380208,0.4336001989181587,0.4241479480144493,0.000614125,0.051361790999997936,512,16,40,640
33,0.565531313419342,0.5688391923904419,0.5980657552083334,0.5986722005208334,0.4335093211152212,0.4242481860395517,0.000614125,0.046892583000001764,528,16,40,640
34,0.5654742121696472,0.5689278841018677,0.598047119140625,0.5987109781901042,0.4336250229927905,0.42414835983871024,0.000614125,0.04837454199999769,544,16,40,640
