,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,0.0,3.0,10.0,7.0,1.0,2.0,11.0,10.0,3.0,0.7692307692307693,1.0,0.8695652173913044,0.46153846153846156,0.6,0.5217391304347826,0.2,0.25
2,0.0,1.0,10.0,5.0,2.0,3.0,8.0,6.0,1.0,0.9090909090909091,1.0,0.9523809523809523,0.5909090909090909,0.65,0.6190476190476191,0.3,0.4
3,0.0,5.0,10.0,9.0,0.0,1.0,14.0,14.0,5.0,0.6666666666666666,1.0,0.8,0.36666666666666664,0.55,0.43999999999999995,0.1,0.1
4,0.0,3.0,10.0,7.0,2.0,1.0,12.0,10.0,3.0,0.7692307692307693,1.0,0.8695652173913044,0.4230769230769231,0.55,0.47826086956521735,0.1,0.2
5,0.0,2.0,10.0,6.0,2.0,2.0,10.0,8.0,2.0,0.8333333333333334,1.0,0.9090909090909091,0.5,0.6,0.5454545454545454,0.2,0.3
mean,0.0,2.8,10.0,6.8,1.4,1.8,11.0,9.6,2.8,0.7895104895104895,1.0,0.8801204592508942,0.4684382284382284,0.5900000000000001,0.5209004329004329,0.18,0.25
std,0.0,1.4832396974191326,0.0,1.4832396974191326,0.8944271909999159,0.8366600265340756,2.23606797749979,2.9664793948382653,1.4832396974191326,0.08962847944136183,0.0,0.056353748951012694,0.08434744093813679,0.04183300132670376,0.06818997435543563,0.08366600265340754,0.11180339887498948
